SearchBayesianSkopt: New best config found. Config 0: {'topK': 603, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 3.342331819625258e-12, 'lambda_j': 1.360018789913614e-09, 'learning_rate': 2.097996130063154e-06} - results: ROC_AUC: 0.0854758, PRECISION: 0.0138776, PRECISION_RECALL_MIN_DEN: 0.0462588, RECALL: 0.0462588, MAP: 0.0207897, MRR: 0.0592251, NDCG: 0.0370572, F1: 0.0213502, HIT_RATE: 0.1387763, ARHR: 0.0607971, RMSE: 0.9998942, NOVELTY: 0.0147860, AVERAGE_POPULARITY: 0.7433067, DIVERSITY_MEAN_INTER_LIST: 0.7228117, DIVERSITY_HERFINDAHL: 0.9722678, COVERAGE_ITEM: 0.0802955, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1018578, SHANNON_ENTROPY: 5.9212897, 
SearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 1000, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 4.483384660289971e-11, 'lambda_j': 1.7175349327537118e-12, 'learning_rate': 2.9327495658944245e-09} - results: ROC_AUC: 0.0825296, PRECISION: 0.0133985, PRECISION_RECALL_MIN_DEN: 0.0446615, RECALL: 0.0446615, MAP: 0.0202189, MRR: 0.0577212, NDCG: 0.0359452, F1: 0.0206130, HIT_RATE: 0.1339845, ARHR: 0.0591890, RMSE: 0.9999998, NOVELTY: 0.0147216, AVERAGE_POPULARITY: 0.7600085, DIVERSITY_MEAN_INTER_LIST: 0.6880289, DIVERSITY_HERFINDAHL: 0.9687902, COVERAGE_ITEM: 0.0680906, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1024359, SHANNON_ENTROPY: 5.7123807, 
SearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 14, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 1.3927299982827275e-12, 'lambda_j': 7.081246372373529e-07, 'learning_rate': 6.767537577965557e-06} - results: ROC_AUC: 0.1098157, PRECISION: 0.0190748, PRECISION_RECALL_MIN_DEN: 0.0635827, RECALL: 0.0635827, MAP: 0.0267928, MRR: 0.0750480, NDCG: 0.0487634, F1: 0.0293459, HIT_RATE: 0.1907482, ARHR: 0.0776886, RMSE: 0.9999343, NOVELTY: 0.0158788, AVERAGE_POPULARITY: 0.5183258, DIVERSITY_MEAN_INTER_LIST: 0.9319603, DIVERSITY_HERFINDAHL: 0.9931789, COVERAGE_ITEM: 0.1718323, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1853715, SHANNON_ENTROPY: 7.9748548, 
SearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 4, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 5.140715481818314e-07, 'lambda_j': 9.926385059391015e-07, 'learning_rate': 2.3074197035755877e-09} - results: ROC_AUC: 0.1124434, PRECISION: 0.0198857, PRECISION_RECALL_MIN_DEN: 0.0662858, RECALL: 0.0662858, MAP: 0.0271256, MRR: 0.0759208, NDCG: 0.0499763, F1: 0.0305934, HIT_RATE: 0.1988574, ARHR: 0.0786386, RMSE: 0.9999997, NOVELTY: 0.0160712, AVERAGE_POPULARITY: 0.4855465, DIVERSITY_MEAN_INTER_LIST: 0.9432703, DIVERSITY_HERFINDAHL: 0.9943096, COVERAGE_ITEM: 0.2147101, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1820007, SHANNON_ENTROPY: 8.2457911, 
SearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 3, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 2.6668037792566873e-07, 'lambda_j': 2.05489668391856e-07, 'learning_rate': 1.0358748785902076e-09} - results: ROC_AUC: 0.1234768, PRECISION: 0.0213048, PRECISION_RECALL_MIN_DEN: 0.0710161, RECALL: 0.0710161, MAP: 0.0300476, MRR: 0.0834694, NDCG: 0.0545142, F1: 0.0327767, HIT_RATE: 0.2130483, ARHR: 0.0867826, RMSE: 1.0000000, NOVELTY: 0.0165355, AVERAGE_POPULARITY: 0.4189776, DIVERSITY_MEAN_INTER_LIST: 0.9616870, DIVERSITY_HERFINDAHL: 0.9961510, COVERAGE_ITEM: 0.2922756, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2052214, SHANNON_ENTROPY: 8.8568982, 
SearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1260784, PRECISION: 0.0206782, PRECISION_RECALL_MIN_DEN: 0.0689274, RECALL: 0.0689274, MAP: 0.0302934, MRR: 0.0849993, NDCG: 0.0543228, F1: 0.0318126, HIT_RATE: 0.2067822, ARHR: 0.0879150, RMSE: 0.9999755, NOVELTY: 0.0170963, AVERAGE_POPULARITY: 0.3609933, DIVERSITY_MEAN_INTER_LIST: 0.9730803, DIVERSITY_HERFINDAHL: 0.9972901, COVERAGE_ITEM: 0.3942508, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2259989, SHANNON_ENTROPY: 9.4137540, 
SearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1258101, PRECISION: 0.0204755, PRECISION_RECALL_MIN_DEN: 0.0682516, RECALL: 0.0682516, MAP: 0.0299147, MRR: 0.0839254, NDCG: 0.0537470, F1: 0.0315008, HIT_RATE: 0.2047549, ARHR: 0.0868348, RMSE: 0.9999758, NOVELTY: 0.0171495, AVERAGE_POPULARITY: 0.3560796, DIVERSITY_MEAN_INTER_LIST: 0.9739659, DIVERSITY_HERFINDAHL: 0.9973786, COVERAGE_ITEM: 0.3982656, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2306752, SHANNON_ENTROPY: 9.4612659, 
SearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 4, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 8.083656188660619e-07, 'lambda_j': 6.736913719784567e-07, 'learning_rate': 1.1766989093123157e-09} - results: ROC_AUC: 0.1115475, PRECISION: 0.0197199, PRECISION_RECALL_MIN_DEN: 0.0657329, RECALL: 0.0657329, MAP: 0.0269439, MRR: 0.0752919, NDCG: 0.0495889, F1: 0.0303383, HIT_RATE: 0.1971987, ARHR: 0.0780618, RMSE: 0.9999996, NOVELTY: 0.0160787, AVERAGE_POPULARITY: 0.4858765, DIVERSITY_MEAN_INTER_LIST: 0.9434497, DIVERSITY_HERFINDAHL: 0.9943276, COVERAGE_ITEM: 0.2182431, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1784056, SHANNON_ENTROPY: 8.2431594, 
SearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-09} - results: ROC_AUC: 0.1259016, PRECISION: 0.0207151, PRECISION_RECALL_MIN_DEN: 0.0690503, RECALL: 0.0690503, MAP: 0.0303098, MRR: 0.0847349, NDCG: 0.0543310, F1: 0.0318693, HIT_RATE: 0.2071508, ARHR: 0.0878098, RMSE: 1.0000000, NOVELTY: 0.0170865, AVERAGE_POPULARITY: 0.3617816, DIVERSITY_MEAN_INTER_LIST: 0.9723982, DIVERSITY_HERFINDAHL: 0.9972219, COVERAGE_ITEM: 0.3876666, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2271660, SHANNON_ENTROPY: 9.3926039, 
SearchBayesianSkopt: New best config found. Config 153: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1290107, PRECISION: 0.0211390, PRECISION_RECALL_MIN_DEN: 0.0704632, RECALL: 0.0704632, MAP: 0.0311181, MRR: 0.0867545, NDCG: 0.0556097, F1: 0.0325215, HIT_RATE: 0.2113896, ARHR: 0.0900275, RMSE: 0.9999752, NOVELTY: 0.0171566, AVERAGE_POPULARITY: 0.3530740, DIVERSITY_MEAN_INTER_LIST: 0.9738566, DIVERSITY_HERFINDAHL: 0.9973677, COVERAGE_ITEM: 0.3900755, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2313029, SHANNON_ENTROPY: 9.4415432, 
SearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 999, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 9.457193135690755e-07, 'lambda_j': 9.868849669715445e-12, 'learning_rate': 1.0727255141940118e-09} - results: ROC_AUC: 0.0755148, PRECISION: 0.0123848, PRECISION_RECALL_MIN_DEN: 0.0412827, RECALL: 0.0412827, MAP: 0.0187880, MRR: 0.0538675, NDCG: 0.0333467, F1: 0.0190536, HIT_RATE: 0.1238481, ARHR: 0.0551157, RMSE: 1.0000000, NOVELTY: 0.0146328, AVERAGE_POPULARITY: 0.7815372, DIVERSITY_MEAN_INTER_LIST: 0.6477643, DIVERSITY_HERFINDAHL: 0.9647645, COVERAGE_ITEM: 0.0517103, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1080764, SHANNON_ENTROPY: 5.4268668, 
SearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 3, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 2.0762906740544504e-07, 'lambda_j': 2.6631860790407598e-12, 'learning_rate': 1.0026977297762018e-09} - results: ROC_AUC: 0.1160557, PRECISION: 0.0205676, PRECISION_RECALL_MIN_DEN: 0.0685588, RECALL: 0.0685588, MAP: 0.0281592, MRR: 0.0786370, NDCG: 0.0517660, F1: 0.0316425, HIT_RATE: 0.2056764, ARHR: 0.0815442, RMSE: 0.9999999, NOVELTY: 0.0163179, AVERAGE_POPULARITY: 0.4517334, DIVERSITY_MEAN_INTER_LIST: 0.9537559, DIVERSITY_HERFINDAHL: 0.9953580, COVERAGE_ITEM: 0.2696322, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1885665, SHANNON_ENTROPY: 8.6004535, 
SearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1291036, PRECISION: 0.0208809, PRECISION_RECALL_MIN_DEN: 0.0696031, RECALL: 0.0696031, MAP: 0.0306013, MRR: 0.0861079, NDCG: 0.0549415, F1: 0.0321245, HIT_RATE: 0.2088094, ARHR: 0.0889467, RMSE: 0.9999755, NOVELTY: 0.0171327, AVERAGE_POPULARITY: 0.3570913, DIVERSITY_MEAN_INTER_LIST: 0.9736620, DIVERSITY_HERFINDAHL: 0.9973483, COVERAGE_ITEM: 0.3924843, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2330396, SHANNON_ENTROPY: 9.4517845, 
SearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 999, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 9.880499609190052e-12, 'lambda_j': 7.800027613179723e-07, 'learning_rate': 9.437946861851891e-06} - results: ROC_AUC: 0.0820996, PRECISION: 0.0133800, PRECISION_RECALL_MIN_DEN: 0.0446001, RECALL: 0.0446001, MAP: 0.0201310, MRR: 0.0574815, NDCG: 0.0358264, F1: 0.0205846, HIT_RATE: 0.1338002, ARHR: 0.0589372, RMSE: 0.9994568, NOVELTY: 0.0147195, AVERAGE_POPULARITY: 0.7600696, DIVERSITY_MEAN_INTER_LIST: 0.6897728, DIVERSITY_HERFINDAHL: 0.9689646, COVERAGE_ITEM: 0.0669664, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1033865, SHANNON_ENTROPY: 5.7031926, 
SearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1251166, PRECISION: 0.0203649, PRECISION_RECALL_MIN_DEN: 0.0678830, RECALL: 0.0678830, MAP: 0.0301705, MRR: 0.0847584, NDCG: 0.0538828, F1: 0.0313306, HIT_RATE: 0.2036491, ARHR: 0.0876218, RMSE: 0.9999758, NOVELTY: 0.0170891, AVERAGE_POPULARITY: 0.3618978, DIVERSITY_MEAN_INTER_LIST: 0.9727688, DIVERSITY_HERFINDAHL: 0.9972589, COVERAGE_ITEM: 0.3979444, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2238011, SHANNON_ENTROPY: 9.4049202, 
SearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 1000, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 7.775757370078189e-07, 'lambda_j': 7.480879188962045e-07, 'learning_rate': 2.7627197232675447e-09} - results: ROC_AUC: 0.0766385, PRECISION: 0.0123664, PRECISION_RECALL_MIN_DEN: 0.0412213, RECALL: 0.0412213, MAP: 0.0188060, MRR: 0.0538457, NDCG: 0.0333585, F1: 0.0190252, HIT_RATE: 0.1236638, ARHR: 0.0551318, RMSE: 0.9999963, NOVELTY: 0.0146075, AVERAGE_POPULARITY: 0.7883979, DIVERSITY_MEAN_INTER_LIST: 0.6251332, DIVERSITY_HERFINDAHL: 0.9625018, COVERAGE_ITEM: 0.0470532, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1094251, SHANNON_ENTROPY: 5.3183899, 
SearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1271975, PRECISION: 0.0205308, PRECISION_RECALL_MIN_DEN: 0.0684359, RECALL: 0.0684359, MAP: 0.0301962, MRR: 0.0846884, NDCG: 0.0541044, F1: 0.0315858, HIT_RATE: 0.2053078, ARHR: 0.0876384, RMSE: 0.9999758, NOVELTY: 0.0171439, AVERAGE_POPULARITY: 0.3554882, DIVERSITY_MEAN_INTER_LIST: 0.9739167, DIVERSITY_HERFINDAHL: 0.9973737, COVERAGE_ITEM: 0.3973021, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2299273, SHANNON_ENTROPY: 9.4536069, 
SearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 3, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 4.816733004242543e-12, 'lambda_j': 2.3553403204474293e-11, 'learning_rate': 1.0274918907253035e-09} - results: ROC_AUC: 0.1262095, PRECISION: 0.0214154, PRECISION_RECALL_MIN_DEN: 0.0713847, RECALL: 0.0713847, MAP: 0.0304140, MRR: 0.0843893, NDCG: 0.0550356, F1: 0.0329468, HIT_RATE: 0.2141541, ARHR: 0.0877952, RMSE: 1.0000000, NOVELTY: 0.0165481, AVERAGE_POPULARITY: 0.4179074, DIVERSITY_MEAN_INTER_LIST: 0.9620216, DIVERSITY_HERFINDAHL: 0.9961844, COVERAGE_ITEM: 0.2921150, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2076278, SHANNON_ENTROPY: 8.8743879, 
SearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1269081, PRECISION: 0.0207151, PRECISION_RECALL_MIN_DEN: 0.0690503, RECALL: 0.0690503, MAP: 0.0301447, MRR: 0.0847251, NDCG: 0.0542461, F1: 0.0318693, HIT_RATE: 0.2071508, ARHR: 0.0875643, RMSE: 0.9999756, NOVELTY: 0.0171210, AVERAGE_POPULARITY: 0.3585544, DIVERSITY_MEAN_INTER_LIST: 0.9733856, DIVERSITY_HERFINDAHL: 0.9973206, COVERAGE_ITEM: 0.3918420, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2294459, SHANNON_ENTROPY: 9.4282219, 
SearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 4, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 5.941947327933417e-07, 'lambda_j': 8.608933122653146e-08, 'learning_rate': 1.18793469782658e-09} - results: ROC_AUC: 0.1111151, PRECISION: 0.0199226, PRECISION_RECALL_MIN_DEN: 0.0664086, RECALL: 0.0664086, MAP: 0.0270037, MRR: 0.0754360, NDCG: 0.0498467, F1: 0.0306501, HIT_RATE: 0.1992259, ARHR: 0.0782142, RMSE: 0.9999998, NOVELTY: 0.0160601, AVERAGE_POPULARITY: 0.4869991, DIVERSITY_MEAN_INTER_LIST: 0.9436129, DIVERSITY_HERFINDAHL: 0.9943439, COVERAGE_ITEM: 0.2206520, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1772979, SHANNON_ENTROPY: 8.2488223, 
SearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1273152, PRECISION: 0.0204939, PRECISION_RECALL_MIN_DEN: 0.0683131, RECALL: 0.0683131, MAP: 0.0303194, MRR: 0.0850079, NDCG: 0.0541945, F1: 0.0315291, HIT_RATE: 0.2049392, ARHR: 0.0879830, RMSE: 0.9999755, NOVELTY: 0.0171185, AVERAGE_POPULARITY: 0.3587702, DIVERSITY_MEAN_INTER_LIST: 0.9732415, DIVERSITY_HERFINDAHL: 0.9973062, COVERAGE_ITEM: 0.4011563, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2243482, SHANNON_ENTROPY: 9.4247847, 
SearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 14, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 4.1447092561701e-12, 'lambda_j': 2.2021707981000555e-07, 'learning_rate': 2.2521809859983546e-09} - results: ROC_AUC: 0.1118571, PRECISION: 0.0194066, PRECISION_RECALL_MIN_DEN: 0.0646885, RECALL: 0.0646885, MAP: 0.0274010, MRR: 0.0768502, NDCG: 0.0497643, F1: 0.0298562, HIT_RATE: 0.1940656, ARHR: 0.0795020, RMSE: 1.0000000, NOVELTY: 0.0157203, AVERAGE_POPULARITY: 0.5449348, DIVERSITY_MEAN_INTER_LIST: 0.9225357, DIVERSITY_HERFINDAHL: 0.9922366, COVERAGE_ITEM: 0.1540067, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1818576, SHANNON_ENTROPY: 7.7858277, 
SearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 4, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1.533644996817958e-12, 'lambda_j': 2.2005986543493783e-07, 'learning_rate': 1.9015582171393825e-09} - results: ROC_AUC: 0.1246499, PRECISION: 0.0214338, PRECISION_RECALL_MIN_DEN: 0.0714461, RECALL: 0.0714461, MAP: 0.0296784, MRR: 0.0825983, NDCG: 0.0543154, F1: 0.0329751, HIT_RATE: 0.2143384, ARHR: 0.0858053, RMSE: 1.0000000, NOVELTY: 0.0162864, AVERAGE_POPULARITY: 0.4520081, DIVERSITY_MEAN_INTER_LIST: 0.9532284, DIVERSITY_HERFINDAHL: 0.9953053, COVERAGE_ITEM: 0.2325357, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2000134, SHANNON_ENTROPY: 8.5162500, 
SearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 5, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adagrad', 'lambda_i': 6.737220919652105e-12, 'lambda_j': 1.5344202247023781e-12, 'learning_rate': 1.4615507021231878e-09} - results: ROC_AUC: 0.1193162, PRECISION: 0.0204386, PRECISION_RECALL_MIN_DEN: 0.0681288, RECALL: 0.0681288, MAP: 0.0283114, MRR: 0.0789357, NDCG: 0.0518505, F1: 0.0314440, HIT_RATE: 0.2043863, ARHR: 0.0819350, RMSE: 1.0000000, NOVELTY: 0.0162587, AVERAGE_POPULARITY: 0.4552081, DIVERSITY_MEAN_INTER_LIST: 0.9500153, DIVERSITY_HERFINDAHL: 0.9949840, COVERAGE_ITEM: 0.1954392, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2089438, SHANNON_ENTROPY: 8.3623634, 
SearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1265243, PRECISION: 0.0207335, PRECISION_RECALL_MIN_DEN: 0.0691117, RECALL: 0.0691117, MAP: 0.0303878, MRR: 0.0851515, NDCG: 0.0544654, F1: 0.0318977, HIT_RATE: 0.2073351, ARHR: 0.0881442, RMSE: 0.9999756, NOVELTY: 0.0171474, AVERAGE_POPULARITY: 0.3547254, DIVERSITY_MEAN_INTER_LIST: 0.9742174, DIVERSITY_HERFINDAHL: 0.9974038, COVERAGE_ITEM: 0.3950538, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2331423, SHANNON_ENTROPY: 9.4677252, 
SearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1256134, PRECISION: 0.0203649, PRECISION_RECALL_MIN_DEN: 0.0678830, RECALL: 0.0678830, MAP: 0.0300730, MRR: 0.0843446, NDCG: 0.0537566, F1: 0.0313306, HIT_RATE: 0.2036491, ARHR: 0.0872492, RMSE: 0.9999758, NOVELTY: 0.0171469, AVERAGE_POPULARITY: 0.3545175, DIVERSITY_MEAN_INTER_LIST: 0.9734349, DIVERSITY_HERFINDAHL: 0.9973255, COVERAGE_ITEM: 0.3968203, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2284013, SHANNON_ENTROPY: 9.4375954, 
SearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1283795, PRECISION: 0.0207704, PRECISION_RECALL_MIN_DEN: 0.0692345, RECALL: 0.0692345, MAP: 0.0306686, MRR: 0.0854897, NDCG: 0.0547625, F1: 0.0319544, HIT_RATE: 0.2077036, ARHR: 0.0887209, RMSE: 0.9999757, NOVELTY: 0.0172001, AVERAGE_POPULARITY: 0.3493790, DIVERSITY_MEAN_INTER_LIST: 0.9738078, DIVERSITY_HERFINDAHL: 0.9973628, COVERAGE_ITEM: 0.3982656, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2333669, SHANNON_ENTROPY: 9.4708883, 
SearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1288132, PRECISION: 0.0209731, PRECISION_RECALL_MIN_DEN: 0.0699103, RECALL: 0.0699103, MAP: 0.0307610, MRR: 0.0861238, NDCG: 0.0551336, F1: 0.0322663, HIT_RATE: 0.2097309, ARHR: 0.0891827, RMSE: 0.9999756, NOVELTY: 0.0171680, AVERAGE_POPULARITY: 0.3545539, DIVERSITY_MEAN_INTER_LIST: 0.9737352, DIVERSITY_HERFINDAHL: 0.9973556, COVERAGE_ITEM: 0.3966597, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2313323, SHANNON_ENTROPY: 9.4543547, 
SearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1265369, PRECISION: 0.0206782, PRECISION_RECALL_MIN_DEN: 0.0689274, RECALL: 0.0689274, MAP: 0.0306413, MRR: 0.0860921, NDCG: 0.0547059, F1: 0.0318126, HIT_RATE: 0.2067822, ARHR: 0.0889927, RMSE: 0.9999757, NOVELTY: 0.0171264, AVERAGE_POPULARITY: 0.3562805, DIVERSITY_MEAN_INTER_LIST: 0.9739893, DIVERSITY_HERFINDAHL: 0.9973810, COVERAGE_ITEM: 0.3940903, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2298977, SHANNON_ENTROPY: 9.4467112, 
SearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 4, 'epochs': 999, 'symmetric': True, 'sgd_mode': 'adam', 'lambda_i': 2.650296505329139e-12, 'lambda_j': 5.257330683646171e-10, 'learning_rate': 8.267369016299809e-06} - results: ROC_AUC: 0.1115784, PRECISION: 0.0199410, PRECISION_RECALL_MIN_DEN: 0.0664701, RECALL: 0.0664701, MAP: 0.0270527, MRR: 0.0755885, NDCG: 0.0499252, F1: 0.0306785, HIT_RATE: 0.1994102, ARHR: 0.0783641, RMSE: 0.9975481, NOVELTY: 0.0160821, AVERAGE_POPULARITY: 0.4851155, DIVERSITY_MEAN_INTER_LIST: 0.9433757, DIVERSITY_HERFINDAHL: 0.9943202, COVERAGE_ITEM: 0.2155131, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1806071, SHANNON_ENTROPY: 8.2434551, 
SearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 2, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adagrad', 'lambda_i': 1e-06, 'lambda_j': 1e-12, 'learning_rate': 1e-05} - results: ROC_AUC: 0.1270247, PRECISION: 0.0203465, PRECISION_RECALL_MIN_DEN: 0.0678216, RECALL: 0.0678216, MAP: 0.0301788, MRR: 0.0850798, NDCG: 0.0539567, F1: 0.0313023, HIT_RATE: 0.2034648, ARHR: 0.0877928, RMSE: 0.9999757, NOVELTY: 0.0171409, AVERAGE_POPULARITY: 0.3563109, DIVERSITY_MEAN_INTER_LIST: 0.9735181, DIVERSITY_HERFINDAHL: 0.9973339, COVERAGE_ITEM: 0.3987474, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2310028, SHANNON_ENTROPY: 9.4550658, 
SearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 998, 'epochs': 999, 'symmetric': False, 'sgd_mode': 'adam', 'lambda_i': 1.4741663481957158e-12, 'lambda_j': 2.0256976309695658e-12, 'learning_rate': 4.409350139207908e-06} - results: ROC_AUC: 0.0747942, PRECISION: 0.0123664, PRECISION_RECALL_MIN_DEN: 0.0412213, RECALL: 0.0412213, MAP: 0.0183903, MRR: 0.0523215, NDCG: 0.0328411, F1: 0.0190252, HIT_RATE: 0.1236638, ARHR: 0.0537462, RMSE: 0.9941672, NOVELTY: 0.0146062, AVERAGE_POPULARITY: 0.7887383, DIVERSITY_MEAN_INTER_LIST: 0.6246632, DIVERSITY_HERFINDAHL: 0.9624548, COVERAGE_ITEM: 0.0467320, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1096825, SHANNON_ENTROPY: 5.3134947, 
