SearchBayesianSkopt: New best config found. Config 0: {'topK': 1568, 'shrink': 1817, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.3822121747949483, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0425107, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0303375, RECALL: 0.0303375, MAP: 0.0110227, MRR: 0.0276551, NDCG: 0.0204677, F1: 0.0126302, HIT_RATE: 0.0797521, ARHR: 0.0284078, RMSE: 0.9058179, NOVELTY: 0.0050274, AVERAGE_POPULARITY: 0.7587867, DIVERSITY_MEAN_INTER_LIST: 0.7530943, DIVERSITY_HERFINDAHL: 0.9752939, COVERAGE_ITEM: 0.0064342, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3481429, SHANNON_ENTROPY: 5.7750653, 
SearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 3922, 'shrink': 2953, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9656282785208243, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0416560, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0289945, RECALL: 0.0289945, MAP: 0.0106648, MRR: 0.0270390, NDCG: 0.0197845, F1: 0.0121767, HIT_RATE: 0.0770661, ARHR: 0.0276485, RMSE: 0.9019971, NOVELTY: 0.0051849, AVERAGE_POPULARITY: 0.7406347, DIVERSITY_MEAN_INTER_LIST: 0.7084989, DIVERSITY_HERFINDAHL: 0.9708352, COVERAGE_ITEM: 0.0069208, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2748658, SHANNON_ENTROPY: 5.5286712, 
SearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0439835, PRECISION: 0.0083058, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115820, MRR: 0.0290613, NDCG: 0.0213964, F1: 0.0131462, HIT_RATE: 0.0830579, ARHR: 0.0297321, RMSE: 56.1298535, NOVELTY: 0.0049732, AVERAGE_POPULARITY: 0.8001257, DIVERSITY_MEAN_INTER_LIST: 0.6714988, DIVERSITY_HERFINDAHL: 0.9671360, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4592676, SHANNON_ENTROPY: 5.2651775, 
SearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 3915, 'shrink': 102, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9525640241900175, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0410882, PRECISION: 0.0077479, PRECISION_RECALL_MIN_DEN: 0.0294766, RECALL: 0.0294766, MAP: 0.0102935, MRR: 0.0259334, NDCG: 0.0194919, F1: 0.0122705, HIT_RATE: 0.0774793, ARHR: 0.0264797, RMSE: 3.8363396, NOVELTY: 0.0049559, AVERAGE_POPULARITY: 0.8166572, DIVERSITY_MEAN_INTER_LIST: 0.6477791, DIVERSITY_HERFINDAHL: 0.9647645, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4214231, SHANNON_ENTROPY: 5.1592105, 
SearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 3860, 'shrink': 45, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9829084935867725, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0382174, PRECISION: 0.0071901, PRECISION_RECALL_MIN_DEN: 0.0272727, RECALL: 0.0272727, MAP: 0.0095487, MRR: 0.0243737, NDCG: 0.0181204, F1: 0.0113800, HIT_RATE: 0.0719008, ARHR: 0.0248593, RMSE: 0.8746525, NOVELTY: 0.0051932, AVERAGE_POPULARITY: 0.7594685, DIVERSITY_MEAN_INTER_LIST: 0.6692252, DIVERSITY_HERFINDAHL: 0.9669087, COVERAGE_ITEM: 0.0048121, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3464164, SHANNON_ENTROPY: 5.3411534, 
SearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 3844, 'shrink': 2943, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.002749899057946426, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0412723, PRECISION: 0.0075826, PRECISION_RECALL_MIN_DEN: 0.0285124, RECALL: 0.0285124, MAP: 0.0100126, MRR: 0.0254844, NDCG: 0.0190067, F1: 0.0119795, HIT_RATE: 0.0758264, ARHR: 0.0259985, RMSE: 0.9714443, NOVELTY: 0.0049288, AVERAGE_POPULARITY: 0.8414974, DIVERSITY_MEAN_INTER_LIST: 0.5806390, DIVERSITY_HERFINDAHL: 0.9580519, COVERAGE_ITEM: 0.0027034, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4656061, SHANNON_ENTROPY: 4.9104244, 
SearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 3922, 'shrink': 2897, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9144345958958218, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0416790, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0289945, RECALL: 0.0289945, MAP: 0.0106671, MRR: 0.0270459, NDCG: 0.0197874, F1: 0.0121767, HIT_RATE: 0.0770661, ARHR: 0.0276554, RMSE: 0.9002143, NOVELTY: 0.0051849, AVERAGE_POPULARITY: 0.7406347, DIVERSITY_MEAN_INTER_LIST: 0.7084989, DIVERSITY_HERFINDAHL: 0.9708352, COVERAGE_ITEM: 0.0069208, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2748658, SHANNON_ENTROPY: 5.5286712, 
SearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 3974, 'shrink': 12, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.1330974097567206, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0403924, PRECISION: 0.0082025, PRECISION_RECALL_MIN_DEN: 0.0314050, RECALL: 0.0314050, MAP: 0.0102843, MRR: 0.0257787, NDCG: 0.0199799, F1: 0.0130076, HIT_RATE: 0.0820248, ARHR: 0.0263947, RMSE: 8.6551871, NOVELTY: 0.0049591, AVERAGE_POPULARITY: 0.8130946, DIVERSITY_MEAN_INTER_LIST: 0.6731288, DIVERSITY_HERFINDAHL: 0.9672990, COVERAGE_ITEM: 0.0049202, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3300508, SHANNON_ENTROPY: 5.3036786, 
SearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 3967, 'shrink': 88, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.962653327578039, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0421028, PRECISION: 0.0077066, PRECISION_RECALL_MIN_DEN: 0.0289945, RECALL: 0.0289945, MAP: 0.0106848, MRR: 0.0270142, NDCG: 0.0198027, F1: 0.0121767, HIT_RATE: 0.0770661, ARHR: 0.0276513, RMSE: 3.2362436, NOVELTY: 0.0051777, AVERAGE_POPULARITY: 0.7443443, DIVERSITY_MEAN_INTER_LIST: 0.7027057, DIVERSITY_HERFINDAHL: 0.9702560, COVERAGE_ITEM: 0.0064882, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2851994, SHANNON_ENTROPY: 5.4879450, 
SearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 3987, 'shrink': 80, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.006200839828670814, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0418946, PRECISION: 0.0078512, PRECISION_RECALL_MIN_DEN: 0.0295799, RECALL: 0.0295799, MAP: 0.0104633, MRR: 0.0264647, NDCG: 0.0197453, F1: 0.0124089, HIT_RATE: 0.0785124, ARHR: 0.0270891, RMSE: 1.0323336, NOVELTY: 0.0049318, AVERAGE_POPULARITY: 0.8393519, DIVERSITY_MEAN_INTER_LIST: 0.5752862, DIVERSITY_HERFINDAHL: 0.9575167, COVERAGE_ITEM: 0.0026494, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4679628, SHANNON_ENTROPY: 4.8866570, 
SearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 3848, 'shrink': 2957, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9989812439750425, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0414484, PRECISION: 0.0078306, PRECISION_RECALL_MIN_DEN: 0.0297521, RECALL: 0.0297521, MAP: 0.0104346, MRR: 0.0262896, NDCG: 0.0197173, F1: 0.0123981, HIT_RATE: 0.0783058, ARHR: 0.0268566, RMSE: 0.8663279, NOVELTY: 0.0049579, AVERAGE_POPULARITY: 0.8146438, DIVERSITY_MEAN_INTER_LIST: 0.6546631, DIVERSITY_HERFINDAHL: 0.9654528, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4294584, SHANNON_ENTROPY: 5.1883170, 
SearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 3975, 'shrink': 2836, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9929232945561448, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0418444, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0299931, RECALL: 0.0299931, MAP: 0.0104428, MRR: 0.0263963, NDCG: 0.0198191, F1: 0.0124967, HIT_RATE: 0.0789256, ARHR: 0.0269432, RMSE: 0.9685090, NOVELTY: 0.0049205, AVERAGE_POPULARITY: 0.8479996, DIVERSITY_MEAN_INTER_LIST: 0.5655795, DIVERSITY_HERFINDAHL: 0.9565463, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4291680, SHANNON_ENTROPY: 4.8139743, 
SearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0439835, PRECISION: 0.0083058, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115820, MRR: 0.0290613, NDCG: 0.0213964, F1: 0.0131462, HIT_RATE: 0.0830579, ARHR: 0.0297321, RMSE: 56.1298535, NOVELTY: 0.0049732, AVERAGE_POPULARITY: 0.8001257, DIVERSITY_MEAN_INTER_LIST: 0.6714988, DIVERSITY_HERFINDAHL: 0.9671360, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4592676, SHANNON_ENTROPY: 5.2651775, 
SearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 3999, 'shrink': 2962, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04440483994844092, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0399863, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0302686, RECALL: 0.0302686, MAP: 0.0100211, MRR: 0.0251577, NDCG: 0.0193853, F1: 0.0124944, HIT_RATE: 0.0787190, ARHR: 0.0257549, RMSE: 0.9920506, NOVELTY: 0.0049280, AVERAGE_POPULARITY: 0.8411697, DIVERSITY_MEAN_INTER_LIST: 0.5986925, DIVERSITY_HERFINDAHL: 0.9598569, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3449325, SHANNON_ENTROPY: 4.9751006, 
SearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 3981, 'shrink': 286, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.997679877466149, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0383351, PRECISION: 0.0075413, PRECISION_RECALL_MIN_DEN: 0.0286846, RECALL: 0.0286846, MAP: 0.0098060, MRR: 0.0249215, NDCG: 0.0187553, F1: 0.0119428, HIT_RATE: 0.0754132, ARHR: 0.0253840, RMSE: 0.7982873, NOVELTY: 0.0052104, AVERAGE_POPULARITY: 0.7369442, DIVERSITY_MEAN_INTER_LIST: 0.7246798, DIVERSITY_HERFINDAHL: 0.9724530, COVERAGE_ITEM: 0.0068127, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2942100, SHANNON_ENTROPY: 5.6206691, 
SearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 3991, 'shrink': 321, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.007916038910491087, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0417085, PRECISION: 0.0076240, PRECISION_RECALL_MIN_DEN: 0.0286846, RECALL: 0.0286846, MAP: 0.0103040, MRR: 0.0262022, NDCG: 0.0193486, F1: 0.0120462, HIT_RATE: 0.0762397, ARHR: 0.0267164, RMSE: 0.7908331, NOVELTY: 0.0049280, AVERAGE_POPULARITY: 0.8423180, DIVERSITY_MEAN_INTER_LIST: 0.5765720, DIVERSITY_HERFINDAHL: 0.9576453, COVERAGE_ITEM: 0.0027034, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4617971, SHANNON_ENTROPY: 4.8988940, 
SearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 3954, 'shrink': 92, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9982429477340682, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0411672, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0102880, MRR: 0.0260076, NDCG: 0.0195486, F1: 0.0123343, HIT_RATE: 0.0778926, ARHR: 0.0265195, RMSE: 4.2950845, NOVELTY: 0.0049555, AVERAGE_POPULARITY: 0.8169508, DIVERSITY_MEAN_INTER_LIST: 0.6473284, DIVERSITY_HERFINDAHL: 0.9647195, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4205773, SHANNON_ENTROPY: 5.1565744, 
SearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 3882, 'shrink': 2967, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.09565700637086397, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0402345, PRECISION: 0.0082438, PRECISION_RECALL_MIN_DEN: 0.0315771, RECALL: 0.0315771, MAP: 0.0102301, MRR: 0.0255765, NDCG: 0.0199641, F1: 0.0130743, HIT_RATE: 0.0824380, ARHR: 0.0261961, RMSE: 0.9639510, NOVELTY: 0.0049602, AVERAGE_POPULARITY: 0.8121755, DIVERSITY_MEAN_INTER_LIST: 0.6756990, DIVERSITY_HERFINDAHL: 0.9675559, COVERAGE_ITEM: 0.0050825, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3221788, SHANNON_ENTROPY: 5.3157215, 
SearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0439835, PRECISION: 0.0083058, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115820, MRR: 0.0290613, NDCG: 0.0213964, F1: 0.0131462, HIT_RATE: 0.0830579, ARHR: 0.0297321, RMSE: 56.1298535, NOVELTY: 0.0049732, AVERAGE_POPULARITY: 0.8001257, DIVERSITY_MEAN_INTER_LIST: 0.6714988, DIVERSITY_HERFINDAHL: 0.9671360, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4592676, SHANNON_ENTROPY: 5.2651775, 
SearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 3909, 'shrink': 2934, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9894407045843503, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0397116, PRECISION: 0.0073347, PRECISION_RECALL_MIN_DEN: 0.0276171, RECALL: 0.0276171, MAP: 0.0096308, MRR: 0.0243605, NDCG: 0.0183067, F1: 0.0115910, HIT_RATE: 0.0733471, ARHR: 0.0249002, RMSE: 0.8682408, NOVELTY: 0.0051694, AVERAGE_POPULARITY: 0.7548385, DIVERSITY_MEAN_INTER_LIST: 0.6930592, DIVERSITY_HERFINDAHL: 0.9692916, COVERAGE_ITEM: 0.0069208, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2596941, SHANNON_ENTROPY: 5.4427346, 
SearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 8.673617379884035e-19, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
SearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0439835, PRECISION: 0.0083058, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115820, MRR: 0.0290613, NDCG: 0.0213964, F1: 0.0131462, HIT_RATE: 0.0830579, ARHR: 0.0297321, RMSE: 56.1298535, NOVELTY: 0.0049732, AVERAGE_POPULARITY: 0.8001257, DIVERSITY_MEAN_INTER_LIST: 0.6714988, DIVERSITY_HERFINDAHL: 0.9671360, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4592676, SHANNON_ENTROPY: 5.2651775, 
SearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 3847, 'shrink': 19, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9594635064543096, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0412592, PRECISION: 0.0076240, PRECISION_RECALL_MIN_DEN: 0.0289601, RECALL: 0.0289601, MAP: 0.0105015, MRR: 0.0266140, NDCG: 0.0195732, F1: 0.0120703, HIT_RATE: 0.0762397, ARHR: 0.0272091, RMSE: 3.8076692, NOVELTY: 0.0052451, AVERAGE_POPULARITY: 0.7208743, DIVERSITY_MEAN_INTER_LIST: 0.7364377, DIVERSITY_HERFINDAHL: 0.9736286, COVERAGE_ITEM: 0.0072993, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2909775, SHANNON_ENTROPY: 5.7003338, 
SearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 3911, 'shrink': 125, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.99630970431231, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0419928, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0294077, RECALL: 0.0294077, MAP: 0.0103178, MRR: 0.0261653, NDCG: 0.0195565, F1: 0.0122904, HIT_RATE: 0.0776860, ARHR: 0.0266881, RMSE: 0.8341423, NOVELTY: 0.0049206, AVERAGE_POPULARITY: 0.8479482, DIVERSITY_MEAN_INTER_LIST: 0.5676733, DIVERSITY_HERFINDAHL: 0.9567556, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4299452, SHANNON_ENTROPY: 4.8173897, 
SearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 3898, 'shrink': 46, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.16987765631688648, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0400724, PRECISION: 0.0076446, PRECISION_RECALL_MIN_DEN: 0.0286501, RECALL: 0.0286501, MAP: 0.0099717, MRR: 0.0252124, NDCG: 0.0189644, F1: 0.0120689, HIT_RATE: 0.0764463, ARHR: 0.0258106, RMSE: 8.0702726, NOVELTY: 0.0049630, AVERAGE_POPULARITY: 0.8107907, DIVERSITY_MEAN_INTER_LIST: 0.6626143, DIVERSITY_HERFINDAHL: 0.9662477, COVERAGE_ITEM: 0.0032441, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4796234, SHANNON_ENTROPY: 5.2272369, 
SearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0441915, PRECISION: 0.0083471, PRECISION_RECALL_MIN_DEN: 0.0315083, RECALL: 0.0315083, MAP: 0.0115890, MRR: 0.0293371, NDCG: 0.0214511, F1: 0.0131979, HIT_RATE: 0.0834711, ARHR: 0.0300154, RMSE: 0.9039727, NOVELTY: 0.0049659, AVERAGE_POPULARITY: 0.8064656, DIVERSITY_MEAN_INTER_LIST: 0.6604916, DIVERSITY_HERFINDAHL: 0.9660355, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4587951, SHANNON_ENTROPY: 5.2132457, 
