CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 393, 'regularization': 10.941195511447303, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 1.109454314053172} - results: ROC_AUC: 0.039110±0.0027, PRECISION: 0.005822±0.0003, PRECISION_RECALL_MIN_DEN: 0.058220±0.0033, RECALL: 0.058220±0.0033, MAP: 0.025845±0.0020, MRR: 0.025845±0.0020, NDCG: 0.033454±0.0023, F1: 0.010586±0.0006, HIT_RATE: 0.058220±0.0033, ARHR: 0.025845±0.0020, RMSE: 0.978296±0.0002, NOVELTY: 0.005954±0.0000, AVERAGE_POPULARITY: 0.279889±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.977922±0.0001, DIVERSITY_HERFINDAHL: 0.997770±0.0000, COVERAGE_ITEM: 0.050511±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.445151±0.0028, SHANNON_ENTROPY: 9.101458±0.0053, 
CrossSearchBayesianSkopt: Config 108 is suboptimal. Config: {'num_factors': 550, 'regularization': 11.134301871203293, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 7.580708411476396} - results: ROC_AUC: 0.037137±0.0014, PRECISION: 0.005623±0.0002, PRECISION_RECALL_MIN_DEN: 0.056233±0.0018, RECALL: 0.056233±0.0018, MAP: 0.025130±0.0009, MRR: 0.025130±0.0009, NDCG: 0.032402±0.0009, F1: 0.010224±0.0003, HIT_RATE: 0.056233±0.0018, ARHR: 0.025130±0.0009, RMSE: 0.930430±0.0016, NOVELTY: 0.006156±0.0000, AVERAGE_POPULARITY: 0.244981±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.990519±0.0000, DIVERSITY_HERFINDAHL: 0.999030±0.0000, COVERAGE_ITEM: 0.137053±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.400692±0.0010, SHANNON_ENTROPY: 10.413796±0.0030, 
CrossSearchBayesianSkopt: Config 109 is suboptimal. Config: {'num_factors': 550, 'regularization': 1.3402651839124986, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 3.7655959043231} - results: ROC_AUC: 0.035572±0.0011, PRECISION: 0.005339±0.0001, PRECISION_RECALL_MIN_DEN: 0.053388±0.0012, RECALL: 0.053388±0.0012, MAP: 0.023992±0.0006, MRR: 0.023992±0.0006, NDCG: 0.030877±0.0006, F1: 0.009707±0.0002, HIT_RATE: 0.053388±0.0012, ARHR: 0.023992±0.0006, RMSE: 0.947719±0.0012, NOVELTY: 0.006212±0.0000, AVERAGE_POPULARITY: 0.215877±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.990794±0.0000, DIVERSITY_HERFINDAHL: 0.999057±0.0000, COVERAGE_ITEM: 0.122303±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.441022±0.0018, SHANNON_ENTROPY: 10.376984±0.0036, 
CrossSearchBayesianSkopt: Config 110 is suboptimal. Config: {'num_factors': 550, 'regularization': 13.746823886143158, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 8.507489716495451} - results: ROC_AUC: 0.037544±0.0016, PRECISION: 0.005596±0.0002, PRECISION_RECALL_MIN_DEN: 0.055962±0.0017, RECALL: 0.055962±0.0017, MAP: 0.025517±0.0012, MRR: 0.025517±0.0012, NDCG: 0.032650±0.0013, F1: 0.010175±0.0003, HIT_RATE: 0.055962±0.0017, ARHR: 0.025517±0.0012, RMSE: 0.927299±0.0016, NOVELTY: 0.006144±0.0000, AVERAGE_POPULARITY: 0.250381±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.990329±0.0000, DIVERSITY_HERFINDAHL: 0.999011±0.0000, COVERAGE_ITEM: 0.137951±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.394610±0.0019, SHANNON_ENTROPY: 10.401906±0.0026, 
CrossSearchBayesianSkopt: Config 111 is suboptimal. Config: {'num_factors': 550, 'regularization': 13.707815570598264, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 8.472141053108563} - results: ROC_AUC: 0.037775±0.0013, PRECISION: 0.005727±0.0001, PRECISION_RECALL_MIN_DEN: 0.057272±0.0008, RECALL: 0.057272±0.0008, MAP: 0.026050±0.0015, MRR: 0.026050±0.0015, NDCG: 0.033333±0.0012, F1: 0.010413±0.0002, HIT_RATE: 0.057272±0.0008, ARHR: 0.026050±0.0015, RMSE: 0.927555±0.0017, NOVELTY: 0.006145±0.0000, AVERAGE_POPULARITY: 0.249937±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.990362±0.0000, DIVERSITY_HERFINDAHL: 0.999014±0.0000, COVERAGE_ITEM: 0.137983±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.395340±0.0016, SHANNON_ENTROPY: 10.404764±0.0031, 
CrossSearchBayesianSkopt: Config 112 is suboptimal. Config: {'num_factors': 544, 'regularization': 0.010505084656785981, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 4.601547288931925} - results: ROC_AUC: 0.035717±0.0015, PRECISION: 0.005402±0.0002, PRECISION_RECALL_MIN_DEN: 0.054020±0.0022, RECALL: 0.054020±0.0022, MAP: 0.024519±0.0011, MRR: 0.024519±0.0011, NDCG: 0.031407±0.0010, F1: 0.009822±0.0004, HIT_RATE: 0.054020±0.0022, ARHR: 0.024519±0.0011, RMSE: 0.940738±0.0014, NOVELTY: 0.006176±0.0000, AVERAGE_POPULARITY: 0.230790±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.990673±0.0000, DIVERSITY_HERFINDAHL: 0.999045±0.0000, COVERAGE_ITEM: 0.126196±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.426365±0.0012, SHANNON_ENTROPY: 10.378848±0.0015, 
CrossSearchBayesianSkopt: Config 113 is suboptimal. Config: {'num_factors': 497, 'regularization': 195.64972212230683, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.0103185910924279} - results: ROC_AUC: 0.000050±0.0001, PRECISION: 0.000009±0.0000, PRECISION_RECALL_MIN_DEN: 0.000090±0.0001, RECALL: 0.000090±0.0001, MAP: 0.000018±0.0000, MRR: 0.000018±0.0000, NDCG: 0.000035±0.0000, F1: 0.000016±0.0000, HIT_RATE: 0.000090±0.0001, ARHR: 0.000018±0.0000, RMSE: 1.000000±0.0000, NOVELTY: 0.009188±0.0001, AVERAGE_POPULARITY: 0.004285±0.0003, DIVERSITY_MEAN_INTER_LIST: 0.008783±0.0121, DIVERSITY_HERFINDAHL: 0.900878±0.0012, COVERAGE_ITEM: 0.000616±0.0000, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.889348±0.0348, SHANNON_ENTROPY: 3.343735±0.0277, 
CrossSearchBayesianSkopt: Config 114 is suboptimal. Config: {'num_factors': 334, 'regularization': 195.6950339980028, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 23.742188217111536} - results: ROC_AUC: 0.038036±0.0016, PRECISION: 0.006179±0.0003, PRECISION_RECALL_MIN_DEN: 0.061789±0.0032, RECALL: 0.061789±0.0032, MAP: 0.024324±0.0014, MRR: 0.024324±0.0014, NDCG: 0.033038±0.0016, F1: 0.011234±0.0006, HIT_RATE: 0.061789±0.0032, ARHR: 0.024324±0.0014, RMSE: 0.833300±0.0009, NOVELTY: 0.005493±0.0000, AVERAGE_POPULARITY: 0.518894±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.948103±0.0003, DIVERSITY_HERFINDAHL: 0.994789±0.0000, COVERAGE_ITEM: 0.045028±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.264800±0.0018, SHANNON_ENTROPY: 8.195508±0.0058, 
CrossSearchBayesianSkopt: Config 115 is suboptimal. Config: {'num_factors': 550, 'regularization': 23.18924368504654, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 11.560023369116939} - results: ROC_AUC: 0.038176±0.0017, PRECISION: 0.005822±0.0002, PRECISION_RECALL_MIN_DEN: 0.058220±0.0016, RECALL: 0.058220±0.0016, MAP: 0.025657±0.0012, MRR: 0.025657±0.0012, NDCG: 0.033266±0.0012, F1: 0.010586±0.0003, HIT_RATE: 0.058220±0.0016, ARHR: 0.025657±0.0012, RMSE: 0.918389±0.0017, NOVELTY: 0.006109±0.0000, AVERAGE_POPULARITY: 0.265516±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.989638±0.0000, DIVERSITY_HERFINDAHL: 0.998941±0.0000, COVERAGE_ITEM: 0.139681±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.375543±0.0027, SHANNON_ENTROPY: 10.348861±0.0028, 
CrossSearchBayesianSkopt: Config 116 is suboptimal. Config: {'num_factors': 512, 'regularization': 0.011064450401351846, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 93.05009201031847} - results: ROC_AUC: 0.028992±0.0008, PRECISION: 0.004499±0.0001, PRECISION_RECALL_MIN_DEN: 0.044986±0.0014, RECALL: 0.044986±0.0014, MAP: 0.018902±0.0008, MRR: 0.018902±0.0008, NDCG: 0.024996±0.0006, F1: 0.008179±0.0003, HIT_RATE: 0.044986±0.0014, ARHR: 0.018902±0.0008, RMSE: 0.892724±0.0030, NOVELTY: 0.006214±0.0000, AVERAGE_POPULARITY: 0.256706±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.991476±0.0000, DIVERSITY_HERFINDAHL: 0.999125±0.0000, COVERAGE_ITEM: 0.220946±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.325811±0.0004, SHANNON_ENTROPY: 10.776204±0.0043, 
CrossSearchBayesianSkopt: Config 117 is suboptimal. Config: {'num_factors': 521, 'regularization': 0.10202470877527829, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.010134517209017768} - results: ROC_AUC: 0.031507±0.0005, PRECISION: 0.004806±0.0000, PRECISION_RECALL_MIN_DEN: 0.048058±0.0004, RECALL: 0.048058±0.0004, MAP: 0.021493±0.0006, MRR: 0.021493±0.0006, NDCG: 0.027690±0.0004, F1: 0.008738±0.0001, HIT_RATE: 0.048058±0.0004, ARHR: 0.021493±0.0006, RMSE: 0.999697±0.0000, NOVELTY: 0.005762±0.0000, AVERAGE_POPULARITY: 0.358696±0.0062, DIVERSITY_MEAN_INTER_LIST: 0.961233±0.0034, DIVERSITY_HERFINDAHL: 0.996102±0.0003, COVERAGE_ITEM: 0.041276±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.348556±0.0096, SHANNON_ENTROPY: 8.465665±0.0480, 
CrossSearchBayesianSkopt: Config 118 is suboptimal. Config: {'num_factors': 550, 'regularization': 7.175935373050484, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 5.692240436443866} - results: ROC_AUC: 0.036836±0.0012, PRECISION: 0.005556±0.0002, PRECISION_RECALL_MIN_DEN: 0.055556±0.0020, RECALL: 0.055556±0.0020, MAP: 0.025034±0.0011, MRR: 0.025034±0.0011, NDCG: 0.032170±0.0012, F1: 0.010101±0.0004, HIT_RATE: 0.055556±0.0020, ARHR: 0.025034±0.0011, RMSE: 0.937826±0.0015, NOVELTY: 0.006175±0.0000, AVERAGE_POPULARITY: 0.234041±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.990665±0.0000, DIVERSITY_HERFINDAHL: 0.999044±0.0000, COVERAGE_ITEM: 0.130835±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.416889±0.0021, SHANNON_ENTROPY: 10.400492±0.0026, 
CrossSearchBayesianSkopt: Config 119 is suboptimal. Config: {'num_factors': 528, 'regularization': 0.010113677977811073, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 3.3127077609121747} - results: ROC_AUC: 0.035542±0.0009, PRECISION: 0.005388±0.0000, PRECISION_RECALL_MIN_DEN: 0.053884±0.0005, RECALL: 0.053884±0.0005, MAP: 0.024058±0.0006, MRR: 0.024058±0.0006, NDCG: 0.031027±0.0005, F1: 0.009797±0.0001, HIT_RATE: 0.053884±0.0005, ARHR: 0.024058±0.0006, RMSE: 0.949238±0.0014, NOVELTY: 0.006190±0.0000, AVERAGE_POPULARITY: 0.219211±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.990292±0.0000, DIVERSITY_HERFINDAHL: 0.999007±0.0000, COVERAGE_ITEM: 0.113998±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.445697±0.0009, SHANNON_ENTROPY: 10.287823±0.0033, 
CrossSearchBayesianSkopt: Config 120 is suboptimal. Config: {'num_factors': 548, 'regularization': 0.0772802705889086, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 1.915451054207598} - results: ROC_AUC: 0.033529±0.0018, PRECISION: 0.004883±0.0001, PRECISION_RECALL_MIN_DEN: 0.048826±0.0014, RECALL: 0.048826±0.0014, MAP: 0.022806±0.0013, MRR: 0.022806±0.0013, NDCG: 0.028929±0.0013, F1: 0.008877±0.0003, HIT_RATE: 0.048826±0.0014, ARHR: 0.022806±0.0013, RMSE: 0.964386±0.0011, NOVELTY: 0.006240±0.0000, AVERAGE_POPULARITY: 0.194585±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.989303±0.0000, DIVERSITY_HERFINDAHL: 0.998908±0.0000, COVERAGE_ITEM: 0.096815±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.468315±0.0018, SHANNON_ENTROPY: 10.109135±0.0059, 
CrossSearchBayesianSkopt: Config 121 is suboptimal. Config: {'num_factors': 532, 'regularization': 33.15963555483484, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 96.65279091185755} - results: ROC_AUC: 0.032550±0.0012, PRECISION: 0.005194±0.0002, PRECISION_RECALL_MIN_DEN: 0.051942±0.0024, RECALL: 0.051942±0.0024, MAP: 0.021207±0.0012, MRR: 0.021207±0.0012, NDCG: 0.028364±0.0013, F1: 0.009444±0.0004, HIT_RATE: 0.051942±0.0024, ARHR: 0.021207±0.0012, RMSE: 0.878709±0.0015, NOVELTY: 0.006119±0.0000, AVERAGE_POPULARITY: 0.286187±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.989256±0.0001, DIVERSITY_HERFINDAHL: 0.998903±0.0000, COVERAGE_ITEM: 0.201655±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.303425±0.0023, SHANNON_ENTROPY: 10.522156±0.0069, 
CrossSearchBayesianSkopt: Config 122 is suboptimal. Config: {'num_factors': 550, 'regularization': 28.732541561880147, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 13.099724053659997} - results: ROC_AUC: 0.038397±0.0013, PRECISION: 0.005845±0.0002, PRECISION_RECALL_MIN_DEN: 0.058446±0.0017, RECALL: 0.058446±0.0017, MAP: 0.025917±0.0010, MRR: 0.025917±0.0010, NDCG: 0.033520±0.0011, F1: 0.010627±0.0003, HIT_RATE: 0.058446±0.0017, ARHR: 0.025917±0.0010, RMSE: 0.914081±0.0015, NOVELTY: 0.006092±0.0000, AVERAGE_POPULARITY: 0.272376±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.989229±0.0000, DIVERSITY_HERFINDAHL: 0.998901±0.0000, COVERAGE_ITEM: 0.139281±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.367663±0.0014, SHANNON_ENTROPY: 10.313285±0.0041, 
CrossSearchBayesianSkopt: Config 123 is suboptimal. Config: {'num_factors': 303, 'regularization': 198.5027247044512, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 99.32638278637157} - results: ROC_AUC: 0.030809±0.0010, PRECISION: 0.005023±0.0002, PRECISION_RECALL_MIN_DEN: 0.050226±0.0024, RECALL: 0.050226±0.0024, MAP: 0.019504±0.0005, MRR: 0.019504±0.0005, NDCG: 0.026651±0.0008, F1: 0.009132±0.0004, HIT_RATE: 0.050226±0.0024, ARHR: 0.019504±0.0005, RMSE: 0.787307±0.0016, NOVELTY: 0.005727±0.0000, AVERAGE_POPULARITY: 0.416988±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.974011±0.0002, DIVERSITY_HERFINDAHL: 0.997379±0.0000, COVERAGE_ITEM: 0.103520±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.259292±0.0009, SHANNON_ENTROPY: 9.321927±0.0106, 
CrossSearchBayesianSkopt: Config 124 is suboptimal. Config: {'num_factors': 318, 'regularization': 0.5723768849391496, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 99.16196879142682} - results: ROC_AUC: 0.025565±0.0013, PRECISION: 0.004106±0.0003, PRECISION_RECALL_MIN_DEN: 0.041057±0.0025, RECALL: 0.041057±0.0025, MAP: 0.016598±0.0011, MRR: 0.016598±0.0011, NDCG: 0.022291±0.0012, F1: 0.007465±0.0005, HIT_RATE: 0.041057±0.0025, ARHR: 0.016598±0.0011, RMSE: 0.856839±0.0016, NOVELTY: 0.006018±0.0000, AVERAGE_POPULARITY: 0.307426±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.987893±0.0001, DIVERSITY_HERFINDAHL: 0.998767±0.0000, COVERAGE_ITEM: 0.159503±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.320528±0.0011, SHANNON_ENTROPY: 10.287520±0.0058, 
CrossSearchBayesianSkopt: Config 125 is suboptimal. Config: {'num_factors': 549, 'regularization': 0.4013089120138306, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.43365189324947445} - results: ROC_AUC: 0.022558±0.0016, PRECISION: 0.003216±0.0002, PRECISION_RECALL_MIN_DEN: 0.032159±0.0016, RECALL: 0.032159±0.0016, MAP: 0.015677±0.0011, MRR: 0.015677±0.0011, NDCG: 0.019563±0.0011, F1: 0.005847±0.0003, HIT_RATE: 0.032159±0.0016, ARHR: 0.015677±0.0011, RMSE: 0.992902±0.0001, NOVELTY: 0.006386±0.0000, AVERAGE_POPULARITY: 0.155027±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.980433±0.0003, DIVERSITY_HERFINDAHL: 0.998021±0.0000, COVERAGE_ITEM: 0.089559±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.318600±0.0016, SHANNON_ENTROPY: 9.473393±0.0163, 
CrossSearchBayesianSkopt: Config 126 is suboptimal. Config: {'num_factors': 311, 'regularization': 0.010007397549536674, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 3.489043546787958} - results: ROC_AUC: 0.037157±0.0023, PRECISION: 0.005682±0.0003, PRECISION_RECALL_MIN_DEN: 0.056820±0.0027, RECALL: 0.056820±0.0027, MAP: 0.024777±0.0021, MRR: 0.024777±0.0021, NDCG: 0.032270±0.0021, F1: 0.010331±0.0005, HIT_RATE: 0.056820±0.0027, ARHR: 0.024777±0.0021, RMSE: 0.933889±0.0011, NOVELTY: 0.005915±0.0000, AVERAGE_POPULARITY: 0.311990±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.984534±0.0000, DIVERSITY_HERFINDAHL: 0.998431±0.0000, COVERAGE_ITEM: 0.078064±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.414426±0.0024, SHANNON_ENTROPY: 9.643397±0.0017, 
CrossSearchBayesianSkopt: Config 127 is suboptimal. Config: {'num_factors': 300, 'regularization': 190.033595172989, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 24.097245672478817} - results: ROC_AUC: 0.038016±0.0017, PRECISION: 0.006134±0.0003, PRECISION_RECALL_MIN_DEN: 0.061337±0.0033, RECALL: 0.061337±0.0033, MAP: 0.024319±0.0015, MRR: 0.024319±0.0015, NDCG: 0.032933±0.0017, F1: 0.011152±0.0006, HIT_RATE: 0.061337±0.0033, ARHR: 0.024319±0.0015, RMSE: 0.833108±0.0009, NOVELTY: 0.005515±0.0000, AVERAGE_POPULARITY: 0.507216±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.952017±0.0004, DIVERSITY_HERFINDAHL: 0.995180±0.0000, COVERAGE_ITEM: 0.048164±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.266840±0.0015, SHANNON_ENTROPY: 8.304779±0.0070, 
CrossSearchBayesianSkopt: Config 128 is suboptimal. Config: {'num_factors': 548, 'regularization': 0.25926411741985766, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 15.73708769758501} - results: ROC_AUC: 0.033479±0.0016, PRECISION: 0.005113±0.0003, PRECISION_RECALL_MIN_DEN: 0.051129±0.0030, RECALL: 0.051129±0.0030, MAP: 0.022809±0.0011, MRR: 0.022809±0.0011, NDCG: 0.029415±0.0012, F1: 0.009296±0.0005, HIT_RATE: 0.051129±0.0030, ARHR: 0.022809±0.0011, RMSE: 0.916952±0.0020, NOVELTY: 0.006209±0.0000, AVERAGE_POPULARITY: 0.241833±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.991708±0.0000, DIVERSITY_HERFINDAHL: 0.999148±0.0000, COVERAGE_ITEM: 0.175853±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.374862±0.0021, SHANNON_ENTROPY: 10.677344±0.0069, 
CrossSearchBayesianSkopt: Config 129 is suboptimal. Config: {'num_factors': 550, 'regularization': 34.72395293470502, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 14.57477612688749} - results: ROC_AUC: 0.039014±0.0020, PRECISION: 0.005908±0.0002, PRECISION_RECALL_MIN_DEN: 0.059079±0.0020, RECALL: 0.059079±0.0020, MAP: 0.026229±0.0013, MRR: 0.026229±0.0013, NDCG: 0.033917±0.0014, F1: 0.010742±0.0004, HIT_RATE: 0.059079±0.0020, ARHR: 0.026229±0.0013, RMSE: 0.910017±0.0017, NOVELTY: 0.006069±0.0000, AVERAGE_POPULARITY: 0.280794±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.988658±0.0000, DIVERSITY_HERFINDAHL: 0.998843±0.0000, COVERAGE_ITEM: 0.136675±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.360963±0.0017, SHANNON_ENTROPY: 10.258314±0.0058, 
CrossSearchBayesianSkopt: Config 130 is suboptimal. Config: {'num_factors': 538, 'regularization': 0.0100588633552544, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 16.99265123279644} - results: ROC_AUC: 0.033740±0.0018, PRECISION: 0.005185±0.0002, PRECISION_RECALL_MIN_DEN: 0.051852±0.0019, RECALL: 0.051852±0.0019, MAP: 0.022588±0.0012, MRR: 0.022588±0.0012, NDCG: 0.029421±0.0012, F1: 0.009428±0.0003, HIT_RATE: 0.051852±0.0019, ARHR: 0.022588±0.0012, RMSE: 0.912683±0.0019, NOVELTY: 0.006170±0.0000, AVERAGE_POPULARITY: 0.253633±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.991092±0.0000, DIVERSITY_HERFINDAHL: 0.999087±0.0000, COVERAGE_ITEM: 0.169862±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.366208±0.0020, SHANNON_ENTROPY: 10.592923±0.0023, 
CrossSearchBayesianSkopt: Config 131 is suboptimal. Config: {'num_factors': 516, 'regularization': 0.11252260535405954, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.01004940434488758} - results: ROC_AUC: 0.031000±0.0006, PRECISION: 0.004860±0.0001, PRECISION_RECALL_MIN_DEN: 0.048600±0.0010, RECALL: 0.048600±0.0010, MAP: 0.020651±0.0006, MRR: 0.020651±0.0006, NDCG: 0.027162±0.0004, F1: 0.008836±0.0002, HIT_RATE: 0.048600±0.0010, ARHR: 0.020651±0.0006, RMSE: 0.999704±0.0000, NOVELTY: 0.005702±0.0000, AVERAGE_POPULARITY: 0.385716±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.953817±0.0018, DIVERSITY_HERFINDAHL: 0.995360±0.0002, COVERAGE_ITEM: 0.038573±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.327392±0.0048, SHANNON_ENTROPY: 8.272749±0.0257, 
CrossSearchBayesianSkopt: Config 132 is suboptimal. Config: {'num_factors': 550, 'regularization': 40.01440544818786, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 15.599329057228188} - results: ROC_AUC: 0.039295±0.0013, PRECISION: 0.005971±0.0003, PRECISION_RECALL_MIN_DEN: 0.059711±0.0026, RECALL: 0.059711±0.0026, MAP: 0.026564±0.0009, MRR: 0.026564±0.0009, NDCG: 0.034311±0.0010, F1: 0.010857±0.0005, HIT_RATE: 0.059711±0.0026, ARHR: 0.026564±0.0009, RMSE: 0.906873±0.0016, NOVELTY: 0.006050±0.0000, AVERAGE_POPULARITY: 0.287743±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.988153±0.0000, DIVERSITY_HERFINDAHL: 0.998793±0.0000, COVERAGE_ITEM: 0.134901±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.354358±0.0013, SHANNON_ENTROPY: 10.211600±0.0022, 
CrossSearchBayesianSkopt: Config 133 is suboptimal. Config: {'num_factors': 550, 'regularization': 41.44850709912016, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 15.94145235694282} - results: ROC_AUC: 0.038728±0.0014, PRECISION: 0.005989±0.0003, PRECISION_RECALL_MIN_DEN: 0.059892±0.0032, RECALL: 0.059892±0.0032, MAP: 0.026144±0.0009, MRR: 0.026144±0.0009, NDCG: 0.034008±0.0013, F1: 0.010889±0.0006, HIT_RATE: 0.059892±0.0032, ARHR: 0.026144±0.0009, RMSE: 0.906035±0.0016, NOVELTY: 0.006047±0.0000, AVERAGE_POPULARITY: 0.289340±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.988012±0.0000, DIVERSITY_HERFINDAHL: 0.998779±0.0000, COVERAGE_ITEM: 0.134188±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.353679±0.0009, SHANNON_ENTROPY: 10.200422±0.0019, 
CrossSearchBayesianSkopt: Config 134 is suboptimal. Config: {'num_factors': 549, 'regularization': 189.59564326988328, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 12.445048718218505} - results: ROC_AUC: 0.030508±0.0012, PRECISION: 0.004869±0.0002, PRECISION_RECALL_MIN_DEN: 0.048690±0.0016, RECALL: 0.048690±0.0016, MAP: 0.019725±0.0012, MRR: 0.019725±0.0012, NDCG: 0.026471±0.0010, F1: 0.008853±0.0003, HIT_RATE: 0.048690±0.0016, ARHR: 0.019725±0.0012, RMSE: 0.877642±0.0013, NOVELTY: 0.005225±0.0000, AVERAGE_POPULARITY: 0.677631±0.0062, DIVERSITY_MEAN_INTER_LIST: 0.865238±0.0008, DIVERSITY_HERFINDAHL: 0.986504±0.0001, COVERAGE_ITEM: 0.012987±0.0001, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.314778±0.0047, SHANNON_ENTROPY: 6.657763±0.0051, 
