CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 547, 'shrink': 603, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.4283654890234154, 'tversky_beta': 0.41701133104262167} - results: ROC_AUC: 0.066121±0.0015, PRECISION: 0.008963±0.0002, PRECISION_RECALL_MIN_DEN: 0.089634±0.0017, RECALL: 0.089634±0.0017, MAP: 0.048763±0.0013, MRR: 0.048763±0.0013, NDCG: 0.058424±0.0014, F1: 0.016297±0.0003, HIT_RATE: 0.089634±0.0017, ARHR: 0.048763±0.0013, RMSE: 0.978286±0.0001, NOVELTY: 0.005504±0.0000, AVERAGE_POPULARITY: 0.512449±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.932363±0.0003, DIVERSITY_HERFINDAHL: 0.993231±0.0000, COVERAGE_ITEM: 0.324736±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.092321±0.0004, SHANNON_ENTROPY: 8.699944±0.0064, 
CrossSearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.016474±0.0001, PRECISION: 0.002718±0.0000, PRECISION_RECALL_MIN_DEN: 0.027178±0.0004, RECALL: 0.027178±0.0004, MAP: 0.010784±0.0002, MRR: 0.010784±0.0002, NDCG: 0.014580±0.0002, F1: 0.004942±0.0001, HIT_RATE: 0.027178±0.0004, ARHR: 0.010784±0.0002, RMSE: 2.486467±0.0039, NOVELTY: 0.006000±0.0000, AVERAGE_POPULARITY: 0.317827±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.986003±0.0001, DIVERSITY_HERFINDAHL: 0.998595±0.0000, COVERAGE_ITEM: 0.336891±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.236813±0.0009, SHANNON_ENTROPY: 10.703214±0.0039, 
CrossSearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 1000, 'shrink': 2000, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.7532815063146219, 'tversky_beta': 2.0} - results: ROC_AUC: 0.056329±0.0013, PRECISION: 0.007749±0.0002, PRECISION_RECALL_MIN_DEN: 0.077492±0.0018, RECALL: 0.077492±0.0018, MAP: 0.041792±0.0012, MRR: 0.041792±0.0012, NDCG: 0.050193±0.0013, F1: 0.014089±0.0003, HIT_RATE: 0.077492±0.0018, ARHR: 0.041792±0.0012, RMSE: 0.990599±0.0001, NOVELTY: 0.005193±0.0000, AVERAGE_POPULARITY: 0.684620±0.0056, DIVERSITY_MEAN_INTER_LIST: 0.805784±0.0003, DIVERSITY_HERFINDAHL: 0.980574±0.0000, COVERAGE_ITEM: 0.257799±0.0041, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.056221±0.0003, SHANNON_ENTROPY: 7.074849±0.0082, 
CrossSearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 209, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.8501057158733796, 'tversky_beta': 0.8835502696774709} - results: ROC_AUC: 0.061188±0.0007, PRECISION: 0.008231±0.0001, PRECISION_RECALL_MIN_DEN: 0.082310±0.0008, RECALL: 0.082310±0.0008, MAP: 0.044541±0.0005, MRR: 0.044541±0.0005, NDCG: 0.053498±0.0006, F1: 0.014965±0.0002, HIT_RATE: 0.082310±0.0008, ARHR: 0.044541±0.0005, RMSE: 0.969372±0.0002, NOVELTY: 0.007643±0.0000, AVERAGE_POPULARITY: 0.155439±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.994242±0.0000, DIVERSITY_HERFINDAHL: 0.999419±0.0000, COVERAGE_ITEM: 0.737735±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.364379±0.0013, SHANNON_ENTROPY: 12.350486±0.0059, 
CrossSearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 640, 'shrink': 2000, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 1.9611726124186923, 'tversky_beta': 2.0} - results: ROC_AUC: 0.061617±0.0014, PRECISION: 0.008346±0.0002, PRECISION_RECALL_MIN_DEN: 0.083461±0.0019, RECALL: 0.083461±0.0019, MAP: 0.045681±0.0014, MRR: 0.045681±0.0014, NDCG: 0.054602±0.0014, F1: 0.015175±0.0003, HIT_RATE: 0.083461±0.0019, ARHR: 0.045681±0.0014, RMSE: 0.992043±0.0000, NOVELTY: 0.005319±0.0000, AVERAGE_POPULARITY: 0.614439±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.873491±0.0004, DIVERSITY_HERFINDAHL: 0.987344±0.0000, COVERAGE_ITEM: 0.298189±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.070792±0.0004, SHANNON_ENTROPY: 7.813486±0.0063, 
CrossSearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 949, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.9377872085685489} - results: ROC_AUC: 0.062928±0.0009, PRECISION: 0.008491±0.0001, PRECISION_RECALL_MIN_DEN: 0.084907±0.0011, RECALL: 0.084907±0.0011, MAP: 0.045591±0.0007, MRR: 0.045591±0.0007, NDCG: 0.054914±0.0007, F1: 0.015438±0.0002, HIT_RATE: 0.084907±0.0011, ARHR: 0.045591±0.0007, RMSE: 0.960710±0.0002, NOVELTY: 0.007495±0.0000, AVERAGE_POPULARITY: 0.169564±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.992754±0.0000, DIVERSITY_HERFINDAHL: 0.999270±0.0000, COVERAGE_ITEM: 0.736231±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.344787±0.0008, SHANNON_ENTROPY: 12.190859±0.0034, 
CrossSearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 955, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 1.73211522290238, 'tversky_beta': 1.3669818607675015} - results: ROC_AUC: 0.067205±0.0010, PRECISION: 0.009028±0.0001, PRECISION_RECALL_MIN_DEN: 0.090284±0.0010, RECALL: 0.090284±0.0010, MAP: 0.048809±0.0007, MRR: 0.048809±0.0007, NDCG: 0.058651±0.0007, F1: 0.016415±0.0002, HIT_RATE: 0.090284±0.0010, ARHR: 0.048809±0.0007, RMSE: 0.964333±0.0002, NOVELTY: 0.007118±0.0000, AVERAGE_POPULARITY: 0.229190±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.987222±0.0001, DIVERSITY_HERFINDAHL: 0.998717±0.0000, COVERAGE_ITEM: 0.745466±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.318680±0.0010, SHANNON_ENTROPY: 11.833280±0.0059, 
CrossSearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 717, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.059473±0.0008, PRECISION: 0.007626±0.0001, PRECISION_RECALL_MIN_DEN: 0.076262±0.0012, RECALL: 0.076262±0.0012, MAP: 0.044735±0.0005, MRR: 0.044735±0.0005, NDCG: 0.052263±0.0006, F1: 0.013866±0.0002, HIT_RATE: 0.076262±0.0012, ARHR: 0.044735±0.0005, RMSE: 0.971193±0.0003, NOVELTY: 0.006425±0.0000, AVERAGE_POPULARITY: 0.193808±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.994446±0.0000, DIVERSITY_HERFINDAHL: 0.999439±0.0000, COVERAGE_ITEM: 0.439838±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.294477±0.0011, SHANNON_ENTROPY: 11.591596±0.0062, 
CrossSearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 944, 'shrink': 2000, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.060489±0.0013, PRECISION: 0.008212±0.0001, PRECISION_RECALL_MIN_DEN: 0.082116±0.0012, RECALL: 0.082116±0.0012, MAP: 0.044840±0.0012, MRR: 0.044840±0.0012, NDCG: 0.053639±0.0012, F1: 0.014930±0.0002, HIT_RATE: 0.082116±0.0012, ARHR: 0.044840±0.0012, RMSE: 0.989536±0.0001, NOVELTY: 0.005304±0.0000, AVERAGE_POPULARITY: 0.617604±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.869630±0.0006, DIVERSITY_HERFINDAHL: 0.986958±0.0001, COVERAGE_ITEM: 0.285602±0.0044, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.067564±0.0003, SHANNON_ENTROPY: 7.726581±0.0081, 
CrossSearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 658, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.017085±0.0006, PRECISION: 0.002825±0.0001, PRECISION_RECALL_MIN_DEN: 0.028249±0.0008, RECALL: 0.028249±0.0008, MAP: 0.011079±0.0003, MRR: 0.011079±0.0003, NDCG: 0.015059±0.0004, F1: 0.005136±0.0002, HIT_RATE: 0.028249±0.0008, ARHR: 0.011079±0.0003, RMSE: 2.090955±0.0035, NOVELTY: 0.006190±0.0000, AVERAGE_POPULARITY: 0.270471±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.990507±0.0000, DIVERSITY_HERFINDAHL: 0.999045±0.0000, COVERAGE_ITEM: 0.410349±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.268141±0.0006, SHANNON_ENTROPY: 11.204271±0.0048, 
CrossSearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 530, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057769±0.0008, PRECISION: 0.007276±0.0001, PRECISION_RECALL_MIN_DEN: 0.072765±0.0010, RECALL: 0.072765±0.0010, MAP: 0.043841±0.0005, MRR: 0.043841±0.0005, NDCG: 0.050773±0.0006, F1: 0.013230±0.0002, HIT_RATE: 0.072765±0.0010, ARHR: 0.043841±0.0005, RMSE: 0.974843±0.0003, NOVELTY: 0.006646±0.0000, AVERAGE_POPULARITY: 0.156049±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.996089±0.0000, DIVERSITY_HERFINDAHL: 0.999603±0.0000, COVERAGE_ITEM: 0.495280±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346997±0.0002, SHANNON_ENTROPY: 12.014365±0.0053, 
CrossSearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 447, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.018044±0.0003, PRECISION: 0.002976±0.0000, PRECISION_RECALL_MIN_DEN: 0.029764±0.0003, RECALL: 0.029764±0.0003, MAP: 0.011762±0.0003, MRR: 0.011762±0.0003, NDCG: 0.015932±0.0002, F1: 0.005412±0.0001, HIT_RATE: 0.029764±0.0003, ARHR: 0.011762±0.0003, RMSE: 1.759118±0.0071, NOVELTY: 0.006354±0.0000, AVERAGE_POPULARITY: 0.236179±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.992925±0.0000, DIVERSITY_HERFINDAHL: 0.999287±0.0000, COVERAGE_ITEM: 0.478929±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.293051±0.0004, SHANNON_ENTROPY: 11.584343±0.0026, 
CrossSearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 278, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.046631±0.0008, PRECISION: 0.005649±0.0001, PRECISION_RECALL_MIN_DEN: 0.056487±0.0012, RECALL: 0.056487±0.0012, MAP: 0.036420±0.0006, MRR: 0.036420±0.0006, NDCG: 0.041265±0.0007, F1: 0.010270±0.0002, HIT_RATE: 0.056487±0.0012, ARHR: 0.036420±0.0006, RMSE: 0.982167±0.0003, NOVELTY: 0.007184±0.0000, AVERAGE_POPULARITY: 0.089818±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.998050±0.0000, DIVERSITY_HERFINDAHL: 0.999799±0.0000, COVERAGE_ITEM: 0.621368±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.477231±0.0011, SHANNON_ENTROPY: 12.796642±0.0037, 
CrossSearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 836, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.4311950915460827, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069325±0.0011, PRECISION: 0.009281±0.0001, PRECISION_RECALL_MIN_DEN: 0.092812±0.0011, RECALL: 0.092812±0.0011, MAP: 0.050942±0.0011, MRR: 0.050942±0.0011, NDCG: 0.060873±0.0011, F1: 0.016875±0.0002, HIT_RATE: 0.092812±0.0011, ARHR: 0.050942±0.0011, RMSE: 0.969655±0.0002, NOVELTY: 0.006773±0.0000, AVERAGE_POPULARITY: 0.296853±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.977323±0.0001, DIVERSITY_HERFINDAHL: 0.997727±0.0000, COVERAGE_ITEM: 0.746894±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.287847±0.0008, SHANNON_ENTROPY: 11.349299±0.0056, 
CrossSearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 44, 'shrink': 2000, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066673±0.0011, PRECISION: 0.009047±0.0001, PRECISION_RECALL_MIN_DEN: 0.090466±0.0013, RECALL: 0.090466±0.0013, MAP: 0.049337±0.0012, MRR: 0.049337±0.0012, NDCG: 0.059052±0.0012, F1: 0.016448±0.0002, HIT_RATE: 0.090466±0.0013, ARHR: 0.049337±0.0012, RMSE: 0.995611±0.0000, NOVELTY: 0.005801±0.0000, AVERAGE_POPULARITY: 0.422637±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.963960±0.0002, DIVERSITY_HERFINDAHL: 0.996391±0.0000, COVERAGE_ITEM: 0.490132±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.131429±0.0006, SHANNON_ENTROPY: 9.773120±0.0061, 
CrossSearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 575, 'shrink': 0, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.2520170381659272, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069182±0.0011, PRECISION: 0.009252±0.0002, PRECISION_RECALL_MIN_DEN: 0.092516±0.0015, RECALL: 0.092516±0.0015, MAP: 0.050932±0.0010, MRR: 0.050932±0.0010, NDCG: 0.060794±0.0010, F1: 0.016821±0.0003, HIT_RATE: 0.092516±0.0015, ARHR: 0.050932±0.0010, RMSE: 0.971031±0.0002, NOVELTY: 0.006748±0.0000, AVERAGE_POPULARITY: 0.303416±0.0028, DIVERSITY_MEAN_INTER_LIST: 0.977001±0.0001, DIVERSITY_HERFINDAHL: 0.997695±0.0000, COVERAGE_ITEM: 0.749413±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.287987±0.0005, SHANNON_ENTROPY: 11.326436±0.0044, 
CrossSearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 241, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 1.0536314385808385, 'tversky_beta': 0.0} - results: ROC_AUC: 0.000187±0.0000, PRECISION: 0.000049±0.0000, PRECISION_RECALL_MIN_DEN: 0.000490±0.0001, RECALL: 0.000490±0.0001, MAP: 0.000097±0.0000, MRR: 0.000097±0.0000, NDCG: 0.000185±0.0000, F1: 0.000089±0.0000, HIT_RATE: 0.000490±0.0001, ARHR: 0.000097±0.0000, RMSE: 0.878574±0.0007, NOVELTY: 0.009935±0.0000, AVERAGE_POPULARITY: 0.001398±0.0000, DIVERSITY_MEAN_INTER_LIST: 0.979315±0.0003, DIVERSITY_HERFINDAHL: 0.997926±0.0000, COVERAGE_ITEM: 0.262525±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.204999±0.0010, SHANNON_ENTROPY: 10.162456±0.0136, 
CrossSearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 1, 'shrink': 860, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057364±0.0010, PRECISION: 0.007100±0.0001, PRECISION_RECALL_MIN_DEN: 0.070999±0.0014, RECALL: 0.070999±0.0014, MAP: 0.043561±0.0007, MRR: 0.043561±0.0007, NDCG: 0.050171±0.0008, F1: 0.012909±0.0003, HIT_RATE: 0.070999±0.0014, ARHR: 0.043561±0.0007, RMSE: 0.997507±0.0001, NOVELTY: 0.006872±0.0000, AVERAGE_POPULARITY: 0.155156±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.977435±0.0003, DIVERSITY_HERFINDAHL: 0.997738±0.0000, COVERAGE_ITEM: 0.523839±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.262497±0.0009, SHANNON_ENTROPY: 11.223605±0.0103, 
CrossSearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.048540±0.0011, PRECISION: 0.006051±0.0001, PRECISION_RECALL_MIN_DEN: 0.060508±0.0008, RECALL: 0.060508±0.0008, MAP: 0.037227±0.0009, MRR: 0.037227±0.0009, NDCG: 0.042816±0.0009, F1: 0.011001±0.0001, HIT_RATE: 0.060508±0.0008, ARHR: 0.037227±0.0009, RMSE: 0.997826±0.0001, NOVELTY: 0.006920±0.0000, AVERAGE_POPULARITY: 0.163593±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.973757±0.0002, DIVERSITY_HERFINDAHL: 0.997370±0.0000, COVERAGE_ITEM: 0.413993±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.250782±0.0012, SHANNON_ENTROPY: 10.842953±0.0082, 
CrossSearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 1, 'shrink': 954, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.049883±0.0010, PRECISION: 0.006151±0.0001, PRECISION_RECALL_MIN_DEN: 0.061510±0.0011, RECALL: 0.061510±0.0011, MAP: 0.038357±0.0009, MRR: 0.038357±0.0009, NDCG: 0.043932±0.0009, F1: 0.011184±0.0002, HIT_RATE: 0.061510±0.0011, ARHR: 0.038357±0.0009, RMSE: 0.996914±0.0001, NOVELTY: 0.006955±0.0000, AVERAGE_POPULARITY: 0.158144±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.973811±0.0002, DIVERSITY_HERFINDAHL: 0.997376±0.0000, COVERAGE_ITEM: 0.398594±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.256286±0.0008, SHANNON_ENTROPY: 10.835297±0.0086, 
CrossSearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 1000, 'shrink': 284, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.32942679110114254} - results: ROC_AUC: 0.070042±0.0012, PRECISION: 0.009407±0.0001, PRECISION_RECALL_MIN_DEN: 0.094065±0.0006, RECALL: 0.094065±0.0006, MAP: 0.051260±0.0008, MRR: 0.051260±0.0008, NDCG: 0.061412±0.0006, F1: 0.017103±0.0001, HIT_RATE: 0.094065±0.0006, ARHR: 0.051260±0.0008, RMSE: 0.970029±0.0001, NOVELTY: 0.005824±0.0000, AVERAGE_POPULARITY: 0.367946±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.970826±0.0003, DIVERSITY_HERFINDAHL: 0.997077±0.0000, COVERAGE_ITEM: 0.372998±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.134631±0.0006, SHANNON_ENTROPY: 9.795712±0.0071, 
CrossSearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 1000, 'shrink': 589, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 0.39606524718593594, 'tversky_beta': 0.1477196042663463} - results: ROC_AUC: 0.057821±0.0013, PRECISION: 0.007915±0.0002, PRECISION_RECALL_MIN_DEN: 0.079155±0.0017, RECALL: 0.079155±0.0017, MAP: 0.042935±0.0013, MRR: 0.042935±0.0013, NDCG: 0.051465±0.0014, F1: 0.014392±0.0003, HIT_RATE: 0.079155±0.0017, ARHR: 0.042935±0.0013, RMSE: 0.965708±0.0002, NOVELTY: 0.005236±0.0000, AVERAGE_POPULARITY: 0.655848±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.837347±0.0007, DIVERSITY_HERFINDAHL: 0.983730±0.0001, COVERAGE_ITEM: 0.261303±0.0042, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.060699±0.0003, SHANNON_ENTROPY: 7.356133±0.0076, 
CrossSearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 301, 'shrink': 0, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.7351666617122767, 'tversky_beta': 1.798769492306271} - results: ROC_AUC: 0.069021±0.0011, PRECISION: 0.009260±0.0001, PRECISION_RECALL_MIN_DEN: 0.092596±0.0008, RECALL: 0.092596±0.0008, MAP: 0.051017±0.0010, MRR: 0.051017±0.0010, NDCG: 0.060864±0.0009, F1: 0.016836±0.0001, HIT_RATE: 0.092596±0.0008, ARHR: 0.051017±0.0010, RMSE: 0.970131±0.0002, NOVELTY: 0.006649±0.0000, AVERAGE_POPULARITY: 0.322755±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.975369±0.0002, DIVERSITY_HERFINDAHL: 0.997531±0.0000, COVERAGE_ITEM: 0.752744±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.283687±0.0002, SHANNON_ENTROPY: 11.222586±0.0062, 
CrossSearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 1, 'shrink': 406, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.15764242447285598} - results: ROC_AUC: 0.052536±0.0009, PRECISION: 0.006443±0.0001, PRECISION_RECALL_MIN_DEN: 0.064426±0.0010, RECALL: 0.064426±0.0010, MAP: 0.040288±0.0007, MRR: 0.040288±0.0007, NDCG: 0.046112±0.0008, F1: 0.011714±0.0002, HIT_RATE: 0.064426±0.0010, ARHR: 0.040288±0.0007, RMSE: 0.995108±0.0001, NOVELTY: 0.006908±0.0000, AVERAGE_POPULARITY: 0.153201±0.0004, DIVERSITY_MEAN_INTER_LIST: 0.973526±0.0003, DIVERSITY_HERFINDAHL: 0.997347±0.0000, COVERAGE_ITEM: 0.419692±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.254279±0.0009, SHANNON_ENTROPY: 10.886770±0.0097, 
CrossSearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 317, 'shrink': 2000, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.4547723248114607, 'tversky_beta': 0.0} - results: ROC_AUC: 0.057416±0.0014, PRECISION: 0.007892±0.0001, PRECISION_RECALL_MIN_DEN: 0.078916±0.0014, RECALL: 0.078916±0.0014, MAP: 0.042484±0.0012, MRR: 0.042484±0.0012, NDCG: 0.051063±0.0012, F1: 0.014348±0.0003, HIT_RATE: 0.078916±0.0014, ARHR: 0.042484±0.0012, RMSE: 0.989100±0.0001, NOVELTY: 0.005353±0.0000, AVERAGE_POPULARITY: 0.622522±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.863488±0.0001, DIVERSITY_HERFINDAHL: 0.986344±0.0000, COVERAGE_ITEM: 0.376469±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.077716±0.0006, SHANNON_ENTROPY: 7.863863±0.0096, 
CrossSearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 988, 'shrink': 738, 'normalize': False, 'similarity': 'tversky', 'tversky_alpha': 1.8443990974617743, 'tversky_beta': 0.12035262442915368} - results: ROC_AUC: 0.065772±0.0013, PRECISION: 0.008867±0.0001, PRECISION_RECALL_MIN_DEN: 0.088666±0.0014, RECALL: 0.088666±0.0014, MAP: 0.048464±0.0011, MRR: 0.048464±0.0011, NDCG: 0.057976±0.0011, F1: 0.016121±0.0003, HIT_RATE: 0.088666±0.0014, ARHR: 0.048464±0.0011, RMSE: 0.979268±0.0001, NOVELTY: 0.005487±0.0000, AVERAGE_POPULARITY: 0.512415±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.930296±0.0005, DIVERSITY_HERFINDAHL: 0.993024±0.0001, COVERAGE_ITEM: 0.296988±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.090923±0.0004, SHANNON_ENTROPY: 8.618561±0.0077, 
CrossSearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 117, 'shrink': 2000, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.060903±0.0011, PRECISION: 0.008361±0.0001, PRECISION_RECALL_MIN_DEN: 0.083609±0.0012, RECALL: 0.083609±0.0012, MAP: 0.044647±0.0009, MRR: 0.044647±0.0009, NDCG: 0.053834±0.0010, F1: 0.015202±0.0002, HIT_RATE: 0.083609±0.0012, ARHR: 0.044647±0.0009, RMSE: 0.993208±0.0001, NOVELTY: 0.005474±0.0000, AVERAGE_POPULARITY: 0.554839±0.0049, DIVERSITY_MEAN_INTER_LIST: 0.912081±0.0005, DIVERSITY_HERFINDAHL: 0.991203±0.0000, COVERAGE_ITEM: 0.379594±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098935±0.0007, SHANNON_ENTROPY: 8.590169±0.0081, 
CrossSearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 1000, 'shrink': 549, 'normalize': True, 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.068454±0.0014, PRECISION: 0.009156±0.0002, PRECISION_RECALL_MIN_DEN: 0.091559±0.0017, RECALL: 0.091559±0.0017, MAP: 0.050430±0.0013, MRR: 0.050430±0.0013, NDCG: 0.060184±0.0014, F1: 0.016647±0.0003, HIT_RATE: 0.091559±0.0017, ARHR: 0.050430±0.0013, RMSE: 0.984088±0.0001, NOVELTY: 0.005480±0.0000, AVERAGE_POPULARITY: 0.527845±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.920559±0.0004, DIVERSITY_HERFINDAHL: 0.992051±0.0000, COVERAGE_ITEM: 0.311263±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.093545±0.0005, SHANNON_ENTROPY: 8.582882±0.0066, 
