SearchBayesianSkoptObject: New best config found. Config 0: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 31, 'USER_CBF_CF': 0.16846477975408072, 'ITEM_CBF_CF': 0.8914940503512917, 'RP3BETA_SIDE': 0.7270686266661155, 'ITEM_CBF_FW': 0.14068526745594015, 'PURE_SVD_SIDE': 0.21433366376899637, 'IALS_SIDE': 0.4045180459390272} - results: ROC_AUC: 0.0738573, PRECISION: 0.0104859, PRECISION_RECALL_MIN_DEN: 0.1048594, RECALL: 0.1048594, MAP: 0.0520695, MRR: 0.0520695, NDCG: 0.0644914, F1: 0.0190654, HIT_RATE: 0.1048594, ARHR: 0.0520695, RMSE: 0.0000000, NOVELTY: 0.0062700, AVERAGE_POPULARITY: 0.2421413, DIVERSITY_MEAN_INTER_LIST: 0.9877337, DIVERSITY_HERFINDAHL: 0.9987690, COVERAGE_ITEM: 0.7043525, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1710073, SHANNON_ENTROPY: 11.0066744, 
SearchBayesianSkoptObject: Config 100 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 5, 'USER_CBF_CF': 0.005524859848658249, 'ITEM_CBF_CF': 0.038797416277201464, 'RP3BETA_SIDE': 0.9763047249164453, 'ITEM_CBF_FW': 0.012549799769551843, 'PURE_SVD_SIDE': 0.11164493340862827, 'IALS_SIDE': 0.0236540077442804} - results: ROC_AUC: 0.0764437, PRECISION: 0.0107963, PRECISION_RECALL_MIN_DEN: 0.1079631, RECALL: 0.1079631, MAP: 0.0539852, MRR: 0.0539852, NDCG: 0.0667031, F1: 0.0196297, HIT_RATE: 0.1079631, ARHR: 0.0539852, RMSE: 0.0000000, NOVELTY: 0.0062032, AVERAGE_POPULARITY: 0.2580765, DIVERSITY_MEAN_INTER_LIST: 0.9874824, DIVERSITY_HERFINDAHL: 0.9987439, COVERAGE_ITEM: 0.7505812, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1820606, SHANNON_ENTROPY: 11.1222839, 
SearchBayesianSkoptObject: Config 101 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 5, 'USER_CBF_CF': 0.9884041561424092, 'ITEM_CBF_CF': 0.002428221418824928, 'RP3BETA_SIDE': 0.026222980873410802, 'ITEM_CBF_FW': 0.000838486172163311, 'PURE_SVD_SIDE': 0.15539076136690536, 'IALS_SIDE': 0.5545445121379858} - results: ROC_AUC: 0.0753500, PRECISION: 0.0108673, PRECISION_RECALL_MIN_DEN: 0.1086725, RECALL: 0.1086725, MAP: 0.0524940, MRR: 0.0524940, NDCG: 0.0656989, F1: 0.0197586, HIT_RATE: 0.1086725, ARHR: 0.0524940, RMSE: 0.0000000, NOVELTY: 0.0061852, AVERAGE_POPULARITY: 0.2642144, DIVERSITY_MEAN_INTER_LIST: 0.9872690, DIVERSITY_HERFINDAHL: 0.9987225, COVERAGE_ITEM: 0.7440389, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1807880, SHANNON_ENTROPY: 11.0994257, 
SearchBayesianSkoptObject: Config 102 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 8, 'USER_CBF_CF': 0.9586110953395607, 'ITEM_CBF_CF': 0.25373751001419825, 'RP3BETA_SIDE': 0.022954787816552916, 'ITEM_CBF_FW': 0.005389081546798625, 'PURE_SVD_SIDE': 0.9371800236986259, 'IALS_SIDE': 0.06562719330416579} - results: ROC_AUC: 0.0741628, PRECISION: 0.0107520, PRECISION_RECALL_MIN_DEN: 0.1075197, RECALL: 0.1075197, MAP: 0.0520124, MRR: 0.0520124, NDCG: 0.0650374, F1: 0.0195490, HIT_RATE: 0.1075197, ARHR: 0.0520124, RMSE: 0.0000000, NOVELTY: 0.0061624, AVERAGE_POPULARITY: 0.2751852, DIVERSITY_MEAN_INTER_LIST: 0.9858276, DIVERSITY_HERFINDAHL: 0.9985784, COVERAGE_ITEM: 0.7253312, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1688796, SHANNON_ENTROPY: 10.9282402, 
SearchBayesianSkoptObject: Config 103 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770496, PRECISION: 0.0108140, PRECISION_RECALL_MIN_DEN: 0.1081405, RECALL: 0.1081405, MAP: 0.0548500, MRR: 0.0548500, NDCG: 0.0674009, F1: 0.0196619, HIT_RATE: 0.1081405, ARHR: 0.0548500, RMSE: 0.0000000, NOVELTY: 0.0062182, AVERAGE_POPULARITY: 0.2496748, DIVERSITY_MEAN_INTER_LIST: 0.9886000, DIVERSITY_HERFINDAHL: 0.9988556, COVERAGE_ITEM: 0.7624223, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1943319, SHANNON_ENTROPY: 11.2759292, 
SearchBayesianSkoptObject: Config 104 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 2, 'USER_CBF_CF': 0.44005286410250444, 'ITEM_CBF_CF': 0.9904767695812488, 'RP3BETA_SIDE': 0.9782568213263461, 'ITEM_CBF_FW': 0.9758691584968169, 'PURE_SVD_SIDE': 0.040275361257188565, 'IALS_SIDE': 0.962385199876497} - results: ROC_AUC: 0.0768674, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0540100, MRR: 0.0540100, NDCG: 0.0667925, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0540100, RMSE: 0.0000000, NOVELTY: 0.0062006, AVERAGE_POPULARITY: 0.2520963, DIVERSITY_MEAN_INTER_LIST: 0.9884621, DIVERSITY_HERFINDAHL: 0.9988418, COVERAGE_ITEM: 0.7616112, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1929041, SHANNON_ENTROPY: 11.2602249, 
SearchBayesianSkoptObject: Config 105 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 48, 'USER_CBF_CF': 0.7161220509252536, 'ITEM_CBF_CF': 0.9924987328722052, 'RP3BETA_SIDE': 0.04006728196693133, 'ITEM_CBF_FW': 0.04252310517656944, 'PURE_SVD_SIDE': 0.9669137918186488, 'IALS_SIDE': 0.9958060027391664} - results: ROC_AUC: 0.0734780, PRECISION: 0.0105125, PRECISION_RECALL_MIN_DEN: 0.1051255, RECALL: 0.1051255, MAP: 0.0523507, MRR: 0.0523507, NDCG: 0.0647350, F1: 0.0191137, HIT_RATE: 0.1051255, ARHR: 0.0523507, RMSE: 0.0000000, NOVELTY: 0.0061351, AVERAGE_POPULARITY: 0.2609879, DIVERSITY_MEAN_INTER_LIST: 0.9877835, DIVERSITY_HERFINDAHL: 0.9987740, COVERAGE_ITEM: 0.6653149, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1573592, SHANNON_ENTROPY: 10.8761610, 
SearchBayesianSkoptObject: Config 106 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 5, 'USER_CBF_CF': 0.9411249864275573, 'ITEM_CBF_CF': 0.36807103810541314, 'RP3BETA_SIDE': 0.07529699550672532, 'ITEM_CBF_FW': 0.020253073612861442, 'PURE_SVD_SIDE': 0.027245764216015662, 'IALS_SIDE': 0.0005006267518539166} - results: ROC_AUC: 0.0757244, PRECISION: 0.0108318, PRECISION_RECALL_MIN_DEN: 0.1083178, RECALL: 0.1083178, MAP: 0.0529288, MRR: 0.0529288, NDCG: 0.0659627, F1: 0.0196941, HIT_RATE: 0.1083178, ARHR: 0.0529288, RMSE: 0.0000000, NOVELTY: 0.0061975, AVERAGE_POPULARITY: 0.2638928, DIVERSITY_MEAN_INTER_LIST: 0.9868901, DIVERSITY_HERFINDAHL: 0.9986846, COVERAGE_ITEM: 0.7542579, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1833825, SHANNON_ENTROPY: 11.1116712, 
SearchBayesianSkoptObject: Config 107 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 4, 'USER_CBF_CF': 0.04516087349323373, 'ITEM_CBF_CF': 0.890867087607798, 'RP3BETA_SIDE': 0.7785489098183005, 'ITEM_CBF_FW': 0.003961471636609316, 'PURE_SVD_SIDE': 0.9435325221638818, 'IALS_SIDE': 0.9778417987092431} - results: ROC_AUC: 0.0745421, PRECISION: 0.0101312, PRECISION_RECALL_MIN_DEN: 0.1013124, RECALL: 0.1013124, MAP: 0.0520322, MRR: 0.0520322, NDCG: 0.0637614, F1: 0.0184204, HIT_RATE: 0.1013124, ARHR: 0.0520322, RMSE: 0.0000000, NOVELTY: 0.0062331, AVERAGE_POPULARITY: 0.2485902, DIVERSITY_MEAN_INTER_LIST: 0.9885612, DIVERSITY_HERFINDAHL: 0.9988517, COVERAGE_ITEM: 0.8126521, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2008906, SHANNON_ENTROPY: 11.3404766, 
SearchBayesianSkoptObject: Config 108 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 4, 'USER_CBF_CF': 0.02788832617758475, 'ITEM_CBF_CF': 0.5743990070597063, 'RP3BETA_SIDE': 0.16612077257031901, 'ITEM_CBF_FW': 0.05681399473382444, 'PURE_SVD_SIDE': 0.0061584395907435825, 'IALS_SIDE': 0.8705532725029889} - results: ROC_AUC: 0.0763058, PRECISION: 0.0108273, PRECISION_RECALL_MIN_DEN: 0.1082735, RECALL: 0.1082735, MAP: 0.0538660, MRR: 0.0538660, NDCG: 0.0666737, F1: 0.0196861, HIT_RATE: 0.1082735, ARHR: 0.0538660, RMSE: 0.0000000, NOVELTY: 0.0062122, AVERAGE_POPULARITY: 0.2552677, DIVERSITY_MEAN_INTER_LIST: 0.9879145, DIVERSITY_HERFINDAHL: 0.9987871, COVERAGE_ITEM: 0.7524736, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1880459, SHANNON_ENTROPY: 11.1932077, 
SearchBayesianSkoptObject: Config 109 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 110 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.9620684036612125, 'ITEM_CBF_CF': 0.1902112943325746, 'RP3BETA_SIDE': 0.9948021667744019, 'ITEM_CBF_FW': 0.9053990012884203, 'PURE_SVD_SIDE': 0.9883555121842594, 'IALS_SIDE': 0.20469216005563312} - results: ROC_AUC: 0.0764880, PRECISION: 0.0107786, PRECISION_RECALL_MIN_DEN: 0.1077858, RECALL: 0.1077858, MAP: 0.0542286, MRR: 0.0542286, NDCG: 0.0668333, F1: 0.0195974, HIT_RATE: 0.1077858, ARHR: 0.0542286, RMSE: 0.0000000, NOVELTY: 0.0062159, AVERAGE_POPULARITY: 0.2492128, DIVERSITY_MEAN_INTER_LIST: 0.9886428, DIVERSITY_HERFINDAHL: 0.9988599, COVERAGE_ITEM: 0.7638821, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1948742, SHANNON_ENTROPY: 11.2834222, 
SearchBayesianSkoptObject: Config 111 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.921216812043753, 'ITEM_CBF_CF': 0.20425482411061274, 'RP3BETA_SIDE': 0.9981723541253622, 'ITEM_CBF_FW': 0.8581362581045365, 'PURE_SVD_SIDE': 0.08679681076023284, 'IALS_SIDE': 0.9577715982797608} - results: ROC_AUC: 0.0765176, PRECISION: 0.0107786, PRECISION_RECALL_MIN_DEN: 0.1077858, RECALL: 0.1077858, MAP: 0.0542639, MRR: 0.0542639, NDCG: 0.0668617, F1: 0.0195974, HIT_RATE: 0.1077858, ARHR: 0.0542639, RMSE: 0.0000000, NOVELTY: 0.0062159, AVERAGE_POPULARITY: 0.2492112, DIVERSITY_MEAN_INTER_LIST: 0.9886424, DIVERSITY_HERFINDAHL: 0.9988599, COVERAGE_ITEM: 0.7638821, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1948749, SHANNON_ENTROPY: 11.2834256, 
SearchBayesianSkoptObject: Config 112 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 113 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 114 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770496, PRECISION: 0.0108140, PRECISION_RECALL_MIN_DEN: 0.1081405, RECALL: 0.1081405, MAP: 0.0548500, MRR: 0.0548500, NDCG: 0.0674009, F1: 0.0196619, HIT_RATE: 0.1081405, ARHR: 0.0548500, RMSE: 0.0000000, NOVELTY: 0.0062182, AVERAGE_POPULARITY: 0.2496748, DIVERSITY_MEAN_INTER_LIST: 0.9886000, DIVERSITY_HERFINDAHL: 0.9988556, COVERAGE_ITEM: 0.7624223, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1943319, SHANNON_ENTROPY: 11.2759292, 
SearchBayesianSkoptObject: Config 115 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.12367600355092526, 'ITEM_CBF_CF': 0.6082871450931217, 'RP3BETA_SIDE': 0.9680673926396386, 'ITEM_CBF_FW': 0.015194204387215752, 'PURE_SVD_SIDE': 0.9219860653965725, 'IALS_SIDE': 0.0527318164449644} - results: ROC_AUC: 0.0769166, PRECISION: 0.0107874, PRECISION_RECALL_MIN_DEN: 0.1078744, RECALL: 0.1078744, MAP: 0.0544298, MRR: 0.0544298, NDCG: 0.0670299, F1: 0.0196135, HIT_RATE: 0.1078744, ARHR: 0.0544298, RMSE: 0.0000000, NOVELTY: 0.0062171, AVERAGE_POPULARITY: 0.2494210, DIVERSITY_MEAN_INTER_LIST: 0.9886183, DIVERSITY_HERFINDAHL: 0.9988574, COVERAGE_ITEM: 0.7634496, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1945075, SHANNON_ENTROPY: 11.2793373, 
SearchBayesianSkoptObject: Config 116 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 117 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 4, 'USER_CBF_CF': 0.18638971736965884, 'ITEM_CBF_CF': 0.9888929858660085, 'RP3BETA_SIDE': 0.8353853616443305, 'ITEM_CBF_FW': 0.9318259934413408, 'PURE_SVD_SIDE': 0.0502593647254438, 'IALS_SIDE': 0.037398330248078045} - results: ROC_AUC: 0.0759511, PRECISION: 0.0107874, PRECISION_RECALL_MIN_DEN: 0.1078744, RECALL: 0.1078744, MAP: 0.0523778, MRR: 0.0523778, NDCG: 0.0654887, F1: 0.0196135, HIT_RATE: 0.1078744, ARHR: 0.0523778, RMSE: 0.0000000, NOVELTY: 0.0061938, AVERAGE_POPULARITY: 0.2590235, DIVERSITY_MEAN_INTER_LIST: 0.9876318, DIVERSITY_HERFINDAHL: 0.9987588, COVERAGE_ITEM: 0.7537172, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1863188, SHANNON_ENTROPY: 11.1673633, 
SearchBayesianSkoptObject: Config 118 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 1, 'USER_CBF_CF': 0.05868958525632119, 'ITEM_CBF_CF': 0.9682838349147314, 'RP3BETA_SIDE': 0.06984152365275188, 'ITEM_CBF_FW': 0.20522028669067943, 'PURE_SVD_SIDE': 0.3705879791520275, 'IALS_SIDE': 0.9184034876308461} - results: ROC_AUC: 0.0549792, PRECISION: 0.0070630, PRECISION_RECALL_MIN_DEN: 0.0706305, RECALL: 0.0706305, MAP: 0.0447061, MRR: 0.0447061, NDCG: 0.0508056, F1: 0.0128419, HIT_RATE: 0.0706305, ARHR: 0.0447061, RMSE: 0.0000000, NOVELTY: 0.0063921, AVERAGE_POPULARITY: 0.2051486, DIVERSITY_MEAN_INTER_LIST: 0.9922031, DIVERSITY_HERFINDAHL: 0.9992159, COVERAGE_ITEM: 0.8767234, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2506609, SHANNON_ENTROPY: 11.8806140, 
SearchBayesianSkoptObject: Config 119 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 32, 'USER_CBF_CF': 0.8920534795801817, 'ITEM_CBF_CF': 0.03398864910214195, 'RP3BETA_SIDE': 0.9936461682483729, 'ITEM_CBF_FW': 0.005768005093443108, 'PURE_SVD_SIDE': 0.09971706987423481, 'IALS_SIDE': 0.05301326628758819} - results: ROC_AUC: 0.0741874, PRECISION: 0.0104771, PRECISION_RECALL_MIN_DEN: 0.1047708, RECALL: 0.1047708, MAP: 0.0530447, MRR: 0.0530447, NDCG: 0.0652095, F1: 0.0190492, HIT_RATE: 0.1047708, ARHR: 0.0530447, RMSE: 0.0000000, NOVELTY: 0.0061791, AVERAGE_POPULARITY: 0.2720989, DIVERSITY_MEAN_INTER_LIST: 0.9858937, DIVERSITY_HERFINDAHL: 0.9985850, COVERAGE_ITEM: 0.6762909, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1621676, SHANNON_ENTROPY: 10.8352683, 
SearchBayesianSkoptObject: Config 120 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 3, 'USER_CBF_CF': 0.04185459600640152, 'ITEM_CBF_CF': 0.04502761871073414, 'RP3BETA_SIDE': 0.08224606259496005, 'ITEM_CBF_FW': 0.005283602425645407, 'PURE_SVD_SIDE': 0.03799122106782483, 'IALS_SIDE': 0.5119634437532095} - results: ROC_AUC: 0.0764733, PRECISION: 0.0108540, PRECISION_RECALL_MIN_DEN: 0.1085395, RECALL: 0.1085395, MAP: 0.0536392, MRR: 0.0536392, NDCG: 0.0665669, F1: 0.0197345, HIT_RATE: 0.1085395, ARHR: 0.0536392, RMSE: 0.0000000, NOVELTY: 0.0062017, AVERAGE_POPULARITY: 0.2561597, DIVERSITY_MEAN_INTER_LIST: 0.9880637, DIVERSITY_HERFINDAHL: 0.9988020, COVERAGE_ITEM: 0.7539335, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1879863, SHANNON_ENTROPY: 11.2001883, 
SearchBayesianSkoptObject: Config 121 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 0.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0769019, PRECISION: 0.0108140, PRECISION_RECALL_MIN_DEN: 0.1081405, RECALL: 0.1081405, MAP: 0.0545136, MRR: 0.0545136, NDCG: 0.0671458, F1: 0.0196619, HIT_RATE: 0.1081405, ARHR: 0.0545136, RMSE: 0.0000000, NOVELTY: 0.0062184, AVERAGE_POPULARITY: 0.2496210, DIVERSITY_MEAN_INTER_LIST: 0.9886039, DIVERSITY_HERFINDAHL: 0.9988560, COVERAGE_ITEM: 0.7624763, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1943891, SHANNON_ENTROPY: 11.2765079, 
SearchBayesianSkoptObject: Config 122 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.1539372636362826, 'ITEM_CBF_CF': 0.15061380157072604, 'RP3BETA_SIDE': 0.9916935677500065, 'ITEM_CBF_FW': 0.9147830094668291, 'PURE_SVD_SIDE': 0.003188121792501609, 'IALS_SIDE': 0.8142613693395803} - results: ROC_AUC: 0.0766408, PRECISION: 0.0107874, PRECISION_RECALL_MIN_DEN: 0.1078744, RECALL: 0.1078744, MAP: 0.0544383, MRR: 0.0544383, NDCG: 0.0670164, F1: 0.0196135, HIT_RATE: 0.1078744, ARHR: 0.0544383, RMSE: 0.0000000, NOVELTY: 0.0062194, AVERAGE_POPULARITY: 0.2488612, DIVERSITY_MEAN_INTER_LIST: 0.9886553, DIVERSITY_HERFINDAHL: 0.9988612, COVERAGE_ITEM: 0.7644228, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1952098, SHANNON_ENTROPY: 11.2876102, 
SearchBayesianSkoptObject: Config 123 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 3, 'USER_CBF_CF': 0.9568094582724865, 'ITEM_CBF_CF': 0.06970509751282573, 'RP3BETA_SIDE': 0.18640310793523832, 'ITEM_CBF_FW': 0.017279130965747517, 'PURE_SVD_SIDE': 0.9398706534325161, 'IALS_SIDE': 0.058482570302090156} - results: ROC_AUC: 0.0756062, PRECISION: 0.0108273, PRECISION_RECALL_MIN_DEN: 0.1082735, RECALL: 0.1082735, MAP: 0.0521316, MRR: 0.0521316, NDCG: 0.0653592, F1: 0.0196861, HIT_RATE: 0.1082735, ARHR: 0.0521316, RMSE: 0.0000000, NOVELTY: 0.0061976, AVERAGE_POPULARITY: 0.2564198, DIVERSITY_MEAN_INTER_LIST: 0.9880424, DIVERSITY_HERFINDAHL: 0.9987999, COVERAGE_ITEM: 0.7562044, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1883244, SHANNON_ENTROPY: 11.2034873, 
SearchBayesianSkoptObject: Config 124 is suboptimal. Config: {'strategy': 'voting', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.03331938724727646, 'ITEM_CBF_CF': 0.23274252088949915, 'RP3BETA_SIDE': 0.9089111536212042, 'ITEM_CBF_FW': 0.0018503680625859835, 'PURE_SVD_SIDE': 0.04282149924736956, 'IALS_SIDE': 0.9781385851460433} - results: ROC_AUC: 0.0759560, PRECISION: 0.0106766, PRECISION_RECALL_MIN_DEN: 0.1067660, RECALL: 0.1067660, MAP: 0.0541530, MRR: 0.0541530, NDCG: 0.0665422, F1: 0.0194120, HIT_RATE: 0.1067660, ARHR: 0.0541530, RMSE: 0.0000000, NOVELTY: 0.0062174, AVERAGE_POPULARITY: 0.2502256, DIVERSITY_MEAN_INTER_LIST: 0.9879329, DIVERSITY_HERFINDAHL: 0.9987889, COVERAGE_ITEM: 0.6506623, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1603140, SHANNON_ENTROPY: 10.9000239, 
