SearchBayesianSkoptObject: New best config found. Config 0: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 31, 'USER_CBF_CF': 0.16846477975408072, 'ITEM_CBF_CF': 0.8914940503512917, 'RP3BETA_SIDE': 0.7270686266661155, 'ITEM_CBF_FW': 0.14068526745594015, 'PURE_SVD_SIDE': 0.21433366376899637, 'IALS_SIDE': 0.4045180459390272} - results: ROC_AUC: 0.0772221, PRECISION: 0.0108584, PRECISION_RECALL_MIN_DEN: 0.1085838, RECALL: 0.1085838, MAP: 0.0548695, MRR: 0.0548695, NDCG: 0.0675236, F1: 0.0197425, HIT_RATE: 0.1085838, ARHR: 0.0548695, RMSE: 0.0000000, NOVELTY: 0.0061610, AVERAGE_POPULARITY: 0.2634015, DIVERSITY_MEAN_INTER_LIST: 0.9876359, DIVERSITY_HERFINDAHL: 0.9987592, COVERAGE_ITEM: 0.7093809, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1720063, SHANNON_ENTROPY: 11.0265824, 
SearchBayesianSkoptObject: Config 100 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 49, 'USER_CBF_CF': 0.020364007282806743, 'ITEM_CBF_CF': 0.1473223616191959, 'RP3BETA_SIDE': 0.9695834852732673, 'ITEM_CBF_FW': 0.9900505277870674, 'PURE_SVD_SIDE': 0.02913633055462917, 'IALS_SIDE': 0.08295282336497824} - results: ROC_AUC: 0.0724828, PRECISION: 0.0104815, PRECISION_RECALL_MIN_DEN: 0.1048151, RECALL: 0.1048151, MAP: 0.0498024, MRR: 0.0498024, NDCG: 0.0627468, F1: 0.0190573, HIT_RATE: 0.1048151, ARHR: 0.0498024, RMSE: 0.0000000, NOVELTY: 0.0062444, AVERAGE_POPULARITY: 0.2394575, DIVERSITY_MEAN_INTER_LIST: 0.9892167, DIVERSITY_HERFINDAHL: 0.9989173, COVERAGE_ITEM: 0.7639362, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1988843, SHANNON_ENTROPY: 11.3418039, 
SearchBayesianSkoptObject: Config 101 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 48, 'USER_CBF_CF': 0.0011282542007780008, 'ITEM_CBF_CF': 0.8667484017080817, 'RP3BETA_SIDE': 0.9590108756914624, 'ITEM_CBF_FW': 0.9697103390085628, 'PURE_SVD_SIDE': 0.879672708203662, 'IALS_SIDE': 0.9339939909548853} - results: ROC_AUC: 0.0756111, PRECISION: 0.0107608, PRECISION_RECALL_MIN_DEN: 0.1076084, RECALL: 0.1076084, MAP: 0.0536699, MRR: 0.0536699, NDCG: 0.0663514, F1: 0.0195652, HIT_RATE: 0.1076084, ARHR: 0.0536699, RMSE: 0.0000000, NOVELTY: 0.0061530, AVERAGE_POPULARITY: 0.2515257, DIVERSITY_MEAN_INTER_LIST: 0.9886362, DIVERSITY_HERFINDAHL: 0.9988592, COVERAGE_ITEM: 0.7198702, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1719930, SHANNON_ENTROPY: 11.0794803, 
SearchBayesianSkoptObject: Config 102 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 4, 'USER_CBF_CF': 0.0649176716855895, 'ITEM_CBF_CF': 0.9568362930664273, 'RP3BETA_SIDE': 0.004938391123462616, 'ITEM_CBF_FW': 0.0013385894951681856, 'PURE_SVD_SIDE': 0.3671310798080765, 'IALS_SIDE': 0.015442806188033734} - results: ROC_AUC: 0.0749461, PRECISION: 0.0101179, PRECISION_RECALL_MIN_DEN: 0.1011794, RECALL: 0.1011794, MAP: 0.0527879, MRR: 0.0527879, NDCG: 0.0643060, F1: 0.0183963, HIT_RATE: 0.1011794, ARHR: 0.0527879, RMSE: 0.0000000, NOVELTY: 0.0062203, AVERAGE_POPULARITY: 0.2483973, DIVERSITY_MEAN_INTER_LIST: 0.9887170, DIVERSITY_HERFINDAHL: 0.9988673, COVERAGE_ITEM: 0.8132468, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2007496, SHANNON_ENTROPY: 11.3454829, 
SearchBayesianSkoptObject: Config 103 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0750692, PRECISION: 0.0106677, PRECISION_RECALL_MIN_DEN: 0.1066773, RECALL: 0.1066773, MAP: 0.0537539, MRR: 0.0537539, NDCG: 0.0661891, F1: 0.0193959, HIT_RATE: 0.1066773, ARHR: 0.0537539, RMSE: 0.0000000, NOVELTY: 0.0061366, AVERAGE_POPULARITY: 0.2607400, DIVERSITY_MEAN_INTER_LIST: 0.9876084, DIVERSITY_HERFINDAHL: 0.9987565, COVERAGE_ITEM: 0.7434442, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1735811, SHANNON_ENTROPY: 11.0328093, 
SearchBayesianSkoptObject: Config 104 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 6, 'USER_CBF_CF': 0.9537949935534158, 'ITEM_CBF_CF': 0.8793152953094605, 'RP3BETA_SIDE': 0.9969001573383041, 'ITEM_CBF_FW': 0.9232271711505384, 'PURE_SVD_SIDE': 0.9460933643853312, 'IALS_SIDE': 0.13472040430045298} - results: ROC_AUC: 0.0760003, PRECISION: 0.0106677, PRECISION_RECALL_MIN_DEN: 0.1066773, RECALL: 0.1066773, MAP: 0.0536686, MRR: 0.0536686, NDCG: 0.0661733, F1: 0.0193959, HIT_RATE: 0.1066773, ARHR: 0.0536686, RMSE: 0.0000000, NOVELTY: 0.0061405, AVERAGE_POPULARITY: 0.2679202, DIVERSITY_MEAN_INTER_LIST: 0.9871257, DIVERSITY_HERFINDAHL: 0.9987082, COVERAGE_ITEM: 0.7560422, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1839544, SHANNON_ENTROPY: 11.1295038, 
SearchBayesianSkoptObject: Config 105 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 48, 'USER_CBF_CF': 0.7161220509252536, 'ITEM_CBF_CF': 0.9924987328722052, 'RP3BETA_SIDE': 0.04006728196693133, 'ITEM_CBF_FW': 0.04252310517656944, 'PURE_SVD_SIDE': 0.9669137918186488, 'IALS_SIDE': 0.9958060027391664} - results: ROC_AUC: 0.0750200, PRECISION: 0.0107032, PRECISION_RECALL_MIN_DEN: 0.1070320, RECALL: 0.1070320, MAP: 0.0533245, MRR: 0.0533245, NDCG: 0.0659421, F1: 0.0194604, HIT_RATE: 0.1070320, ARHR: 0.0533245, RMSE: 0.0000000, NOVELTY: 0.0060989, AVERAGE_POPULARITY: 0.2704250, DIVERSITY_MEAN_INTER_LIST: 0.9873308, DIVERSITY_HERFINDAHL: 0.9987287, COVERAGE_ITEM: 0.6715328, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1584848, SHANNON_ENTROPY: 10.8759693, 
SearchBayesianSkoptObject: Config 106 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.01318612009140763, 'ITEM_CBF_CF': 0.006365993432119412, 'RP3BETA_SIDE': 0.8379576569309989, 'ITEM_CBF_FW': 0.9457256514838933, 'PURE_SVD_SIDE': 0.005008482223596512, 'IALS_SIDE': 0.2021541971409913} - results: ROC_AUC: 0.0763846, PRECISION: 0.0107830, PRECISION_RECALL_MIN_DEN: 0.1078301, RECALL: 0.1078301, MAP: 0.0536143, MRR: 0.0536143, NDCG: 0.0663936, F1: 0.0196055, HIT_RATE: 0.1078301, ARHR: 0.0536143, RMSE: 0.0000000, NOVELTY: 0.0062206, AVERAGE_POPULARITY: 0.2482062, DIVERSITY_MEAN_INTER_LIST: 0.9886934, DIVERSITY_HERFINDAHL: 0.9988650, COVERAGE_ITEM: 0.7648013, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1953582, SHANNON_ENTROPY: 11.2904425, 
SearchBayesianSkoptObject: Config 107 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 41, 'USER_CBF_CF': 0.009681261351448202, 'ITEM_CBF_CF': 0.008078959311237923, 'RP3BETA_SIDE': 0.033628834168356166, 'ITEM_CBF_FW': 0.9861577921946776, 'PURE_SVD_SIDE': 0.034572057684258535, 'IALS_SIDE': 0.18977670357193294} - results: ROC_AUC: 0.0684579, PRECISION: 0.0104505, PRECISION_RECALL_MIN_DEN: 0.1045047, RECALL: 0.1045047, MAP: 0.0457113, MRR: 0.0457113, NDCG: 0.0594488, F1: 0.0190009, HIT_RATE: 0.1045047, ARHR: 0.0457113, RMSE: 0.0000000, NOVELTY: 0.0062325, AVERAGE_POPULARITY: 0.2304308, DIVERSITY_MEAN_INTER_LIST: 0.9903560, DIVERSITY_HERFINDAHL: 0.9990312, COVERAGE_ITEM: 0.7492836, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1990082, SHANNON_ENTROPY: 11.3919218, 
SearchBayesianSkoptObject: Config 108 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 48, 'USER_CBF_CF': 0.8443938872885246, 'ITEM_CBF_CF': 0.9728343101812057, 'RP3BETA_SIDE': 0.9667599195806702, 'ITEM_CBF_FW': 0.1442472573843019, 'PURE_SVD_SIDE': 0.856672329741049, 'IALS_SIDE': 0.016794050837197653} - results: ROC_AUC: 0.0754042, PRECISION: 0.0106411, PRECISION_RECALL_MIN_DEN: 0.1064113, RECALL: 0.1064113, MAP: 0.0537620, MRR: 0.0537620, NDCG: 0.0661488, F1: 0.0193475, HIT_RATE: 0.1064113, ARHR: 0.0537620, RMSE: 0.0000000, NOVELTY: 0.0060873, AVERAGE_POPULARITY: 0.2826107, DIVERSITY_MEAN_INTER_LIST: 0.9857786, DIVERSITY_HERFINDAHL: 0.9985735, COVERAGE_ITEM: 0.7047310, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1621361, SHANNON_ENTROPY: 10.8472825, 
SearchBayesianSkoptObject: Config 109 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0757097, PRECISION: 0.0107786, PRECISION_RECALL_MIN_DEN: 0.1077858, RECALL: 0.1077858, MAP: 0.0540454, MRR: 0.0540454, NDCG: 0.0666654, F1: 0.0195974, HIT_RATE: 0.1077858, ARHR: 0.0540454, RMSE: 0.0000000, NOVELTY: 0.0061313, AVERAGE_POPULARITY: 0.2585873, DIVERSITY_MEAN_INTER_LIST: 0.9881343, DIVERSITY_HERFINDAHL: 0.9988090, COVERAGE_ITEM: 0.6947283, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1641904, SHANNON_ENTROPY: 10.9715390, 
SearchBayesianSkoptObject: Config 110 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 50, 'USER_CBF_CF': 0.9914803689508827, 'ITEM_CBF_CF': 0.03189656257598517, 'RP3BETA_SIDE': 0.9585667630316541, 'ITEM_CBF_FW': 0.08840711151493276, 'PURE_SVD_SIDE': 0.8817758665760507, 'IALS_SIDE': 0.8273327809573112} - results: ROC_AUC: 0.0747096, PRECISION: 0.0106988, PRECISION_RECALL_MIN_DEN: 0.1069877, RECALL: 0.1069877, MAP: 0.0533841, MRR: 0.0533841, NDCG: 0.0659570, F1: 0.0194523, HIT_RATE: 0.1069877, ARHR: 0.0533841, RMSE: 0.0000000, NOVELTY: 0.0060933, AVERAGE_POPULARITY: 0.2777565, DIVERSITY_MEAN_INTER_LIST: 0.9865531, DIVERSITY_HERFINDAHL: 0.9986509, COVERAGE_ITEM: 0.6670992, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1556868, SHANNON_ENTROPY: 10.8151154, 
SearchBayesianSkoptObject: Config 111 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 2, 'USER_CBF_CF': 0.2549162218674225, 'ITEM_CBF_CF': 0.9915310842398614, 'RP3BETA_SIDE': 0.9348531335539696, 'ITEM_CBF_FW': 0.9396964953657614, 'PURE_SVD_SIDE': 0.9454280981874484, 'IALS_SIDE': 0.6256579381981802} - results: ROC_AUC: 0.0675515, PRECISION: 0.0086592, PRECISION_RECALL_MIN_DEN: 0.0865922, RECALL: 0.0865922, MAP: 0.0498877, MRR: 0.0498877, NDCG: 0.0586960, F1: 0.0157440, HIT_RATE: 0.0865922, ARHR: 0.0498877, RMSE: 0.0000000, NOVELTY: 0.0063207, AVERAGE_POPULARITY: 0.2223632, DIVERSITY_MEAN_INTER_LIST: 0.9909804, DIVERSITY_HERFINDAHL: 0.9990936, COVERAGE_ITEM: 0.8576372, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2310296, SHANNON_ENTROPY: 11.6790467, 
SearchBayesianSkoptObject: Config 112 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0759018, PRECISION: 0.0106810, PRECISION_RECALL_MIN_DEN: 0.1068103, RECALL: 0.1068103, MAP: 0.0543948, MRR: 0.0543948, NDCG: 0.0667310, F1: 0.0194201, HIT_RATE: 0.1068103, ARHR: 0.0543948, RMSE: 0.0000000, NOVELTY: 0.0061122, AVERAGE_POPULARITY: 0.2902712, DIVERSITY_MEAN_INTER_LIST: 0.9849596, DIVERSITY_HERFINDAHL: 0.9984916, COVERAGE_ITEM: 0.6964044, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1689448, SHANNON_ENTROPY: 10.8801695, 
SearchBayesianSkoptObject: Config 113 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0753599, PRECISION: 0.0106145, PRECISION_RECALL_MIN_DEN: 0.1061453, RECALL: 0.1061453, MAP: 0.0537078, MRR: 0.0537078, NDCG: 0.0660505, F1: 0.0192991, HIT_RATE: 0.1061453, ARHR: 0.0537078, RMSE: 0.0000000, NOVELTY: 0.0060776, AVERAGE_POPULARITY: 0.2840489, DIVERSITY_MEAN_INTER_LIST: 0.9857435, DIVERSITY_HERFINDAHL: 0.9985700, COVERAGE_ITEM: 0.7020276, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1623533, SHANNON_ENTROPY: 10.8467193, 
SearchBayesianSkoptObject: Config 114 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0771137, PRECISION: 0.0108185, PRECISION_RECALL_MIN_DEN: 0.1081848, RECALL: 0.1081848, MAP: 0.0548598, MRR: 0.0548598, NDCG: 0.0674235, F1: 0.0196700, HIT_RATE: 0.1081848, ARHR: 0.0548598, RMSE: 0.0000000, NOVELTY: 0.0062225, AVERAGE_POPULARITY: 0.2492186, DIVERSITY_MEAN_INTER_LIST: 0.9886185, DIVERSITY_HERFINDAHL: 0.9988575, COVERAGE_ITEM: 0.7631792, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1947542, SHANNON_ENTROPY: 11.2813466, 
SearchBayesianSkoptObject: Config 115 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 2, 'USER_CBF_CF': 0.7943444425087343, 'ITEM_CBF_CF': 0.09963804427996806, 'RP3BETA_SIDE': 0.9907868237789288, 'ITEM_CBF_FW': 0.023977080183593798, 'PURE_SVD_SIDE': 0.11392699593546943, 'IALS_SIDE': 0.12868775561535709} - results: ROC_AUC: 0.0677682, PRECISION: 0.0086326, PRECISION_RECALL_MIN_DEN: 0.0863262, RECALL: 0.0863262, MAP: 0.0503362, MRR: 0.0503362, NDCG: 0.0589784, F1: 0.0156957, HIT_RATE: 0.0863262, ARHR: 0.0503362, RMSE: 0.0000000, NOVELTY: 0.0063218, AVERAGE_POPULARITY: 0.2224861, DIVERSITY_MEAN_INTER_LIST: 0.9909808, DIVERSITY_HERFINDAHL: 0.9990937, COVERAGE_ITEM: 0.8576372, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2309331, SHANNON_ENTROPY: 11.6786820, 
SearchBayesianSkoptObject: Config 116 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 1.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 0.0, 'PURE_SVD_SIDE': 1.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0758772, PRECISION: 0.0107786, PRECISION_RECALL_MIN_DEN: 0.1077858, RECALL: 0.1077858, MAP: 0.0541041, MRR: 0.0541041, NDCG: 0.0667202, F1: 0.0195974, HIT_RATE: 0.1077858, ARHR: 0.0541041, RMSE: 0.0000000, NOVELTY: 0.0060989, AVERAGE_POPULARITY: 0.2755014, DIVERSITY_MEAN_INTER_LIST: 0.9868076, DIVERSITY_HERFINDAHL: 0.9986764, COVERAGE_ITEM: 0.6678562, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1589970, SHANNON_ENTROPY: 10.8538776, 
SearchBayesianSkoptObject: Config 117 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 48, 'USER_CBF_CF': 0.04030376932579272, 'ITEM_CBF_CF': 0.10314901734481621, 'RP3BETA_SIDE': 0.9677385095948394, 'ITEM_CBF_FW': 0.04071699290694376, 'PURE_SVD_SIDE': 0.9387181675814794, 'IALS_SIDE': 0.996874907610988} - results: ROC_AUC: 0.0748180, PRECISION: 0.0106411, PRECISION_RECALL_MIN_DEN: 0.1064113, RECALL: 0.1064113, MAP: 0.0532340, MRR: 0.0532340, NDCG: 0.0657246, F1: 0.0193475, HIT_RATE: 0.1064113, ARHR: 0.0532340, RMSE: 0.0000000, NOVELTY: 0.0061327, AVERAGE_POPULARITY: 0.2579797, DIVERSITY_MEAN_INTER_LIST: 0.9881541, DIVERSITY_HERFINDAHL: 0.9988110, COVERAGE_ITEM: 0.6919708, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1611918, SHANNON_ENTROPY: 10.9453465, 
SearchBayesianSkoptObject: Config 118 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 2, 'USER_CBF_CF': 0.9440986083187222, 'ITEM_CBF_CF': 0.9854598511117972, 'RP3BETA_SIDE': 0.8838154232443557, 'ITEM_CBF_FW': 0.7330553889449366, 'PURE_SVD_SIDE': 0.9544008571446827, 'IALS_SIDE': 0.9971209018742353} - results: ROC_AUC: 0.0678963, PRECISION: 0.0086415, PRECISION_RECALL_MIN_DEN: 0.0864148, RECALL: 0.0864148, MAP: 0.0505008, MRR: 0.0505008, NDCG: 0.0591253, F1: 0.0157118, HIT_RATE: 0.0864148, ARHR: 0.0505008, RMSE: 0.0000000, NOVELTY: 0.0063212, AVERAGE_POPULARITY: 0.2224821, DIVERSITY_MEAN_INTER_LIST: 0.9909765, DIVERSITY_HERFINDAHL: 0.9990933, COVERAGE_ITEM: 0.8576372, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2308193, SHANNON_ENTROPY: 11.6781223, 
SearchBayesianSkoptObject: Config 119 is suboptimal. Config: {'strategy': 'norm_weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 32, 'USER_CBF_CF': 0.8920534795801817, 'ITEM_CBF_CF': 0.03398864910214195, 'RP3BETA_SIDE': 0.9936461682483729, 'ITEM_CBF_FW': 0.005768005093443108, 'PURE_SVD_SIDE': 0.09971706987423481, 'IALS_SIDE': 0.05301326628758819} - results: ROC_AUC: 0.0755372, PRECISION: 0.0106633, PRECISION_RECALL_MIN_DEN: 0.1066330, RECALL: 0.1066330, MAP: 0.0539292, MRR: 0.0539292, NDCG: 0.0663299, F1: 0.0193878, HIT_RATE: 0.1066330, ARHR: 0.0539292, RMSE: 0.0000000, NOVELTY: 0.0061046, AVERAGE_POPULARITY: 0.2919360, DIVERSITY_MEAN_INTER_LIST: 0.9848440, DIVERSITY_HERFINDAHL: 0.9984800, COVERAGE_ITEM: 0.7007299, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1670959, SHANNON_ENTROPY: 10.8649063, 
