SearchBayesianSkoptObject: New best config found. Config 0: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 31, 'USER_CBF_CF': 0.16846477975408072, 'ITEM_CBF_CF': 0.8914940503512917, 'RP3BETA_SIDE': 0.7270686266661155, 'ITEM_CBF_FW': 0.14068526745594015, 'PURE_SVD_SIDE': 0.21433366376899637, 'IALS_SIDE': 0.4045180459390272} - results: ROC_AUC: 0.0757097, PRECISION: 0.0107032, PRECISION_RECALL_MIN_DEN: 0.1070320, RECALL: 0.1070320, MAP: 0.0540359, MRR: 0.0540359, NDCG: 0.0665021, F1: 0.0194604, HIT_RATE: 0.1070320, ARHR: 0.0540359, RMSE: 0.0000000, NOVELTY: 0.0061533, AVERAGE_POPULARITY: 0.2778263, DIVERSITY_MEAN_INTER_LIST: 0.9860544, DIVERSITY_HERFINDAHL: 0.9986011, COVERAGE_ITEM: 0.7164098, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1761020, SHANNON_ENTROPY: 10.9898272, 
SearchBayesianSkoptObject: Config 100 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 5, 'USER_CBF_CF': 0.005524859848658249, 'ITEM_CBF_CF': 0.038797416277201464, 'RP3BETA_SIDE': 0.9763047249164453, 'ITEM_CBF_FW': 0.012549799769551843, 'PURE_SVD_SIDE': 0.11164493340862827, 'IALS_SIDE': 0.0236540077442804} - results: ROC_AUC: 0.0768378, PRECISION: 0.0108806, PRECISION_RECALL_MIN_DEN: 0.1088055, RECALL: 0.1088055, MAP: 0.0545286, MRR: 0.0545286, NDCG: 0.0672989, F1: 0.0197828, HIT_RATE: 0.1088055, ARHR: 0.0545286, RMSE: 0.0000000, NOVELTY: 0.0061751, AVERAGE_POPULARITY: 0.2629562, DIVERSITY_MEAN_INTER_LIST: 0.9875588, DIVERSITY_HERFINDAHL: 0.9987515, COVERAGE_ITEM: 0.7542579, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1865407, SHANNON_ENTROPY: 11.1624251, 
SearchBayesianSkoptObject: Config 101 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 2, 'USER_CBF_CF': 0.10076409997154048, 'ITEM_CBF_CF': 0.9310546626841387, 'RP3BETA_SIDE': 0.05131649328460032, 'ITEM_CBF_FW': 0.12974614128622722, 'PURE_SVD_SIDE': 0.8798856700969664, 'IALS_SIDE': 0.029079976024041228} - results: ROC_AUC: 0.0672411, PRECISION: 0.0086237, PRECISION_RECALL_MIN_DEN: 0.0862375, RECALL: 0.0862375, MAP: 0.0491881, MRR: 0.0491881, NDCG: 0.0580892, F1: 0.0156795, HIT_RATE: 0.0862375, ARHR: 0.0491881, RMSE: 0.0000000, NOVELTY: 0.0063220, AVERAGE_POPULARITY: 0.2224953, DIVERSITY_MEAN_INTER_LIST: 0.9909757, DIVERSITY_HERFINDAHL: 0.9990932, COVERAGE_ITEM: 0.8581779, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2308483, SHANNON_ENTROPY: 11.6786900, 
SearchBayesianSkoptObject: Config 102 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 9, 'USER_CBF_CF': 0.9068838188039777, 'ITEM_CBF_CF': 0.9501077855425422, 'RP3BETA_SIDE': 0.9662395816627078, 'ITEM_CBF_FW': 0.04438476645198442, 'PURE_SVD_SIDE': 0.033094927623659294, 'IALS_SIDE': 0.9106412514306278} - results: ROC_AUC: 0.0751333, PRECISION: 0.0107254, PRECISION_RECALL_MIN_DEN: 0.1072537, RECALL: 0.1072537, MAP: 0.0534534, MRR: 0.0534534, NDCG: 0.0660785, F1: 0.0195007, HIT_RATE: 0.1072537, ARHR: 0.0534534, RMSE: 0.0000000, NOVELTY: 0.0061437, AVERAGE_POPULARITY: 0.2800108, DIVERSITY_MEAN_INTER_LIST: 0.9856331, DIVERSITY_HERFINDAHL: 0.9985589, COVERAGE_ITEM: 0.7280346, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1731461, SHANNON_ENTROPY: 10.9633037, 
SearchBayesianSkoptObject: Config 103 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 0.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0762072, PRECISION: 0.0106633, PRECISION_RECALL_MIN_DEN: 0.1066330, RECALL: 0.1066330, MAP: 0.0541208, MRR: 0.0541208, NDCG: 0.0665054, F1: 0.0193878, HIT_RATE: 0.1066330, ARHR: 0.0541208, RMSE: 0.0000000, NOVELTY: 0.0062213, AVERAGE_POPULARITY: 0.2558605, DIVERSITY_MEAN_INTER_LIST: 0.9877319, DIVERSITY_HERFINDAHL: 0.9987688, COVERAGE_ITEM: 0.7644769, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1938803, SHANNON_ENTROPY: 11.2218028, 
SearchBayesianSkoptObject: Config 104 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 5, 'USER_CBF_CF': 0.14502797548950744, 'ITEM_CBF_CF': 0.04086223972162551, 'RP3BETA_SIDE': 0.6889834859878659, 'ITEM_CBF_FW': 0.9602308287253322, 'PURE_SVD_SIDE': 0.9942426844144662, 'IALS_SIDE': 0.006968846803222741} - results: ROC_AUC: 0.0757934, PRECISION: 0.0103352, PRECISION_RECALL_MIN_DEN: 0.1033520, RECALL: 0.1033520, MAP: 0.0534809, MRR: 0.0534809, NDCG: 0.0653135, F1: 0.0187913, HIT_RATE: 0.1033520, ARHR: 0.0534809, RMSE: 0.0000000, NOVELTY: 0.0061831, AVERAGE_POPULARITY: 0.2586777, DIVERSITY_MEAN_INTER_LIST: 0.9877769, DIVERSITY_HERFINDAHL: 0.9987733, COVERAGE_ITEM: 0.7910246, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1903215, SHANNON_ENTROPY: 11.2156870, 
SearchBayesianSkoptObject: Config 105 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 16, 'USER_CBF_CF': 0.9789497642262412, 'ITEM_CBF_CF': 0.6838220277241046, 'RP3BETA_SIDE': 0.011583178417591046, 'ITEM_CBF_FW': 0.9817189730503129, 'PURE_SVD_SIDE': 0.0003777730129783664, 'IALS_SIDE': 0.05074036578917486} - results: ROC_AUC: 0.0740987, PRECISION: 0.0107298, PRECISION_RECALL_MIN_DEN: 0.1072980, RECALL: 0.1072980, MAP: 0.0519845, MRR: 0.0519845, NDCG: 0.0649591, F1: 0.0195087, HIT_RATE: 0.1072980, ARHR: 0.0519845, RMSE: 0.0000000, NOVELTY: 0.0061313, AVERAGE_POPULARITY: 0.2839139, DIVERSITY_MEAN_INTER_LIST: 0.9855465, DIVERSITY_HERFINDAHL: 0.9985503, COVERAGE_ITEM: 0.7266288, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1753869, SHANNON_ENTROPY: 10.9849002, 
SearchBayesianSkoptObject: Config 106 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 42, 'USER_CBF_CF': 0.014585385077281136, 'ITEM_CBF_CF': 0.9896834427048035, 'RP3BETA_SIDE': 0.01624115264072901, 'ITEM_CBF_FW': 0.11440525271466775, 'PURE_SVD_SIDE': 0.08647714831485988, 'IALS_SIDE': 0.9841845722000406} - results: ROC_AUC: 0.0765274, PRECISION: 0.0108096, PRECISION_RECALL_MIN_DEN: 0.1080961, RECALL: 0.1080961, MAP: 0.0542730, MRR: 0.0542730, NDCG: 0.0669425, F1: 0.0196538, HIT_RATE: 0.1080961, ARHR: 0.0542730, RMSE: 0.0000000, NOVELTY: 0.0061285, AVERAGE_POPULARITY: 0.2688605, DIVERSITY_MEAN_INTER_LIST: 0.9874406, DIVERSITY_HERFINDAHL: 0.9987397, COVERAGE_ITEM: 0.6601244, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1612061, SHANNON_ENTROPY: 10.8973313, 
SearchBayesianSkoptObject: Config 107 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 49, 'USER_CBF_CF': 0.09978123958575139, 'ITEM_CBF_CF': 0.9160593792614855, 'RP3BETA_SIDE': 0.9902015821282006, 'ITEM_CBF_FW': 0.0006030561282674985, 'PURE_SVD_SIDE': 0.0515894978514604, 'IALS_SIDE': 0.9171917255402667} - results: ROC_AUC: 0.0760348, PRECISION: 0.0106722, PRECISION_RECALL_MIN_DEN: 0.1067216, RECALL: 0.1067216, MAP: 0.0541345, MRR: 0.0541345, NDCG: 0.0665269, F1: 0.0194039, HIT_RATE: 0.1067216, ARHR: 0.0541345, RMSE: 0.0000000, NOVELTY: 0.0061815, AVERAGE_POPULARITY: 0.2702878, DIVERSITY_MEAN_INTER_LIST: 0.9866543, DIVERSITY_HERFINDAHL: 0.9986611, COVERAGE_ITEM: 0.6979184, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1768487, SHANNON_ENTROPY: 11.0057646, 
SearchBayesianSkoptObject: Config 108 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 49, 'USER_CBF_CF': 0.8873338548225309, 'ITEM_CBF_CF': 0.9551293693407468, 'RP3BETA_SIDE': 0.01893867263007132, 'ITEM_CBF_FW': 0.8840178377159214, 'PURE_SVD_SIDE': 0.9432324052604699, 'IALS_SIDE': 0.9969080436176548} - results: ROC_AUC: 0.0731430, PRECISION: 0.0104638, PRECISION_RECALL_MIN_DEN: 0.1046378, RECALL: 0.1046378, MAP: 0.0522798, MRR: 0.0522798, NDCG: 0.0645665, F1: 0.0190250, HIT_RATE: 0.1046378, ARHR: 0.0522798, RMSE: 0.0000000, NOVELTY: 0.0060466, AVERAGE_POPULARITY: 0.3018355, DIVERSITY_MEAN_INTER_LIST: 0.9841567, DIVERSITY_HERFINDAHL: 0.9984113, COVERAGE_ITEM: 0.6599081, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1551748, SHANNON_ENTROPY: 10.7186277, 
SearchBayesianSkoptObject: Config 109 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 0.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770496, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0546672, MRR: 0.0546672, NDCG: 0.0672534, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0546672, RMSE: 0.0000000, NOVELTY: 0.0062258, AVERAGE_POPULARITY: 0.2478656, DIVERSITY_MEAN_INTER_LIST: 0.9887021, DIVERSITY_HERFINDAHL: 0.9988658, COVERAGE_ITEM: 0.7644769, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1952217, SHANNON_ENTROPY: 11.2892763, 
SearchBayesianSkoptObject: Config 110 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.9620684036612125, 'ITEM_CBF_CF': 0.1902112943325746, 'RP3BETA_SIDE': 0.9948021667744019, 'ITEM_CBF_FW': 0.9053990012884203, 'PURE_SVD_SIDE': 0.9883555121842594, 'IALS_SIDE': 0.20469216005563312} - results: ROC_AUC: 0.0767836, PRECISION: 0.0108140, PRECISION_RECALL_MIN_DEN: 0.1081405, RECALL: 0.1081405, MAP: 0.0536675, MRR: 0.0536675, NDCG: 0.0665263, F1: 0.0196619, HIT_RATE: 0.1081405, ARHR: 0.0536675, RMSE: 0.0000000, NOVELTY: 0.0062183, AVERAGE_POPULARITY: 0.2496350, DIVERSITY_MEAN_INTER_LIST: 0.9886022, DIVERSITY_HERFINDAHL: 0.9988558, COVERAGE_ITEM: 0.7629089, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1943472, SHANNON_ENTROPY: 11.2766310, 
SearchBayesianSkoptObject: Config 111 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 10, 'USER_CBF_CF': 0.14698448813955325, 'ITEM_CBF_CF': 0.9716462681791976, 'RP3BETA_SIDE': 0.9633345365711781, 'ITEM_CBF_FW': 0.06429171941021962, 'PURE_SVD_SIDE': 0.8416591895468268, 'IALS_SIDE': 0.9789904823376} - results: ROC_AUC: 0.0761383, PRECISION: 0.0107209, PRECISION_RECALL_MIN_DEN: 0.1072094, RECALL: 0.1072094, MAP: 0.0538905, MRR: 0.0538905, NDCG: 0.0664515, F1: 0.0194926, HIT_RATE: 0.1072094, ARHR: 0.0538905, RMSE: 0.0000000, NOVELTY: 0.0061587, AVERAGE_POPULARITY: 0.2723896, DIVERSITY_MEAN_INTER_LIST: 0.9862936, DIVERSITY_HERFINDAHL: 0.9986250, COVERAGE_ITEM: 0.7294945, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1749329, SHANNON_ENTROPY: 10.9984906, 
SearchBayesianSkoptObject: Config 112 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0764535, PRECISION: 0.0106943, PRECISION_RECALL_MIN_DEN: 0.1069433, RECALL: 0.1069433, MAP: 0.0543598, MRR: 0.0543598, NDCG: 0.0667613, F1: 0.0194442, HIT_RATE: 0.1069433, ARHR: 0.0543598, RMSE: 0.0000000, NOVELTY: 0.0062134, AVERAGE_POPULARITY: 0.2584124, DIVERSITY_MEAN_INTER_LIST: 0.9876664, DIVERSITY_HERFINDAHL: 0.9987623, COVERAGE_ITEM: 0.7312247, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1851443, SHANNON_ENTROPY: 11.1408670, 
SearchBayesianSkoptObject: Config 113 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770644, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0547086, MRR: 0.0547086, NDCG: 0.0672842, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0547086, RMSE: 0.0000000, NOVELTY: 0.0062256, AVERAGE_POPULARITY: 0.2479374, DIVERSITY_MEAN_INTER_LIST: 0.9886969, DIVERSITY_HERFINDAHL: 0.9988653, COVERAGE_ITEM: 0.7643687, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1951494, SHANNON_ENTROPY: 11.2884913, 
SearchBayesianSkoptObject: Config 114 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770644, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0547086, MRR: 0.0547086, NDCG: 0.0672842, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0547086, RMSE: 0.0000000, NOVELTY: 0.0062256, AVERAGE_POPULARITY: 0.2479374, DIVERSITY_MEAN_INTER_LIST: 0.9886969, DIVERSITY_HERFINDAHL: 0.9988653, COVERAGE_ITEM: 0.7643687, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1951494, SHANNON_ENTROPY: 11.2884913, 
SearchBayesianSkoptObject: Config 115 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 47, 'USER_CBF_CF': 0.9839592747498593, 'ITEM_CBF_CF': 0.7917882357052963, 'RP3BETA_SIDE': 0.9918928492308909, 'ITEM_CBF_FW': 0.10011445439321945, 'PURE_SVD_SIDE': 0.015510743208321135, 'IALS_SIDE': 0.9566552753850225} - results: ROC_AUC: 0.0745421, PRECISION: 0.0105081, PRECISION_RECALL_MIN_DEN: 0.1050811, RECALL: 0.1050811, MAP: 0.0534982, MRR: 0.0534982, NDCG: 0.0656284, F1: 0.0191057, HIT_RATE: 0.1050811, ARHR: 0.0534982, RMSE: 0.0000000, NOVELTY: 0.0060928, AVERAGE_POPULARITY: 0.2984259, DIVERSITY_MEAN_INTER_LIST: 0.9842158, DIVERSITY_HERFINDAHL: 0.9984172, COVERAGE_ITEM: 0.6761828, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1633869, SHANNON_ENTROPY: 10.7945693, 
SearchBayesianSkoptObject: Config 116 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 50, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 0.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 0.0} - results: ROC_AUC: 0.0762072, PRECISION: 0.0106633, PRECISION_RECALL_MIN_DEN: 0.1066330, RECALL: 0.1066330, MAP: 0.0541208, MRR: 0.0541208, NDCG: 0.0665054, F1: 0.0193878, HIT_RATE: 0.1066330, ARHR: 0.0541208, RMSE: 0.0000000, NOVELTY: 0.0062213, AVERAGE_POPULARITY: 0.2558605, DIVERSITY_MEAN_INTER_LIST: 0.9877319, DIVERSITY_HERFINDAHL: 0.9987688, COVERAGE_ITEM: 0.7644769, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1938803, SHANNON_ENTROPY: 11.2218028, 
SearchBayesianSkoptObject: Config 117 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 48, 'USER_CBF_CF': 0.04030376932579272, 'ITEM_CBF_CF': 0.10314901734481621, 'RP3BETA_SIDE': 0.9677385095948394, 'ITEM_CBF_FW': 0.04071699290694376, 'PURE_SVD_SIDE': 0.9387181675814794, 'IALS_SIDE': 0.996874907610988} - results: ROC_AUC: 0.0759708, PRECISION: 0.0106456, PRECISION_RECALL_MIN_DEN: 0.1064556, RECALL: 0.1064556, MAP: 0.0537883, MRR: 0.0537883, NDCG: 0.0662098, F1: 0.0193556, HIT_RATE: 0.1064556, ARHR: 0.0537883, RMSE: 0.0000000, NOVELTY: 0.0061675, AVERAGE_POPULARITY: 0.2655526, DIVERSITY_MEAN_INTER_LIST: 0.9870787, DIVERSITY_HERFINDAHL: 0.9987035, COVERAGE_ITEM: 0.7121384, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1751713, SHANNON_ENTROPY: 11.0165020, 
SearchBayesianSkoptObject: Config 118 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 4, 'USER_CBF_CF': 0.7695839697662037, 'ITEM_CBF_CF': 0.9435510667148741, 'RP3BETA_SIDE': 0.9438702101117903, 'ITEM_CBF_FW': 0.04287888900068971, 'PURE_SVD_SIDE': 0.9283259020743205, 'IALS_SIDE': 0.9993141509911082} - results: ROC_AUC: 0.0759855, PRECISION: 0.0108584, PRECISION_RECALL_MIN_DEN: 0.1085838, RECALL: 0.1085838, MAP: 0.0537523, MRR: 0.0537523, NDCG: 0.0666308, F1: 0.0197425, HIT_RATE: 0.1085838, ARHR: 0.0537523, RMSE: 0.0000000, NOVELTY: 0.0061712, AVERAGE_POPULARITY: 0.2622600, DIVERSITY_MEAN_INTER_LIST: 0.9877043, DIVERSITY_HERFINDAHL: 0.9987661, COVERAGE_ITEM: 0.7502028, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1850766, SHANNON_ENTROPY: 11.1607178, 
SearchBayesianSkoptObject: Config 119 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 19, 'USER_CBF_CF': 0.04584673029572351, 'ITEM_CBF_CF': 0.003846216966283623, 'RP3BETA_SIDE': 0.010988977846942529, 'ITEM_CBF_FW': 0.030865729338019905, 'PURE_SVD_SIDE': 0.07756186267646338, 'IALS_SIDE': 0.8879619725719068} - results: ROC_AUC: 0.0742859, PRECISION: 0.0105347, PRECISION_RECALL_MIN_DEN: 0.1053472, RECALL: 0.1053472, MAP: 0.0531587, MRR: 0.0531587, NDCG: 0.0654230, F1: 0.0191540, HIT_RATE: 0.1053472, ARHR: 0.0531587, RMSE: 0.0000000, NOVELTY: 0.0060967, AVERAGE_POPULARITY: 0.2865838, DIVERSITY_MEAN_INTER_LIST: 0.9856826, DIVERSITY_HERFINDAHL: 0.9985639, COVERAGE_ITEM: 0.6813733, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1606363, SHANNON_ENTROPY: 10.8377805, 
SearchBayesianSkoptObject: Config 120 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 43, 'USER_CBF_CF': 0.03031634979701226, 'ITEM_CBF_CF': 0.05636758561968881, 'RP3BETA_SIDE': 0.029628630430323606, 'ITEM_CBF_FW': 0.009833571474774485, 'PURE_SVD_SIDE': 0.9667027218982833, 'IALS_SIDE': 0.06918183321384776} - results: ROC_AUC: 0.0735469, PRECISION: 0.0105081, PRECISION_RECALL_MIN_DEN: 0.1050811, RECALL: 0.1050811, MAP: 0.0522132, MRR: 0.0522132, NDCG: 0.0646297, F1: 0.0191057, HIT_RATE: 0.1050811, ARHR: 0.0522132, RMSE: 0.0000000, NOVELTY: 0.0060858, AVERAGE_POPULARITY: 0.2769024, DIVERSITY_MEAN_INTER_LIST: 0.9864745, DIVERSITY_HERFINDAHL: 0.9986431, COVERAGE_ITEM: 0.7047310, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1617534, SHANNON_ENTROPY: 10.8660773, 
SearchBayesianSkoptObject: Config 121 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': True, 'sub_cutoff': 1, 'USER_CBF_CF': 0.0, 'ITEM_CBF_CF': 1.0, 'RP3BETA_SIDE': 1.0, 'ITEM_CBF_FW': 1.0, 'PURE_SVD_SIDE': 0.0, 'IALS_SIDE': 1.0} - results: ROC_AUC: 0.0770644, PRECISION: 0.0108052, PRECISION_RECALL_MIN_DEN: 0.1080518, RECALL: 0.1080518, MAP: 0.0547086, MRR: 0.0547086, NDCG: 0.0672842, F1: 0.0196458, HIT_RATE: 0.1080518, ARHR: 0.0547086, RMSE: 0.0000000, NOVELTY: 0.0062256, AVERAGE_POPULARITY: 0.2479374, DIVERSITY_MEAN_INTER_LIST: 0.9886969, DIVERSITY_HERFINDAHL: 0.9988653, COVERAGE_ITEM: 0.7643687, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1951494, SHANNON_ENTROPY: 11.2884913, 
SearchBayesianSkoptObject: Config 122 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 49, 'USER_CBF_CF': 0.8156037026724122, 'ITEM_CBF_CF': 0.0823215675803405, 'RP3BETA_SIDE': 0.046214264599629414, 'ITEM_CBF_FW': 0.992518636532284, 'PURE_SVD_SIDE': 0.02359916273054808, 'IALS_SIDE': 0.8734480767430643} - results: ROC_AUC: 0.0729065, PRECISION: 0.0104904, PRECISION_RECALL_MIN_DEN: 0.1049038, RECALL: 0.1049038, MAP: 0.0514787, MRR: 0.0514787, NDCG: 0.0640211, F1: 0.0190734, HIT_RATE: 0.1049038, ARHR: 0.0514787, RMSE: 0.0000000, NOVELTY: 0.0060681, AVERAGE_POPULARITY: 0.3019758, DIVERSITY_MEAN_INTER_LIST: 0.9840630, DIVERSITY_HERFINDAHL: 0.9984019, COVERAGE_ITEM: 0.6426602, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1558747, SHANNON_ENTROPY: 10.7118266, 
SearchBayesianSkoptObject: Config 123 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 2, 'USER_CBF_CF': 0.024603103059144933, 'ITEM_CBF_CF': 0.09376067406312763, 'RP3BETA_SIDE': 0.022339814977640485, 'ITEM_CBF_FW': 0.9709672597583044, 'PURE_SVD_SIDE': 0.11879978035198194, 'IALS_SIDE': 0.1612592911207618} - results: ROC_AUC: 0.0674381, PRECISION: 0.0086459, PRECISION_RECALL_MIN_DEN: 0.0864592, RECALL: 0.0864592, MAP: 0.0497813, MRR: 0.0497813, NDCG: 0.0585793, F1: 0.0157198, HIT_RATE: 0.0864592, ARHR: 0.0497813, RMSE: 0.0000000, NOVELTY: 0.0063221, AVERAGE_POPULARITY: 0.2224997, DIVERSITY_MEAN_INTER_LIST: 0.9909748, DIVERSITY_HERFINDAHL: 0.9990931, COVERAGE_ITEM: 0.8577453, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2309366, SHANNON_ENTROPY: 11.6784860, 
SearchBayesianSkoptObject: Config 124 is suboptimal. Config: {'strategy': 'weighted_avg', 'main_cutoff': 20, 'bias': False, 'sub_cutoff': 2, 'USER_CBF_CF': 0.20089958523789925, 'ITEM_CBF_CF': 0.05538008158895015, 'RP3BETA_SIDE': 0.9616538422866666, 'ITEM_CBF_FW': 0.9902846677166167, 'PURE_SVD_SIDE': 0.8892818877047738, 'IALS_SIDE': 0.993847538842749} - results: ROC_AUC: 0.0676598, PRECISION: 0.0086459, PRECISION_RECALL_MIN_DEN: 0.0864592, RECALL: 0.0864592, MAP: 0.0502676, MRR: 0.0502676, NDCG: 0.0589497, F1: 0.0157198, HIT_RATE: 0.0864592, ARHR: 0.0502676, RMSE: 0.0000000, NOVELTY: 0.0063220, AVERAGE_POPULARITY: 0.2224586, DIVERSITY_MEAN_INTER_LIST: 0.9909764, DIVERSITY_HERFINDAHL: 0.9990933, COVERAGE_ITEM: 0.8577994, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2309362, SHANNON_ENTROPY: 11.6786442, 
