CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.3541614777281572, 'tversky_beta': 1.8367479743127013} - results: ROC_AUC: 0.068751±0.0012, PRECISION: 0.009347±0.0001, PRECISION_RECALL_MIN_DEN: 0.093473±0.0010, RECALL: 0.093473±0.0010, MAP: 0.050576±0.0012, MRR: 0.050576±0.0012, NDCG: 0.060707±0.0012, F1: 0.016995±0.0002, HIT_RATE: 0.093473±0.0010, ARHR: 0.050576±0.0012, RMSE: 0.967066±0.0004, NOVELTY: 0.005821±0.0000, AVERAGE_POPULARITY: 0.395123±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.970369±0.0001, DIVERSITY_HERFINDAHL: 0.997031±0.0000, COVERAGE_ITEM: 0.503769±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.140686±0.0003, SHANNON_ENTROPY: 10.016048±0.0023, 
CrossSearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 200, 'shrink': 1753, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066774±0.0013, PRECISION: 0.009078±0.0002, PRECISION_RECALL_MIN_DEN: 0.090785±0.0015, RECALL: 0.090785±0.0015, MAP: 0.048988±0.0012, MRR: 0.048988±0.0012, NDCG: 0.058867±0.0013, F1: 0.016506±0.0003, HIT_RATE: 0.090785±0.0015, ARHR: 0.048988±0.0012, RMSE: 0.992975±0.0001, NOVELTY: 0.005544±0.0000, AVERAGE_POPULARITY: 0.517464±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.930298±0.0004, DIVERSITY_HERFINDAHL: 0.993024±0.0000, COVERAGE_ITEM: 0.451106±0.0034, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.101232±0.0006, SHANNON_ENTROPY: 8.889910±0.0083, 
CrossSearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 200, 'shrink': 1844, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.076697±0.0010, PRECISION: 0.010223±0.0001, PRECISION_RECALL_MIN_DEN: 0.102233±0.0008, RECALL: 0.102233±0.0008, MAP: 0.056234±0.0009, MRR: 0.056234±0.0009, NDCG: 0.067154±0.0009, F1: 0.018588±0.0002, HIT_RATE: 0.102233±0.0008, ARHR: 0.056234±0.0009, RMSE: 0.991202±0.0000, NOVELTY: 0.006342±0.0000, AVERAGE_POPULARITY: 0.311150±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.980973±0.0001, DIVERSITY_HERFINDAHL: 0.998092±0.0000, COVERAGE_ITEM: 0.721179±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.237002±0.0007, SHANNON_ENTROPY: 11.167669±0.0049, 
CrossSearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 1, 'shrink': 1850, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.057073±0.0009, PRECISION: 0.007111±0.0001, PRECISION_RECALL_MIN_DEN: 0.071113±0.0013, RECALL: 0.071113±0.0013, MAP: 0.043142±0.0007, MRR: 0.043142±0.0007, NDCG: 0.049870±0.0008, F1: 0.012930±0.0002, HIT_RATE: 0.071113±0.0013, ARHR: 0.043142±0.0007, RMSE: 0.998357±0.0000, NOVELTY: 0.006767±0.0000, AVERAGE_POPULARITY: 0.158224±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.949506±0.0004, DIVERSITY_HERFINDAHL: 0.994945±0.0000, COVERAGE_ITEM: 0.417994±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203641±0.0007, SHANNON_ENTROPY: 10.338128±0.0086, 
CrossSearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 200, 'shrink': 1735, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.065740±0.0012, PRECISION: 0.008921±0.0001, PRECISION_RECALL_MIN_DEN: 0.089213±0.0011, RECALL: 0.089213±0.0011, MAP: 0.048304±0.0011, MRR: 0.048304±0.0011, NDCG: 0.057976±0.0011, F1: 0.016221±0.0002, HIT_RATE: 0.089213±0.0011, ARHR: 0.048304±0.0011, RMSE: 0.990615±0.0001, NOVELTY: 0.005573±0.0000, AVERAGE_POPULARITY: 0.501383±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.936660±0.0003, DIVERSITY_HERFINDAHL: 0.993661±0.0000, COVERAGE_ITEM: 0.466602±0.0047, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.104428±0.0005, SHANNON_ENTROPY: 9.013158±0.0087, 
CrossSearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 194, 'shrink': 508, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9725386271468162, 'tversky_beta': 1.639671499965442} - results: ROC_AUC: 0.072337±0.0011, PRECISION: 0.009512±0.0001, PRECISION_RECALL_MIN_DEN: 0.095125±0.0008, RECALL: 0.095125±0.0008, MAP: 0.053577±0.0010, MRR: 0.053577±0.0010, NDCG: 0.063458±0.0009, F1: 0.017295±0.0001, HIT_RATE: 0.095125±0.0008, ARHR: 0.053577±0.0010, RMSE: 0.980162±0.0001, NOVELTY: 0.006919±0.0000, AVERAGE_POPULARITY: 0.177046±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.994495±0.0000, DIVERSITY_HERFINDAHL: 0.999444±0.0000, COVERAGE_ITEM: 0.792690±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.351282±0.0009, SHANNON_ENTROPY: 12.387822±0.0037, 
CrossSearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 182, 'shrink': 1017, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.016024296850689405, 'tversky_beta': 1.8803584487632126} - results: ROC_AUC: 0.073849±0.0007, PRECISION: 0.010039±0.0001, PRECISION_RECALL_MIN_DEN: 0.100387±0.0007, RECALL: 0.100387±0.0007, MAP: 0.053633±0.0007, MRR: 0.053633±0.0007, NDCG: 0.064696±0.0006, F1: 0.018252±0.0001, HIT_RATE: 0.100387±0.0007, ARHR: 0.053633±0.0007, RMSE: 0.983747±0.0001, NOVELTY: 0.006103±0.0000, AVERAGE_POPULARITY: 0.386693±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.966461±0.0002, DIVERSITY_HERFINDAHL: 0.996641±0.0000, COVERAGE_ITEM: 0.691062±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.197496±0.0009, SHANNON_ENTROPY: 10.508773±0.0086, 
CrossSearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 24, 'shrink': 782, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9888121263351082, 'tversky_beta': 0.010212110917094732} - results: ROC_AUC: 0.077188±0.0007, PRECISION: 0.010081±0.0001, PRECISION_RECALL_MIN_DEN: 0.100809±0.0012, RECALL: 0.100809±0.0012, MAP: 0.056865±0.0008, MRR: 0.056865±0.0008, NDCG: 0.067343±0.0007, F1: 0.018329±0.0002, HIT_RATE: 0.100809±0.0012, ARHR: 0.056865±0.0008, RMSE: 0.988163±0.0001, NOVELTY: 0.006917±0.0000, AVERAGE_POPULARITY: 0.148687±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.995390±0.0000, DIVERSITY_HERFINDAHL: 0.999533±0.0000, COVERAGE_ITEM: 0.803558±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.344507±0.0008, SHANNON_ENTROPY: 12.441118±0.0027, 
CrossSearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 7, 'shrink': 1481, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9850477081003928, 'tversky_beta': 1.977302857782865} - results: ROC_AUC: 0.078201±0.0009, PRECISION: 0.010147±0.0001, PRECISION_RECALL_MIN_DEN: 0.101469±0.0013, RECALL: 0.101469±0.0013, MAP: 0.057736±0.0008, MRR: 0.057736±0.0008, NDCG: 0.068178±0.0008, F1: 0.018449±0.0002, HIT_RATE: 0.101469±0.0013, ARHR: 0.057736±0.0008, RMSE: 0.994754±0.0001, NOVELTY: 0.006884±0.0000, AVERAGE_POPULARITY: 0.149730±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.993914±0.0000, DIVERSITY_HERFINDAHL: 0.999386±0.0000, COVERAGE_ITEM: 0.785142±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.336472±0.0005, SHANNON_ENTROPY: 12.314036±0.0034, 
CrossSearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 179, 'shrink': 209, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.09422921287141997, 'tversky_beta': 1.942489240534721} - results: ROC_AUC: 0.069278±0.0011, PRECISION: 0.009592±0.0001, PRECISION_RECALL_MIN_DEN: 0.095922±0.0011, RECALL: 0.095922±0.0011, MAP: 0.050440±0.0009, MRR: 0.050440±0.0009, NDCG: 0.061155±0.0010, F1: 0.017440±0.0002, HIT_RATE: 0.095922±0.0011, ARHR: 0.050440±0.0009, RMSE: 0.892424±0.0014, NOVELTY: 0.005501±0.0000, AVERAGE_POPULARITY: 0.537429±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.928347±0.0002, DIVERSITY_HERFINDAHL: 0.992829±0.0000, COVERAGE_ITEM: 0.435534±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.092225±0.0004, SHANNON_ENTROPY: 8.703381±0.0050, 
CrossSearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 25, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.614184667906798, 'tversky_beta': 0.11872279095223395} - results: ROC_AUC: 0.079466±0.0008, PRECISION: 0.010478±0.0001, PRECISION_RECALL_MIN_DEN: 0.104784±0.0011, RECALL: 0.104784±0.0011, MAP: 0.058549±0.0009, MRR: 0.058549±0.0009, NDCG: 0.069548±0.0008, F1: 0.019052±0.0002, HIT_RATE: 0.104784±0.0011, ARHR: 0.058549±0.0009, RMSE: 0.994138±0.0000, NOVELTY: 0.006665±0.0000, AVERAGE_POPULARITY: 0.210977±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.991898±0.0000, DIVERSITY_HERFINDAHL: 0.999184±0.0000, COVERAGE_ITEM: 0.771181±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.293167±0.0003, SHANNON_ENTROPY: 11.957063±0.0032, 
CrossSearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 12, 'shrink': 530, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.03127518257555862, 'tversky_beta': 0.07177644049781919} - results: ROC_AUC: 0.078919±0.0009, PRECISION: 0.010375±0.0001, PRECISION_RECALL_MIN_DEN: 0.103748±0.0009, RECALL: 0.103748±0.0009, MAP: 0.058192±0.0008, MRR: 0.058192±0.0008, NDCG: 0.069036±0.0008, F1: 0.018863±0.0002, HIT_RATE: 0.103748±0.0009, ARHR: 0.058192±0.0008, RMSE: 0.980124±0.0001, NOVELTY: 0.006645±0.0000, AVERAGE_POPULARITY: 0.215137±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.990778±0.0001, DIVERSITY_HERFINDAHL: 0.999072±0.0000, COVERAGE_ITEM: 0.762184±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.289075±0.0009, SHANNON_ENTROPY: 11.854517±0.0082, 
CrossSearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 1, 'shrink': 1696, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.059017±0.0012, PRECISION: 0.007026±0.0001, PRECISION_RECALL_MIN_DEN: 0.070259±0.0013, RECALL: 0.070259±0.0013, MAP: 0.046387±0.0008, MRR: 0.046387±0.0008, NDCG: 0.052180±0.0009, F1: 0.012774±0.0002, HIT_RATE: 0.070259±0.0013, ARHR: 0.046387±0.0008, RMSE: 0.996750±0.0001, NOVELTY: 0.006763±0.0000, AVERAGE_POPULARITY: 0.136658±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.962663±0.0003, DIVERSITY_HERFINDAHL: 0.996261±0.0000, COVERAGE_ITEM: 0.657388±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.245612±0.0010, SHANNON_ENTROPY: 11.153736±0.0100, 
CrossSearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 1, 'shrink': 1241, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.058364±0.0009, PRECISION: 0.007259±0.0001, PRECISION_RECALL_MIN_DEN: 0.072594±0.0013, RECALL: 0.072594±0.0013, MAP: 0.044060±0.0006, MRR: 0.044060±0.0006, NDCG: 0.050930±0.0007, F1: 0.013199±0.0002, HIT_RATE: 0.072594±0.0013, ARHR: 0.044060±0.0006, RMSE: 0.997894±0.0000, NOVELTY: 0.006792±0.0000, AVERAGE_POPULARITY: 0.155315±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.943648±0.0005, DIVERSITY_HERFINDAHL: 0.994359±0.0001, COVERAGE_ITEM: 0.432539±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199603±0.0011, SHANNON_ENTROPY: 10.284826±0.0104, 
CrossSearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 1, 'shrink': 1227, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 0.0} - results: ROC_AUC: 0.052660±0.0010, PRECISION: 0.006547±0.0001, PRECISION_RECALL_MIN_DEN: 0.065474±0.0010, RECALL: 0.065474±0.0010, MAP: 0.040060±0.0010, MRR: 0.040060±0.0010, NDCG: 0.046175±0.0010, F1: 0.011904±0.0002, HIT_RATE: 0.065474±0.0010, ARHR: 0.040060±0.0010, RMSE: 0.997318±0.0001, NOVELTY: 0.006708±0.0000, AVERAGE_POPULARITY: 0.158867±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.961135±0.0003, DIVERSITY_HERFINDAHL: 0.996108±0.0000, COVERAGE_ITEM: 0.476788±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.196596±0.0006, SHANNON_ENTROPY: 10.555663±0.0106, 
CrossSearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 195, 'shrink': 646, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.8334820507718448, 'tversky_beta': 1.9837546993020398} - results: ROC_AUC: 0.073687±0.0012, PRECISION: 0.009760±0.0000, PRECISION_RECALL_MIN_DEN: 0.097597±0.0005, RECALL: 0.097597±0.0005, MAP: 0.054444±0.0009, MRR: 0.054444±0.0009, NDCG: 0.064692±0.0009, F1: 0.017745±0.0001, HIT_RATE: 0.097597±0.0005, ARHR: 0.054444±0.0009, RMSE: 0.982910±0.0001, NOVELTY: 0.006789±0.0000, AVERAGE_POPULARITY: 0.206101±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.992572±0.0001, DIVERSITY_HERFINDAHL: 0.999252±0.0000, COVERAGE_ITEM: 0.778448±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.324684±0.0006, SHANNON_ENTROPY: 12.144309±0.0040, 
CrossSearchBayesianSkopt: New best config found. Config 119: {'topK': 12, 'shrink': 1999, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.4691395034715743, 'tversky_beta': 1.6926353631101296} - results: ROC_AUC: 0.080153±0.0010, PRECISION: 0.010511±0.0001, PRECISION_RECALL_MIN_DEN: 0.105114±0.0009, RECALL: 0.105114±0.0009, MAP: 0.059094±0.0009, MRR: 0.059094±0.0009, NDCG: 0.070055±0.0009, F1: 0.019112±0.0002, HIT_RATE: 0.105114±0.0009, ARHR: 0.059094±0.0009, RMSE: 0.994935±0.0000, NOVELTY: 0.006725±0.0000, AVERAGE_POPULARITY: 0.195851±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.992718±0.0001, DIVERSITY_HERFINDAHL: 0.999266±0.0000, COVERAGE_ITEM: 0.771625±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.305734±0.0010, SHANNON_ENTROPY: 12.049280±0.0062, 
CrossSearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 200, 'shrink': 1767, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066730±0.0013, PRECISION: 0.009076±0.0002, PRECISION_RECALL_MIN_DEN: 0.090762±0.0016, RECALL: 0.090762±0.0016, MAP: 0.048948±0.0012, MRR: 0.048948±0.0012, NDCG: 0.058830±0.0013, F1: 0.016502±0.0003, HIT_RATE: 0.090762±0.0016, ARHR: 0.048948±0.0012, RMSE: 0.993007±0.0001, NOVELTY: 0.005543±0.0000, AVERAGE_POPULARITY: 0.517940±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.930083±0.0004, DIVERSITY_HERFINDAHL: 0.993003±0.0000, COVERAGE_ITEM: 0.450965±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.101156±0.0005, SHANNON_ENTROPY: 8.885955±0.0082, 
CrossSearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 8, 'shrink': 3, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.5969412878609313, 'tversky_beta': 0.6689731393446267} - results: ROC_AUC: 0.064653±0.0009, PRECISION: 0.008987±0.0001, PRECISION_RECALL_MIN_DEN: 0.089874±0.0011, RECALL: 0.089874±0.0011, MAP: 0.046452±0.0007, MRR: 0.046452±0.0007, NDCG: 0.056696±0.0007, F1: 0.016341±0.0002, HIT_RATE: 0.089874±0.0011, ARHR: 0.046452±0.0007, RMSE: 0.941287±0.0027, NOVELTY: 0.006870±0.0000, AVERAGE_POPULARITY: 0.132768±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.994469±0.0001, DIVERSITY_HERFINDAHL: 0.999441±0.0000, COVERAGE_ITEM: 0.850403±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.378762±0.0009, SHANNON_ENTROPY: 12.564987±0.0063, 
CrossSearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 200, 'shrink': 1834, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066520±0.0013, PRECISION: 0.009051±0.0002, PRECISION_RECALL_MIN_DEN: 0.090511±0.0016, RECALL: 0.090511±0.0016, MAP: 0.048832±0.0012, MRR: 0.048832±0.0012, NDCG: 0.058681±0.0013, F1: 0.016457±0.0003, HIT_RATE: 0.090511±0.0016, ARHR: 0.048832±0.0012, RMSE: 0.993158±0.0001, NOVELTY: 0.005539±0.0000, AVERAGE_POPULARITY: 0.520053±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929119±0.0004, DIVERSITY_HERFINDAHL: 0.992907±0.0000, COVERAGE_ITEM: 0.450511±0.0034, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100754±0.0006, SHANNON_ENTROPY: 8.867814±0.0078, 
CrossSearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 1, 'shrink': 534, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.060965±0.0009, PRECISION: 0.007535±0.0001, PRECISION_RECALL_MIN_DEN: 0.075350±0.0011, RECALL: 0.075350±0.0011, MAP: 0.046229±0.0006, MRR: 0.046229±0.0006, NDCG: 0.053250±0.0007, F1: 0.013700±0.0002, HIT_RATE: 0.075350±0.0011, ARHR: 0.046229±0.0006, RMSE: 0.996782±0.0001, NOVELTY: 0.006921±0.0000, AVERAGE_POPULARITY: 0.143861±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.911582±0.0006, DIVERSITY_HERFINDAHL: 0.991153±0.0001, COVERAGE_ITEM: 0.468473±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.183979±0.0007, SHANNON_ENTROPY: 9.931871±0.0105, 
CrossSearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 195, 'shrink': 1986, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.2222434519619419, 'tversky_beta': 1.8713753375344202} - results: ROC_AUC: 0.074020±0.0008, PRECISION: 0.010097±0.0001, PRECISION_RECALL_MIN_DEN: 0.100968±0.0005, RECALL: 0.100968±0.0005, MAP: 0.053674±0.0008, MRR: 0.053674±0.0008, NDCG: 0.064861±0.0007, F1: 0.018358±0.0001, HIT_RATE: 0.100968±0.0005, ARHR: 0.053674±0.0008, RMSE: 0.990357±0.0000, NOVELTY: 0.006032±0.0000, AVERAGE_POPULARITY: 0.407749±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.960234±0.0002, DIVERSITY_HERFINDAHL: 0.996018±0.0000, COVERAGE_ITEM: 0.677567±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.185480±0.0007, SHANNON_ENTROPY: 10.292071±0.0078, 
CrossSearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 195, 'shrink': 1263, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.8962645735291774, 'tversky_beta': 1.8614274905412882} - results: ROC_AUC: 0.076539±0.0010, PRECISION: 0.010189±0.0001, PRECISION_RECALL_MIN_DEN: 0.101891±0.0010, RECALL: 0.101891±0.0010, MAP: 0.056202±0.0009, MRR: 0.056202±0.0009, NDCG: 0.067052±0.0009, F1: 0.018526±0.0002, HIT_RATE: 0.101891±0.0010, ARHR: 0.056202±0.0009, RMSE: 0.988490±0.0001, NOVELTY: 0.006478±0.0000, AVERAGE_POPULARITY: 0.275411±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.985912±0.0001, DIVERSITY_HERFINDAHL: 0.998586±0.0000, COVERAGE_ITEM: 0.739173±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.262312±0.0005, SHANNON_ENTROPY: 11.496770±0.0024, 
CrossSearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 19, 'shrink': 0, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.7448098512357213, 'tversky_beta': 0.9734484314492216} - results: ROC_AUC: 0.060655±0.0007, PRECISION: 0.008299±0.0000, PRECISION_RECALL_MIN_DEN: 0.082994±0.0005, RECALL: 0.082994±0.0005, MAP: 0.043836±0.0006, MRR: 0.043836±0.0006, NDCG: 0.053094±0.0006, F1: 0.015090±0.0001, HIT_RATE: 0.082994±0.0005, ARHR: 0.043836±0.0006, RMSE: 0.980151±0.0002, NOVELTY: 0.006786±0.0000, AVERAGE_POPULARITY: 0.133524±0.0011, DIVERSITY_MEAN_INTER_LIST: 0.996358±0.0000, DIVERSITY_HERFINDAHL: 0.999630±0.0000, COVERAGE_ITEM: 0.888164±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.418625±0.0006, SHANNON_ENTROPY: 12.852603±0.0042, 
CrossSearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 200, 'shrink': 795, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.3045782271206175, 'tversky_beta': 1.9584505895153785} - results: ROC_AUC: 0.064719±0.0011, PRECISION: 0.008839±0.0001, PRECISION_RECALL_MIN_DEN: 0.088393±0.0013, RECALL: 0.088393±0.0013, MAP: 0.047387±0.0011, MRR: 0.047387±0.0011, NDCG: 0.057069±0.0011, F1: 0.016071±0.0002, HIT_RATE: 0.088393±0.0013, ARHR: 0.047387±0.0011, RMSE: 0.913194±0.0010, NOVELTY: 0.005455±0.0000, AVERAGE_POPULARITY: 0.563628±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.909085±0.0004, DIVERSITY_HERFINDAHL: 0.990903±0.0000, COVERAGE_ITEM: 0.436583±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.091028±0.0006, SHANNON_ENTROPY: 8.488850±0.0070, 
CrossSearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 193, 'shrink': 1994, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.22252062942132295, 'tversky_beta': 0.21452562180997742} - results: ROC_AUC: 0.059890±0.0009, PRECISION: 0.008250±0.0001, PRECISION_RECALL_MIN_DEN: 0.082504±0.0012, RECALL: 0.082504±0.0012, MAP: 0.043979±0.0011, MRR: 0.043979±0.0011, NDCG: 0.053057±0.0011, F1: 0.015001±0.0002, HIT_RATE: 0.082504±0.0012, ARHR: 0.043979±0.0011, RMSE: 0.990092±0.0001, NOVELTY: 0.005428±0.0000, AVERAGE_POPULARITY: 0.586513±0.0052, DIVERSITY_MEAN_INTER_LIST: 0.887548±0.0005, DIVERSITY_HERFINDAHL: 0.988750±0.0001, COVERAGE_ITEM: 0.449970±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.092442±0.0005, SHANNON_ENTROPY: 8.312154±0.0088, 
CrossSearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 181, 'shrink': 15, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.7885362319548057, 'tversky_beta': 1.7198331168372643} - results: ROC_AUC: 0.069195±0.0013, PRECISION: 0.009180±0.0001, PRECISION_RECALL_MIN_DEN: 0.091799±0.0010, RECALL: 0.091799±0.0010, MAP: 0.051173±0.0012, MRR: 0.051173±0.0012, NDCG: 0.060819±0.0012, F1: 0.016691±0.0002, HIT_RATE: 0.091799±0.0010, ARHR: 0.051173±0.0012, RMSE: 0.977975±0.0002, NOVELTY: 0.006775±0.0000, AVERAGE_POPULARITY: 0.208371±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.990961±0.0000, DIVERSITY_HERFINDAHL: 0.999090±0.0000, COVERAGE_ITEM: 0.861087±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.335939±0.0007, SHANNON_ENTROPY: 12.212311±0.0036, 
