CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.067079±0.0014, PRECISION: 0.009093±0.0001, PRECISION_RECALL_MIN_DEN: 0.090933±0.0011, RECALL: 0.090933±0.0011, MAP: 0.049468±0.0013, MRR: 0.049468±0.0013, NDCG: 0.059264±0.0013, F1: 0.016533±0.0002, HIT_RATE: 0.090933±0.0011, ARHR: 0.049468±0.0013, RMSE: 0.963358±0.0005, NOVELTY: 0.005828±0.0000, AVERAGE_POPULARITY: 0.396305±0.0037, DIVERSITY_MEAN_INTER_LIST: 0.969320±0.0002, DIVERSITY_HERFINDAHL: 0.996927±0.0000, COVERAGE_ITEM: 0.520443±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.143937±0.0005, SHANNON_ENTROPY: 10.040493±0.0038, 
CrossSearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 5, 'shrink': 463, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075377±0.0005, PRECISION: 0.009900±0.0001, PRECISION_RECALL_MIN_DEN: 0.098998±0.0009, RECALL: 0.098998±0.0009, MAP: 0.055491±0.0006, MRR: 0.055491±0.0006, NDCG: 0.065848±0.0005, F1: 0.018000±0.0002, HIT_RATE: 0.098998±0.0009, ARHR: 0.055491±0.0006, RMSE: 0.987388±0.0002, NOVELTY: 0.006931±0.0000, AVERAGE_POPULARITY: 0.131037±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.993593±0.0001, DIVERSITY_HERFINDAHL: 0.999354±0.0000, COVERAGE_ITEM: 0.791133±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.346662±0.0006, SHANNON_ENTROPY: 12.407046±0.0032, 
CrossSearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 200, 'shrink': 1451, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064357±0.0013, PRECISION: 0.008750±0.0001, PRECISION_RECALL_MIN_DEN: 0.087504±0.0013, RECALL: 0.087504±0.0013, MAP: 0.047149±0.0012, MRR: 0.047149±0.0012, NDCG: 0.056688±0.0012, F1: 0.015910±0.0002, HIT_RATE: 0.087504±0.0013, ARHR: 0.047149±0.0012, RMSE: 0.990134±0.0001, NOVELTY: 0.005497±0.0000, AVERAGE_POPULARITY: 0.543030±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917446±0.0005, DIVERSITY_HERFINDAHL: 0.991739±0.0000, COVERAGE_ITEM: 0.449408±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097156±0.0006, SHANNON_ENTROPY: 8.677681±0.0094, 
CrossSearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 200, 'shrink': 1450, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064362±0.0013, PRECISION: 0.008750±0.0001, PRECISION_RECALL_MIN_DEN: 0.087504±0.0013, RECALL: 0.087504±0.0013, MAP: 0.047153±0.0012, MRR: 0.047153±0.0012, NDCG: 0.056692±0.0012, F1: 0.015910±0.0002, HIT_RATE: 0.087504±0.0013, ARHR: 0.047153±0.0012, RMSE: 0.990129±0.0001, NOVELTY: 0.005497±0.0000, AVERAGE_POPULARITY: 0.542999±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917465±0.0005, DIVERSITY_HERFINDAHL: 0.991741±0.0000, COVERAGE_ITEM: 0.449408±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097159±0.0006, SHANNON_ENTROPY: 8.677919±0.0093, 
CrossSearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 200, 'shrink': 1449, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064363±0.0013, PRECISION: 0.008752±0.0001, PRECISION_RECALL_MIN_DEN: 0.087516±0.0013, RECALL: 0.087516±0.0013, MAP: 0.047152±0.0012, MRR: 0.047152±0.0012, NDCG: 0.056693±0.0012, F1: 0.015912±0.0002, HIT_RATE: 0.087516±0.0013, ARHR: 0.047152±0.0012, RMSE: 0.990125±0.0001, NOVELTY: 0.005497±0.0000, AVERAGE_POPULARITY: 0.542962±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917485±0.0005, DIVERSITY_HERFINDAHL: 0.991743±0.0000, COVERAGE_ITEM: 0.449419±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097163±0.0006, SHANNON_ENTROPY: 8.678228±0.0094, 
CrossSearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 198, 'shrink': 1344, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076208±0.0008, PRECISION: 0.010211±0.0001, PRECISION_RECALL_MIN_DEN: 0.102107±0.0009, RECALL: 0.102107±0.0009, MAP: 0.055686±0.0006, MRR: 0.055686±0.0006, NDCG: 0.066699±0.0006, F1: 0.018565±0.0002, HIT_RATE: 0.102107±0.0009, ARHR: 0.055686±0.0006, RMSE: 0.987074±0.0001, NOVELTY: 0.006230±0.0000, AVERAGE_POPULARITY: 0.342611±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.975619±0.0001, DIVERSITY_HERFINDAHL: 0.997556±0.0000, COVERAGE_ITEM: 0.705207±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.217600±0.0008, SHANNON_ENTROPY: 10.880363±0.0039, 
CrossSearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 200, 'shrink': 1467, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064332±0.0013, PRECISION: 0.008744±0.0001, PRECISION_RECALL_MIN_DEN: 0.087436±0.0013, RECALL: 0.087436±0.0013, MAP: 0.047120±0.0012, MRR: 0.047120±0.0012, NDCG: 0.056652±0.0012, F1: 0.015897±0.0002, HIT_RATE: 0.087436±0.0013, ARHR: 0.047120±0.0012, RMSE: 0.990205±0.0001, NOVELTY: 0.005496±0.0000, AVERAGE_POPULARITY: 0.543526±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917175±0.0005, DIVERSITY_HERFINDAHL: 0.991712±0.0000, COVERAGE_ITEM: 0.449419±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097074±0.0006, SHANNON_ENTROPY: 8.673560±0.0095, 
CrossSearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 200, 'shrink': 1466, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064329±0.0013, PRECISION: 0.008746±0.0001, PRECISION_RECALL_MIN_DEN: 0.087459±0.0013, RECALL: 0.087459±0.0013, MAP: 0.047120±0.0012, MRR: 0.047120±0.0012, NDCG: 0.056657±0.0012, F1: 0.015902±0.0002, HIT_RATE: 0.087459±0.0013, ARHR: 0.047120±0.0012, RMSE: 0.990201±0.0001, NOVELTY: 0.005497±0.0000, AVERAGE_POPULARITY: 0.543502±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917186±0.0005, DIVERSITY_HERFINDAHL: 0.991713±0.0000, COVERAGE_ITEM: 0.449419±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097080±0.0006, SHANNON_ENTROPY: 8.673759±0.0095, 
CrossSearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 196, 'shrink': 912, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076039±0.0009, PRECISION: 0.010166±0.0001, PRECISION_RECALL_MIN_DEN: 0.101663±0.0007, RECALL: 0.101663±0.0007, MAP: 0.055818±0.0008, MRR: 0.055818±0.0008, NDCG: 0.066692±0.0008, F1: 0.018484±0.0001, HIT_RATE: 0.101663±0.0007, ARHR: 0.055818±0.0008, RMSE: 0.983018±0.0001, NOVELTY: 0.006367±0.0000, AVERAGE_POPULARITY: 0.304754±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.981996±0.0001, DIVERSITY_HERFINDAHL: 0.998194±0.0000, COVERAGE_ITEM: 0.724985±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.241919±0.0007, SHANNON_ENTROPY: 11.233037±0.0057, 
CrossSearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 200, 'shrink': 1467, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064332±0.0013, PRECISION: 0.008744±0.0001, PRECISION_RECALL_MIN_DEN: 0.087436±0.0013, RECALL: 0.087436±0.0013, MAP: 0.047120±0.0012, MRR: 0.047120±0.0012, NDCG: 0.056652±0.0012, F1: 0.015897±0.0002, HIT_RATE: 0.087436±0.0013, ARHR: 0.047120±0.0012, RMSE: 0.990205±0.0001, NOVELTY: 0.005496±0.0000, AVERAGE_POPULARITY: 0.543526±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917175±0.0005, DIVERSITY_HERFINDAHL: 0.991712±0.0000, COVERAGE_ITEM: 0.449419±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097074±0.0006, SHANNON_ENTROPY: 8.673560±0.0095, 
CrossSearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 200, 'shrink': 1466, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064329±0.0013, PRECISION: 0.008746±0.0001, PRECISION_RECALL_MIN_DEN: 0.087459±0.0013, RECALL: 0.087459±0.0013, MAP: 0.047120±0.0012, MRR: 0.047120±0.0012, NDCG: 0.056657±0.0012, F1: 0.015902±0.0002, HIT_RATE: 0.087459±0.0013, ARHR: 0.047120±0.0012, RMSE: 0.990201±0.0001, NOVELTY: 0.005497±0.0000, AVERAGE_POPULARITY: 0.543502±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917186±0.0005, DIVERSITY_HERFINDAHL: 0.991713±0.0000, COVERAGE_ITEM: 0.449419±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097080±0.0006, SHANNON_ENTROPY: 8.673759±0.0095, 
CrossSearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 200, 'shrink': 1466, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.064329±0.0013, PRECISION: 0.008746±0.0001, PRECISION_RECALL_MIN_DEN: 0.087459±0.0013, RECALL: 0.087459±0.0013, MAP: 0.047120±0.0012, MRR: 0.047120±0.0012, NDCG: 0.056657±0.0012, F1: 0.015902±0.0002, HIT_RATE: 0.087459±0.0013, ARHR: 0.047120±0.0012, RMSE: 0.990201±0.0001, NOVELTY: 0.005497±0.0000, AVERAGE_POPULARITY: 0.543502±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.917186±0.0005, DIVERSITY_HERFINDAHL: 0.991713±0.0000, COVERAGE_ITEM: 0.449419±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.097080±0.0006, SHANNON_ENTROPY: 8.673759±0.0095, 
CrossSearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 2, 'shrink': 558, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.072491±0.0007, PRECISION: 0.009198±0.0001, PRECISION_RECALL_MIN_DEN: 0.091981±0.0013, RECALL: 0.091981±0.0013, MAP: 0.054033±0.0006, MRR: 0.054033±0.0006, NDCG: 0.063137±0.0007, F1: 0.016724±0.0002, HIT_RATE: 0.091981±0.0013, ARHR: 0.054033±0.0006, RMSE: 0.991099±0.0001, NOVELTY: 0.006852±0.0000, AVERAGE_POPULARITY: 0.132807±0.0005, DIVERSITY_MEAN_INTER_LIST: 0.979858±0.0001, DIVERSITY_HERFINDAHL: 0.997980±0.0000, COVERAGE_ITEM: 0.698697±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.288295±0.0007, SHANNON_ENTROPY: 11.740924±0.0082, 
CrossSearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 197, 'shrink': 1989, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075579±0.0007, PRECISION: 0.010173±0.0001, PRECISION_RECALL_MIN_DEN: 0.101731±0.0007, RECALL: 0.101731±0.0007, MAP: 0.055191±0.0007, MRR: 0.055191±0.0007, NDCG: 0.066222±0.0006, F1: 0.018497±0.0001, HIT_RATE: 0.101731±0.0007, ARHR: 0.055191±0.0007, RMSE: 0.990458±0.0000, NOVELTY: 0.006125±0.0000, AVERAGE_POPULARITY: 0.373430±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.969167±0.0001, DIVERSITY_HERFINDAHL: 0.996911±0.0000, COVERAGE_ITEM: 0.690338±0.0024, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.199710±0.0008, SHANNON_ENTROPY: 10.592004±0.0056, 
CrossSearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 1, 'shrink': 1230, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.061569±0.0010, PRECISION: 0.007384±0.0001, PRECISION_RECALL_MIN_DEN: 0.073835±0.0011, RECALL: 0.073835±0.0011, MAP: 0.047988±0.0006, MRR: 0.047988±0.0006, NDCG: 0.054253±0.0007, F1: 0.013425±0.0002, HIT_RATE: 0.073835±0.0011, ARHR: 0.047988±0.0006, RMSE: 0.996447±0.0001, NOVELTY: 0.006907±0.0000, AVERAGE_POPULARITY: 0.127654±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.952332±0.0005, DIVERSITY_HERFINDAHL: 0.995228±0.0001, COVERAGE_ITEM: 0.574004±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.245332±0.0009, SHANNON_ENTROPY: 10.927306±0.0086, 
CrossSearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 200, 'shrink': 1715, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075802±0.0007, PRECISION: 0.010182±0.0001, PRECISION_RECALL_MIN_DEN: 0.101823±0.0011, RECALL: 0.101823±0.0011, MAP: 0.055380±0.0007, MRR: 0.055380±0.0007, NDCG: 0.066392±0.0007, F1: 0.018513±0.0002, HIT_RATE: 0.101823±0.0011, ARHR: 0.055380±0.0007, RMSE: 0.989227±0.0001, NOVELTY: 0.006157±0.0000, AVERAGE_POPULARITY: 0.363985±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.971303±0.0001, DIVERSITY_HERFINDAHL: 0.997125±0.0000, COVERAGE_ITEM: 0.694469±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.204912±0.0007, SHANNON_ENTROPY: 10.679533±0.0048, 
CrossSearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 194, 'shrink': 1998, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075589±0.0007, PRECISION: 0.010178±0.0001, PRECISION_RECALL_MIN_DEN: 0.101777±0.0006, RECALL: 0.101777±0.0006, MAP: 0.055215±0.0006, MRR: 0.055215±0.0006, NDCG: 0.066250±0.0006, F1: 0.018505±0.0001, HIT_RATE: 0.101777±0.0006, ARHR: 0.055215±0.0006, RMSE: 0.990536±0.0000, NOVELTY: 0.006129±0.0000, AVERAGE_POPULARITY: 0.372165±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.969466±0.0002, DIVERSITY_HERFINDAHL: 0.996941±0.0000, COVERAGE_ITEM: 0.690922±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200254±0.0008, SHANNON_ENTROPY: 10.603583±0.0065, 
CrossSearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 195, 'shrink': 812, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075925±0.0009, PRECISION: 0.010140±0.0001, PRECISION_RECALL_MIN_DEN: 0.101401±0.0009, RECALL: 0.101401±0.0009, MAP: 0.055715±0.0008, MRR: 0.055715±0.0008, NDCG: 0.066554±0.0008, F1: 0.018437±0.0002, HIT_RATE: 0.101401±0.0009, ARHR: 0.055715±0.0008, RMSE: 0.981669±0.0001, NOVELTY: 0.006414±0.0000, AVERAGE_POPULARITY: 0.292267±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.983793±0.0001, DIVERSITY_HERFINDAHL: 0.998374±0.0000, COVERAGE_ITEM: 0.731657±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.250614±0.0005, SHANNON_ENTROPY: 11.348817±0.0041, 
CrossSearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 37, 'shrink': 1999, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.066698±0.0014, PRECISION: 0.009064±0.0001, PRECISION_RECALL_MIN_DEN: 0.090637±0.0011, RECALL: 0.090637±0.0011, MAP: 0.049162±0.0013, MRR: 0.049162±0.0013, NDCG: 0.058958±0.0012, F1: 0.016479±0.0002, HIT_RATE: 0.090637±0.0011, ARHR: 0.049162±0.0013, RMSE: 0.994856±0.0001, NOVELTY: 0.005765±0.0000, AVERAGE_POPULARITY: 0.422142±0.0040, DIVERSITY_MEAN_INTER_LIST: 0.962835±0.0002, DIVERSITY_HERFINDAHL: 0.996278±0.0000, COVERAGE_ITEM: 0.508505±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.135913±0.0003, SHANNON_ENTROPY: 9.830467±0.0032, 
CrossSearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 200, 'shrink': 710, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.067364±0.0013, PRECISION: 0.009184±0.0002, PRECISION_RECALL_MIN_DEN: 0.091844±0.0016, RECALL: 0.091844±0.0016, MAP: 0.049442±0.0012, MRR: 0.049442±0.0012, NDCG: 0.059457±0.0013, F1: 0.016699±0.0003, HIT_RATE: 0.091844±0.0016, ARHR: 0.049442±0.0012, RMSE: 0.985029±0.0001, NOVELTY: 0.005570±0.0000, AVERAGE_POPULARITY: 0.504320±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.936297±0.0004, DIVERSITY_HERFINDAHL: 0.993624±0.0000, COVERAGE_ITEM: 0.453744±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.103960±0.0005, SHANNON_ENTROPY: 9.004003±0.0080, 
CrossSearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 199, 'shrink': 475, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.074164±0.0012, PRECISION: 0.009877±0.0001, PRECISION_RECALL_MIN_DEN: 0.098770±0.0007, RECALL: 0.098770±0.0007, MAP: 0.054479±0.0010, MRR: 0.054479±0.0010, NDCG: 0.064993±0.0009, F1: 0.017958±0.0001, HIT_RATE: 0.098770±0.0007, ARHR: 0.054479±0.0010, RMSE: 0.974334±0.0001, NOVELTY: 0.006647±0.0000, AVERAGE_POPULARITY: 0.236120±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.990134±0.0001, DIVERSITY_HERFINDAHL: 0.999008±0.0000, COVERAGE_ITEM: 0.760454±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.296237±0.0007, SHANNON_ENTROPY: 11.869081±0.0031, 
CrossSearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 18, 'shrink': 0, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.065197±0.0008, PRECISION: 0.008932±0.0001, PRECISION_RECALL_MIN_DEN: 0.089315±0.0013, RECALL: 0.089315±0.0013, MAP: 0.047264±0.0008, MRR: 0.047264±0.0008, NDCG: 0.057203±0.0009, F1: 0.016239±0.0002, HIT_RATE: 0.089315±0.0013, ARHR: 0.047264±0.0008, RMSE: 0.922410±0.0023, NOVELTY: 0.006879±0.0000, AVERAGE_POPULARITY: 0.161143±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.994893±0.0000, DIVERSITY_HERFINDAHL: 0.999484±0.0000, COVERAGE_ITEM: 0.871803±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.378971±0.0006, SHANNON_ENTROPY: 12.582011±0.0051, 
CrossSearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 197, 'shrink': 1413, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076120±0.0007, PRECISION: 0.010194±0.0001, PRECISION_RECALL_MIN_DEN: 0.101936±0.0009, RECALL: 0.101936±0.0009, MAP: 0.055656±0.0006, MRR: 0.055656±0.0006, NDCG: 0.066636±0.0006, F1: 0.018534±0.0002, HIT_RATE: 0.101936±0.0009, ARHR: 0.055656±0.0006, RMSE: 0.987568±0.0001, NOVELTY: 0.006216±0.0000, AVERAGE_POPULARITY: 0.346514±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.974864±0.0001, DIVERSITY_HERFINDAHL: 0.997481±0.0000, COVERAGE_ITEM: 0.703498±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.215109±0.0008, SHANNON_ENTROPY: 10.843762±0.0046, 
CrossSearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 200, 'shrink': 709, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.067378±0.0013, PRECISION: 0.009184±0.0002, PRECISION_RECALL_MIN_DEN: 0.091844±0.0016, RECALL: 0.091844±0.0016, MAP: 0.049453±0.0012, MRR: 0.049453±0.0012, NDCG: 0.059466±0.0013, F1: 0.016699±0.0003, HIT_RATE: 0.091844±0.0016, ARHR: 0.049453±0.0012, RMSE: 0.985019±0.0001, NOVELTY: 0.005570±0.0000, AVERAGE_POPULARITY: 0.504235±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.936333±0.0004, DIVERSITY_HERFINDAHL: 0.993628±0.0000, COVERAGE_ITEM: 0.453636±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.103986±0.0005, SHANNON_ENTROPY: 9.004684±0.0081, 
CrossSearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 199, 'shrink': 969, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.076065±0.0009, PRECISION: 0.010177±0.0001, PRECISION_RECALL_MIN_DEN: 0.101766±0.0008, RECALL: 0.101766±0.0008, MAP: 0.055765±0.0008, MRR: 0.055765±0.0008, NDCG: 0.066676±0.0008, F1: 0.018503±0.0002, HIT_RATE: 0.101766±0.0008, ARHR: 0.055765±0.0008, RMSE: 0.983635±0.0001, NOVELTY: 0.006339±0.0000, AVERAGE_POPULARITY: 0.312325±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.980844±0.0001, DIVERSITY_HERFINDAHL: 0.998079±0.0000, COVERAGE_ITEM: 0.721060±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.236980±0.0007, SHANNON_ENTROPY: 11.163179±0.0046, 
CrossSearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 193, 'shrink': 1995, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075627±0.0007, PRECISION: 0.010174±0.0001, PRECISION_RECALL_MIN_DEN: 0.101743±0.0006, RECALL: 0.101743±0.0006, MAP: 0.055225±0.0006, MRR: 0.055225±0.0006, NDCG: 0.066252±0.0006, F1: 0.018499±0.0001, HIT_RATE: 0.101743±0.0006, ARHR: 0.055225±0.0006, RMSE: 0.990539±0.0000, NOVELTY: 0.006131±0.0000, AVERAGE_POPULARITY: 0.371479±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.969613±0.0001, DIVERSITY_HERFINDAHL: 0.996956±0.0000, COVERAGE_ITEM: 0.691333±0.0026, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.200600±0.0008, SHANNON_ENTROPY: 10.610117±0.0059, 
CrossSearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 200, 'shrink': 708, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.067378±0.0013, PRECISION: 0.009183±0.0002, PRECISION_RECALL_MIN_DEN: 0.091833±0.0016, RECALL: 0.091833±0.0016, MAP: 0.049441±0.0012, MRR: 0.049441±0.0012, NDCG: 0.059455±0.0013, F1: 0.016697±0.0003, HIT_RATE: 0.091833±0.0016, ARHR: 0.049441±0.0012, RMSE: 0.985009±0.0001, NOVELTY: 0.005570±0.0000, AVERAGE_POPULARITY: 0.504130±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.936376±0.0004, DIVERSITY_HERFINDAHL: 0.993632±0.0000, COVERAGE_ITEM: 0.453636±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.104015±0.0005, SHANNON_ENTROPY: 9.005621±0.0081, 
CrossSearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 200, 'shrink': 707, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.067375±0.0013, PRECISION: 0.009181±0.0002, PRECISION_RECALL_MIN_DEN: 0.091810±0.0016, RECALL: 0.091810±0.0016, MAP: 0.049439±0.0013, MRR: 0.049439±0.0013, NDCG: 0.059448±0.0013, F1: 0.016693±0.0003, HIT_RATE: 0.091810±0.0016, ARHR: 0.049439±0.0013, RMSE: 0.984999±0.0001, NOVELTY: 0.005570±0.0000, AVERAGE_POPULARITY: 0.504060±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.936408±0.0004, DIVERSITY_HERFINDAHL: 0.993635±0.0000, COVERAGE_ITEM: 0.453820±0.0038, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.104014±0.0005, SHANNON_ENTROPY: 9.006249±0.0081, 
CrossSearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 3, 'shrink': 600, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.075344±0.0006, PRECISION: 0.009745±0.0001, PRECISION_RECALL_MIN_DEN: 0.097448±0.0008, RECALL: 0.097448±0.0008, MAP: 0.055747±0.0004, MRR: 0.055747±0.0004, NDCG: 0.065708±0.0004, F1: 0.017718±0.0001, HIT_RATE: 0.097448±0.0008, ARHR: 0.055747±0.0004, RMSE: 0.990479±0.0001, NOVELTY: 0.006848±0.0000, AVERAGE_POPULARITY: 0.138886±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.988015±0.0001, DIVERSITY_HERFINDAHL: 0.998796±0.0000, COVERAGE_ITEM: 0.737767±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.306057±0.0010, SHANNON_ENTROPY: 12.018414±0.0081, 
