SearchBayesianSkopt: New best config found. Config 0: {'topK': 2891, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5217546579681989, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0206282, PRECISION: 0.0037975, PRECISION_RECALL_MIN_DEN: 0.0379747, RECALL: 0.0379747, MAP: 0.0123730, MRR: 0.0123730, NDCG: 0.0182662, F1: 0.0069045, HIT_RATE: 0.0379747, ARHR: 0.0123730, RMSE: 26.4486835, NOVELTY: 0.0053212, AVERAGE_POPULARITY: 0.6916731, DIVERSITY_MEAN_INTER_LIST: 0.7661590, DIVERSITY_HERFINDAHL: 0.9765755, COVERAGE_ITEM: 0.0072452, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3214409, SHANNON_ENTROPY: 5.8378799, 
SearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0240272, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0153437, MRR: 0.0153437, NDCG: 0.0217430, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0153437, RMSE: 16.2600262, NOVELTY: 0.0049112, AVERAGE_POPULARITY: 0.8456767, DIVERSITY_MEAN_INTER_LIST: 0.5826850, DIVERSITY_HERFINDAHL: 0.9582378, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4780849, SHANNON_ENTROPY: 4.8901896, 
SearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 3973, 'shrink': 15, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.995566072022475, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0260783, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0157098, MRR: 0.0157098, NDCG: 0.0224572, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0157098, RMSE: 22.1185464, NOVELTY: 0.0049442, AVERAGE_POPULARITY: 0.8170352, DIVERSITY_MEAN_INTER_LIST: 0.6587460, DIVERSITY_HERFINDAHL: 0.9658399, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4381224, SHANNON_ENTROPY: 5.1896573, 
SearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0246132, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0146074, MRR: 0.0146074, NDCG: 0.0215663, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0146074, RMSE: 60.5329182, NOVELTY: 0.0049701, AVERAGE_POPULARITY: 0.7944642, DIVERSITY_MEAN_INTER_LIST: 0.6834516, DIVERSITY_HERFINDAHL: 0.9683091, COVERAGE_ITEM: 0.0033523, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4935219, SHANNON_ENTROPY: 5.3200770, 
SearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 2766, 'shrink': 5, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.003949844281232241, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0246718, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0150612, MRR: 0.0150612, NDCG: 0.0222448, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0150612, RMSE: 32.3196987, NOVELTY: 0.0049613, AVERAGE_POPULARITY: 0.8018469, DIVERSITY_MEAN_INTER_LIST: 0.6957101, DIVERSITY_HERFINDAHL: 0.9695343, COVERAGE_ITEM: 0.0036226, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4701244, SHANNON_ENTROPY: 5.3605515, 
SearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 3984, 'shrink': 2985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.11386451496270203, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0269573, PRECISION: 0.0047468, PRECISION_RECALL_MIN_DEN: 0.0474684, RECALL: 0.0474684, MAP: 0.0156093, MRR: 0.0156093, NDCG: 0.0229896, F1: 0.0086306, HIT_RATE: 0.0474684, ARHR: 0.0156093, RMSE: 0.8661713, NOVELTY: 0.0049606, AVERAGE_POPULARITY: 0.8022884, DIVERSITY_MEAN_INTER_LIST: 0.6672660, DIVERSITY_HERFINDAHL: 0.9666914, COVERAGE_ITEM: 0.0031360, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5025477, SHANNON_ENTROPY: 5.2473685, 
SearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 3941, 'shrink': 43, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8671513345752242, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0225621, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0139104, MRR: 0.0139104, NDCG: 0.0207293, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0139104, RMSE: 9.0352474, NOVELTY: 0.0051776, AVERAGE_POPULARITY: 0.7532979, DIVERSITY_MEAN_INTER_LIST: 0.7039733, DIVERSITY_HERFINDAHL: 0.9703602, COVERAGE_ITEM: 0.0055150, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3297530, SHANNON_ENTROPY: 5.4569586, 
SearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0240272, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0153437, MRR: 0.0153437, NDCG: 0.0217430, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0153437, RMSE: 16.2600262, NOVELTY: 0.0049112, AVERAGE_POPULARITY: 0.8456767, DIVERSITY_MEAN_INTER_LIST: 0.5826850, DIVERSITY_HERFINDAHL: 0.9582378, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4780849, SHANNON_ENTROPY: 4.8901896, 
SearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 2871, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0228551, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0144875, MRR: 0.0144875, NDCG: 0.0209491, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0144875, RMSE: 13.4596190, NOVELTY: 0.0049170, AVERAGE_POPULARITY: 0.8402809, DIVERSITY_MEAN_INTER_LIST: 0.6071556, DIVERSITY_HERFINDAHL: 0.9606835, COVERAGE_ITEM: 0.0029738, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4468543, SHANNON_ENTROPY: 4.9960613, 
SearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 3988, 'shrink': 2948, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8875402934824475, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0256681, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0155947, MRR: 0.0155947, NDCG: 0.0223477, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0155947, RMSE: 0.8297313, NOVELTY: 0.0049426, AVERAGE_POPULARITY: 0.8179415, DIVERSITY_MEAN_INTER_LIST: 0.6579668, DIVERSITY_HERFINDAHL: 0.9657620, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4365474, SHANNON_ENTROPY: 5.2133913, 
SearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 3992, 'shrink': 36, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8690761801294427, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0194562, PRECISION: 0.0038502, PRECISION_RECALL_MIN_DEN: 0.0385021, RECALL: 0.0385021, MAP: 0.0112199, MRR: 0.0112199, NDCG: 0.0174660, F1: 0.0070004, HIT_RATE: 0.0385021, ARHR: 0.0112199, RMSE: 0.9223293, NOVELTY: 0.0051712, AVERAGE_POPULARITY: 0.7676425, DIVERSITY_MEAN_INTER_LIST: 0.6667180, DIVERSITY_HERFINDAHL: 0.9666366, COVERAGE_ITEM: 0.0043796, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3739426, SHANNON_ENTROPY: 5.3078001, 
SearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 3990, 'shrink': 2952, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9025526904070238, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0266057, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0173159, MRR: 0.0173159, NDCG: 0.0240261, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0173159, RMSE: 0.8602737, NOVELTY: 0.0049607, AVERAGE_POPULARITY: 0.8016060, DIVERSITY_MEAN_INTER_LIST: 0.6765615, DIVERSITY_HERFINDAHL: 0.9676205, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4585331, SHANNON_ENTROPY: 5.2831646, 
SearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0156336, MRR: 0.0156336, NDCG: 0.0227460, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0156336, RMSE: 0.8672428, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8008091, DIVERSITY_MEAN_INTER_LIST: 0.6703776, DIVERSITY_HERFINDAHL: 0.9670024, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4800548, SHANNON_ENTROPY: 5.2583841, 
SearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 3995, 'shrink': 2965, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.2849269427058619, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0216245, PRECISION: 0.0041667, PRECISION_RECALL_MIN_DEN: 0.0416667, RECALL: 0.0416667, MAP: 0.0136777, MRR: 0.0136777, NDCG: 0.0200487, F1: 0.0075758, HIT_RATE: 0.0416667, ARHR: 0.0136777, RMSE: 0.9573506, NOVELTY: 0.0049414, AVERAGE_POPULARITY: 0.8187763, DIVERSITY_MEAN_INTER_LIST: 0.6661868, DIVERSITY_HERFINDAHL: 0.9665835, COVERAGE_ITEM: 0.0048121, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3310267, SHANNON_ENTROPY: 5.2787730, 
SearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 3167, 'shrink': 2936, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.022378769078466035, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0246718, PRECISION: 0.0047468, PRECISION_RECALL_MIN_DEN: 0.0474684, RECALL: 0.0474684, MAP: 0.0153736, MRR: 0.0153736, NDCG: 0.0227103, F1: 0.0086306, HIT_RATE: 0.0474684, ARHR: 0.0153736, RMSE: 0.8523542, NOVELTY: 0.0049531, AVERAGE_POPULARITY: 0.8092386, DIVERSITY_MEAN_INTER_LIST: 0.6780322, DIVERSITY_HERFINDAHL: 0.9677675, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4665336, SHANNON_ENTROPY: 5.2816554, 
SearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0156336, MRR: 0.0156336, NDCG: 0.0227460, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0156336, RMSE: 0.8672428, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8008091, DIVERSITY_MEAN_INTER_LIST: 0.6703776, DIVERSITY_HERFINDAHL: 0.9670024, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4800548, SHANNON_ENTROPY: 5.2583841, 
SearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0156336, MRR: 0.0156336, NDCG: 0.0227460, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0156336, RMSE: 0.8672428, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8008091, DIVERSITY_MEAN_INTER_LIST: 0.6703776, DIVERSITY_HERFINDAHL: 0.9670024, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4800548, SHANNON_ENTROPY: 5.2583841, 
SearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0156336, MRR: 0.0156336, NDCG: 0.0227460, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0156336, RMSE: 0.8672428, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8008091, DIVERSITY_MEAN_INTER_LIST: 0.6703776, DIVERSITY_HERFINDAHL: 0.9670024, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4800548, SHANNON_ENTROPY: 5.2583841, 
SearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 3980, 'shrink': 2967, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.776164452046068, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046941, PRECISION_RECALL_MIN_DEN: 0.0469409, RECALL: 0.0469409, MAP: 0.0165298, MRR: 0.0165298, NDCG: 0.0235257, F1: 0.0085347, HIT_RATE: 0.0469409, ARHR: 0.0165298, RMSE: 0.9619866, NOVELTY: 0.0049033, AVERAGE_POPULARITY: 0.8527245, DIVERSITY_MEAN_INTER_LIST: 0.5685378, DIVERSITY_HERFINDAHL: 0.9568238, COVERAGE_ITEM: 0.0026494, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4467532, SHANNON_ENTROPY: 4.8078209, 
SearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 3985, 'shrink': 36, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9928627296244492, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0226207, PRECISION: 0.0042194, PRECISION_RECALL_MIN_DEN: 0.0421941, RECALL: 0.0421941, MAP: 0.0136011, MRR: 0.0136011, NDCG: 0.0201695, F1: 0.0076717, HIT_RATE: 0.0421941, ARHR: 0.0136011, RMSE: 10.6457394, NOVELTY: 0.0051740, AVERAGE_POPULARITY: 0.7543598, DIVERSITY_MEAN_INTER_LIST: 0.7037552, DIVERSITY_HERFINDAHL: 0.9703384, COVERAGE_ITEM: 0.0055150, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3307136, SHANNON_ENTROPY: 5.4638570, 
SearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 28, 'shrink': 176, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.12731749664485495, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0021097, PRECISION: 0.0003165, PRECISION_RECALL_MIN_DEN: 0.0031646, RECALL: 0.0031646, MAP: 0.0012014, MRR: 0.0012014, NDCG: 0.0016679, F1: 0.0005754, HIT_RATE: 0.0031646, ARHR: 0.0012014, RMSE: 0.9759570, NOVELTY: 0.0075113, AVERAGE_POPULARITY: 0.0737778, DIVERSITY_MEAN_INTER_LIST: 0.3824352, DIVERSITY_HERFINDAHL: 0.9382234, COVERAGE_ITEM: 0.0803460, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1153505, SHANNON_ENTROPY: 5.4452580, 
SearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 2974, 'shrink': 12, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9578298074367713, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0268987, PRECISION: 0.0047996, PRECISION_RECALL_MIN_DEN: 0.0479958, RECALL: 0.0479958, MAP: 0.0167087, MRR: 0.0167087, NDCG: 0.0239300, F1: 0.0087265, HIT_RATE: 0.0479958, ARHR: 0.0167087, RMSE: 18.2750830, NOVELTY: 0.0049736, AVERAGE_POPULARITY: 0.7920244, DIVERSITY_MEAN_INTER_LIST: 0.6937267, DIVERSITY_HERFINDAHL: 0.9693361, COVERAGE_ITEM: 0.0040552, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4256232, SHANNON_ENTROPY: 5.3892434, 
SearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 3971, 'shrink': 2950, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9345663534140916, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0245546, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0150354, MRR: 0.0150354, NDCG: 0.0216632, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0150354, RMSE: 0.8629529, NOVELTY: 0.0051902, AVERAGE_POPULARITY: 0.7417887, DIVERSITY_MEAN_INTER_LIST: 0.7120936, DIVERSITY_HERFINDAHL: 0.9711718, COVERAGE_ITEM: 0.0055150, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3406917, SHANNON_ENTROPY: 5.5057994, 
SearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0156336, MRR: 0.0156336, NDCG: 0.0227460, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0156336, RMSE: 0.8672428, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8008091, DIVERSITY_MEAN_INTER_LIST: 0.6703776, DIVERSITY_HERFINDAHL: 0.9670024, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4800548, SHANNON_ENTROPY: 5.2583841, 
SearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0156336, MRR: 0.0156336, NDCG: 0.0227460, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0156336, RMSE: 0.8672428, NOVELTY: 0.0049626, AVERAGE_POPULARITY: 0.8008091, DIVERSITY_MEAN_INTER_LIST: 0.6703776, DIVERSITY_HERFINDAHL: 0.9670024, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4800548, SHANNON_ENTROPY: 5.2583841, 
SearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 3193, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0251992, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0153964, MRR: 0.0153964, NDCG: 0.0219648, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0153964, RMSE: 53.1614375, NOVELTY: 0.0049789, AVERAGE_POPULARITY: 0.7886207, DIVERSITY_MEAN_INTER_LIST: 0.6981109, DIVERSITY_HERFINDAHL: 0.9697743, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4578995, SHANNON_ENTROPY: 5.3918895, 
SearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 3053, 'shrink': 2945, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8851410978467393, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0266057, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0163542, MRR: 0.0163542, NDCG: 0.0233056, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0163542, RMSE: 0.9658160, NOVELTY: 0.0049068, AVERAGE_POPULARITY: 0.8492178, DIVERSITY_MEAN_INTER_LIST: 0.5896203, DIVERSITY_HERFINDAHL: 0.9589309, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4790709, SHANNON_ENTROPY: 4.8861645, 
SearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 3995, 'shrink': 2789, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.04411726383976867, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0252579, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0159666, MRR: 0.0159666, NDCG: 0.0222634, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0159666, RMSE: 0.9607585, NOVELTY: 0.0049051, AVERAGE_POPULARITY: 0.8513308, DIVERSITY_MEAN_INTER_LIST: 0.5668894, DIVERSITY_HERFINDAHL: 0.9566590, COVERAGE_ITEM: 0.0024872, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4804965, SHANNON_ENTROPY: 4.8291664, 
SearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 3973, 'shrink': 41, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8416096328307563, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0244374, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0147265, MRR: 0.0147265, NDCG: 0.0213191, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0147265, RMSE: 7.6492827, NOVELTY: 0.0051919, AVERAGE_POPULARITY: 0.7406287, DIVERSITY_MEAN_INTER_LIST: 0.7127372, DIVERSITY_HERFINDAHL: 0.9712361, COVERAGE_ITEM: 0.0056231, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3352009, SHANNON_ENTROPY: 5.5064645, 
SearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0240272, PRECISION: 0.0043249, PRECISION_RECALL_MIN_DEN: 0.0432489, RECALL: 0.0432489, MAP: 0.0153437, MRR: 0.0153437, NDCG: 0.0217430, F1: 0.0078634, HIT_RATE: 0.0432489, ARHR: 0.0153437, RMSE: 16.2600262, NOVELTY: 0.0049112, AVERAGE_POPULARITY: 0.8456767, DIVERSITY_MEAN_INTER_LIST: 0.5826850, DIVERSITY_HERFINDAHL: 0.9582378, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4780849, SHANNON_ENTROPY: 4.8901896, 
SearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 3973, 'shrink': 319, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.049077744406017546, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0217417, PRECISION: 0.0042194, PRECISION_RECALL_MIN_DEN: 0.0421941, RECALL: 0.0421941, MAP: 0.0137436, MRR: 0.0137436, NDCG: 0.0202151, F1: 0.0076717, HIT_RATE: 0.0421941, ARHR: 0.0137436, RMSE: 0.7350840, NOVELTY: 0.0049418, AVERAGE_POPULARITY: 0.8183991, DIVERSITY_MEAN_INTER_LIST: 0.6673698, DIVERSITY_HERFINDAHL: 0.9667018, COVERAGE_ITEM: 0.0047580, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3358306, SHANNON_ENTROPY: 5.2833423, 
