SearchBayesianSkopt: New best config found. Config 0: {'topK': 2065, 'shrink': 736, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7095567431542407, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0419337, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0293388, RECALL: 0.0293388, MAP: 0.0109033, MRR: 0.0271460, NDCG: 0.0200413, F1: 0.0122844, HIT_RATE: 0.0776860, ARHR: 0.0277856, RMSE: 0.8001754, NOVELTY: 0.0050177, AVERAGE_POPULARITY: 0.7643450, DIVERSITY_MEAN_INTER_LIST: 0.7595630, DIVERSITY_HERFINDAHL: 0.9759406, COVERAGE_ITEM: 0.0060557, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3701711, SHANNON_ENTROPY: 5.7802861, 
SearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436297, PRECISION: 0.0088017, PRECISION_RECALL_MIN_DEN: 0.0332989, RECALL: 0.0332989, MAP: 0.0114104, MRR: 0.0286774, NDCG: 0.0217449, F1: 0.0139231, HIT_RATE: 0.0880165, ARHR: 0.0293893, RMSE: 0.9072403, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.8039265, DIVERSITY_MEAN_INTER_LIST: 0.6577588, DIVERSITY_HERFINDAHL: 0.9657623, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4485257, SHANNON_ENTROPY: 5.2298523, 
SearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 3995, 'shrink': 2708, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9009652509433745, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0423152, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0301653, RECALL: 0.0301653, MAP: 0.0105942, MRR: 0.0266667, NDCG: 0.0200306, F1: 0.0126152, HIT_RATE: 0.0797521, ARHR: 0.0272099, RMSE: 0.8855251, NOVELTY: 0.0049858, AVERAGE_POPULARITY: 0.7917557, DIVERSITY_MEAN_INTER_LIST: 0.7018406, DIVERSITY_HERFINDAHL: 0.9701696, COVERAGE_ITEM: 0.0038929, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4655468, SHANNON_ENTROPY: 5.4505098, 
SearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0437545, PRECISION: 0.0084711, PRECISION_RECALL_MIN_DEN: 0.0326102, RECALL: 0.0326102, MAP: 0.0111652, MRR: 0.0282684, NDCG: 0.0212936, F1: 0.0134486, HIT_RATE: 0.0847107, ARHR: 0.0288394, RMSE: 42.6040069, NOVELTY: 0.0049696, AVERAGE_POPULARITY: 0.8014648, DIVERSITY_MEAN_INTER_LIST: 0.6277011, DIVERSITY_HERFINDAHL: 0.9627571, COVERAGE_ITEM: 0.0051906, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2758963, SHANNON_ENTROPY: 5.1105127, 
SearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 3940, 'shrink': 2940, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9663974583604809, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0440068, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0299587, RECALL: 0.0299587, MAP: 0.0107635, MRR: 0.0272253, NDCG: 0.0201823, F1: 0.0124678, HIT_RATE: 0.0787190, ARHR: 0.0277184, RMSE: 0.9916491, NOVELTY: 0.0049401, AVERAGE_POPULARITY: 0.8306705, DIVERSITY_MEAN_INTER_LIST: 0.6049202, DIVERSITY_HERFINDAHL: 0.9604795, COVERAGE_ITEM: 0.0042174, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3214667, SHANNON_ENTROPY: 5.0380757, 
SearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 3965, 'shrink': 2647, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9731895096855065, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0432449, PRECISION: 0.0079959, PRECISION_RECALL_MIN_DEN: 0.0302342, RECALL: 0.0302342, MAP: 0.0104496, MRR: 0.0264111, NDCG: 0.0199466, F1: 0.0126470, HIT_RATE: 0.0799587, ARHR: 0.0269207, RMSE: 0.9741130, NOVELTY: 0.0049381, AVERAGE_POPULARITY: 0.8313032, DIVERSITY_MEAN_INTER_LIST: 0.6231028, DIVERSITY_HERFINDAHL: 0.9622974, COVERAGE_ITEM: 0.0028656, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4845003, SHANNON_ENTROPY: 5.0565288, 
SearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 3979, 'shrink': 2708, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9913763422669244, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0423152, PRECISION: 0.0079752, PRECISION_RECALL_MIN_DEN: 0.0301653, RECALL: 0.0301653, MAP: 0.0106593, MRR: 0.0268520, NDCG: 0.0200988, F1: 0.0126152, HIT_RATE: 0.0797521, ARHR: 0.0273882, RMSE: 0.8861478, NOVELTY: 0.0049866, AVERAGE_POPULARITY: 0.7911116, DIVERSITY_MEAN_INTER_LIST: 0.7025418, DIVERSITY_HERFINDAHL: 0.9702397, COVERAGE_ITEM: 0.0038389, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4736318, SHANNON_ENTROPY: 5.4548707, 
SearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 3944, 'shrink': 342, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9787497617340235, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0440513, PRECISION: 0.0078099, PRECISION_RECALL_MIN_DEN: 0.0295110, RECALL: 0.0295110, MAP: 0.0106859, MRR: 0.0270660, NDCG: 0.0200100, F1: 0.0123512, HIT_RATE: 0.0780992, ARHR: 0.0275805, RMSE: 0.7851836, NOVELTY: 0.0050016, AVERAGE_POPULARITY: 0.7892000, DIVERSITY_MEAN_INTER_LIST: 0.6815171, DIVERSITY_HERFINDAHL: 0.9681376, COVERAGE_ITEM: 0.0064882, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2711434, SHANNON_ENTROPY: 5.4243204, 
SearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436297, PRECISION: 0.0088017, PRECISION_RECALL_MIN_DEN: 0.0332989, RECALL: 0.0332989, MAP: 0.0114104, MRR: 0.0286774, NDCG: 0.0217449, F1: 0.0139231, HIT_RATE: 0.0880165, ARHR: 0.0293893, RMSE: 0.9072403, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.8039265, DIVERSITY_MEAN_INTER_LIST: 0.6577588, DIVERSITY_HERFINDAHL: 0.9657623, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4485257, SHANNON_ENTROPY: 5.2298523, 
SearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 3996, 'shrink': 2998, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9866067240003444, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0440599, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0298898, RECALL: 0.0298898, MAP: 0.0107676, MRR: 0.0270596, NDCG: 0.0201495, F1: 0.0124618, HIT_RATE: 0.0787190, ARHR: 0.0276316, RMSE: 0.9917171, NOVELTY: 0.0049392, AVERAGE_POPULARITY: 0.8312528, DIVERSITY_MEAN_INTER_LIST: 0.6037763, DIVERSITY_HERFINDAHL: 0.9603652, COVERAGE_ITEM: 0.0040011, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3357686, SHANNON_ENTROPY: 5.0233792, 
SearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 3817, 'shrink': 23, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.00571150461621417, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0418702, PRECISION: 0.0077893, PRECISION_RECALL_MIN_DEN: 0.0293388, RECALL: 0.0293388, MAP: 0.0103322, MRR: 0.0260383, NDCG: 0.0195330, F1: 0.0123102, HIT_RATE: 0.0778926, ARHR: 0.0266613, RMSE: 2.7447110, NOVELTY: 0.0049289, AVERAGE_POPULARITY: 0.8406247, DIVERSITY_MEAN_INTER_LIST: 0.5827300, DIVERSITY_HERFINDAHL: 0.9582610, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4565583, SHANNON_ENTROPY: 4.9077009, 
SearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436297, PRECISION: 0.0088017, PRECISION_RECALL_MIN_DEN: 0.0332989, RECALL: 0.0332989, MAP: 0.0114104, MRR: 0.0286774, NDCG: 0.0217449, F1: 0.0139231, HIT_RATE: 0.0880165, ARHR: 0.0293893, RMSE: 0.9072403, NOVELTY: 0.0049688, AVERAGE_POPULARITY: 0.8039265, DIVERSITY_MEAN_INTER_LIST: 0.6577588, DIVERSITY_HERFINDAHL: 0.9657623, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4485257, SHANNON_ENTROPY: 5.2298523, 
SearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 3980, 'shrink': 92, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.07163495073070149, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0428235, PRECISION: 0.0080579, PRECISION_RECALL_MIN_DEN: 0.0308540, RECALL: 0.0308540, MAP: 0.0106800, MRR: 0.0266337, NDCG: 0.0202453, F1: 0.0127785, HIT_RATE: 0.0805785, ARHR: 0.0273095, RMSE: 0.8081583, NOVELTY: 0.0049227, AVERAGE_POPULARITY: 0.8454460, DIVERSITY_MEAN_INTER_LIST: 0.5685414, DIVERSITY_HERFINDAHL: 0.9568424, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3225573, SHANNON_ENTROPY: 4.8670588, 
SearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 4000, 'shrink': 90, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.898286287593575, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0434126, PRECISION: 0.0083264, PRECISION_RECALL_MIN_DEN: 0.0315427, RECALL: 0.0315427, MAP: 0.0107730, MRR: 0.0271011, NDCG: 0.0206245, F1: 0.0131750, HIT_RATE: 0.0832645, ARHR: 0.0276945, RMSE: 2.6772494, NOVELTY: 0.0049821, AVERAGE_POPULARITY: 0.7942688, DIVERSITY_MEAN_INTER_LIST: 0.6847413, DIVERSITY_HERFINDAHL: 0.9684600, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4226007, SHANNON_ENTROPY: 5.4159285, 
SearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 3952, 'shrink': 73, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.003966910482994913, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0415894, PRECISION: 0.0076446, PRECISION_RECALL_MIN_DEN: 0.0287879, RECALL: 0.0287879, MAP: 0.0103265, MRR: 0.0259891, NDCG: 0.0193538, F1: 0.0120811, HIT_RATE: 0.0764463, ARHR: 0.0266089, RMSE: 1.0601513, NOVELTY: 0.0049269, AVERAGE_POPULARITY: 0.8423960, DIVERSITY_MEAN_INTER_LIST: 0.5791556, DIVERSITY_HERFINDAHL: 0.9579036, COVERAGE_ITEM: 0.0027034, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4609277, SHANNON_ENTROPY: 4.8913081, 
SearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 3978, 'shrink': 2875, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.8101165957527185, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0421320, PRECISION: 0.0078926, PRECISION_RECALL_MIN_DEN: 0.0298554, RECALL: 0.0298554, MAP: 0.0103141, MRR: 0.0259044, NDCG: 0.0196463, F1: 0.0124847, HIT_RATE: 0.0789256, ARHR: 0.0264688, RMSE: 0.9750620, NOVELTY: 0.0049335, AVERAGE_POPULARITY: 0.8359365, DIVERSITY_MEAN_INTER_LIST: 0.6077184, DIVERSITY_HERFINDAHL: 0.9607593, COVERAGE_ITEM: 0.0028656, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4649174, SHANNON_ENTROPY: 4.9995400, 
SearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 3958, 'shrink': 149, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9751194253289375, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0438060, PRECISION: 0.0083058, PRECISION_RECALL_MIN_DEN: 0.0313361, RECALL: 0.0313361, MAP: 0.0110856, MRR: 0.0277479, NDCG: 0.0208779, F1: 0.0131311, HIT_RATE: 0.0830579, ARHR: 0.0284248, RMSE: 1.7034344, NOVELTY: 0.0049945, AVERAGE_POPULARITY: 0.7856328, DIVERSITY_MEAN_INTER_LIST: 0.6953779, DIVERSITY_HERFINDAHL: 0.9695234, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4419035, SHANNON_ENTROPY: 5.4771981, 
SearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0437545, PRECISION: 0.0084711, PRECISION_RECALL_MIN_DEN: 0.0326102, RECALL: 0.0326102, MAP: 0.0111652, MRR: 0.0282684, NDCG: 0.0212936, F1: 0.0134486, HIT_RATE: 0.0847107, ARHR: 0.0288394, RMSE: 42.6040069, NOVELTY: 0.0049696, AVERAGE_POPULARITY: 0.8014648, DIVERSITY_MEAN_INTER_LIST: 0.6277011, DIVERSITY_HERFINDAHL: 0.9627571, COVERAGE_ITEM: 0.0051906, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2758963, SHANNON_ENTROPY: 5.1105127, 
SearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 4000, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0439039, PRECISION: 0.0085124, PRECISION_RECALL_MIN_DEN: 0.0322658, RECALL: 0.0322658, MAP: 0.0114874, MRR: 0.0288599, NDCG: 0.0215209, F1: 0.0134709, HIT_RATE: 0.0851240, ARHR: 0.0295661, RMSE: 0.9055081, NOVELTY: 0.0049699, AVERAGE_POPULARITY: 0.8031636, DIVERSITY_MEAN_INTER_LIST: 0.6554033, DIVERSITY_HERFINDAHL: 0.9655268, COVERAGE_ITEM: 0.0035685, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4349186, SHANNON_ENTROPY: 5.2307976, 
SearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 3853, 'shrink': 198, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.992303797044456, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0436906, PRECISION: 0.0082231, PRECISION_RECALL_MIN_DEN: 0.0313017, RECALL: 0.0313017, MAP: 0.0105796, MRR: 0.0269638, NDCG: 0.0204052, F1: 0.0130246, HIT_RATE: 0.0822314, ARHR: 0.0273377, RMSE: 0.7949558, NOVELTY: 0.0050380, AVERAGE_POPULARITY: 0.7679162, DIVERSITY_MEAN_INTER_LIST: 0.6690339, DIVERSITY_HERFINDAHL: 0.9668896, COVERAGE_ITEM: 0.0069208, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2536604, SHANNON_ENTROPY: 5.4077052, 
SearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 32, 'shrink': 2996, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9722093911992684, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0035755, PRECISION: 0.0007231, PRECISION_RECALL_MIN_DEN: 0.0026515, RECALL: 0.0026515, MAP: 0.0009564, MRR: 0.0025532, NDCG: 0.0018091, F1: 0.0011364, HIT_RATE: 0.0072314, ARHR: 0.0025876, RMSE: 0.9996810, NOVELTY: 0.0075731, AVERAGE_POPULARITY: 0.0692898, DIVERSITY_MEAN_INTER_LIST: 0.6762109, DIVERSITY_HERFINDAHL: 0.9676071, COVERAGE_ITEM: 0.2486618, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.1901186, SHANNON_ENTROPY: 7.7517622, 
SearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0432103, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0302686, RECALL: 0.0302686, MAP: 0.0107581, MRR: 0.0270767, NDCG: 0.0202102, F1: 0.0125464, HIT_RATE: 0.0791322, ARHR: 0.0276614, RMSE: 49.8627495, NOVELTY: 0.0049518, AVERAGE_POPULARITY: 0.8184759, DIVERSITY_MEAN_INTER_LIST: 0.6406557, DIVERSITY_HERFINDAHL: 0.9640523, COVERAGE_ITEM: 0.0053528, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2811455, SHANNON_ENTROPY: 5.1857565, 
SearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 3984, 'shrink': 56, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.06259989726511851, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0420338, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0292011, RECALL: 0.0292011, MAP: 0.0104540, MRR: 0.0263829, NDCG: 0.0196272, F1: 0.0122723, HIT_RATE: 0.0776860, ARHR: 0.0270405, RMSE: 1.2801960, NOVELTY: 0.0049312, AVERAGE_POPULARITY: 0.8389525, DIVERSITY_MEAN_INTER_LIST: 0.5836541, DIVERSITY_HERFINDAHL: 0.9583534, COVERAGE_ITEM: 0.0027575, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4579736, SHANNON_ENTROPY: 4.9126569, 
SearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0429326, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0107871, MRR: 0.0269119, NDCG: 0.0203444, F1: 0.0127495, HIT_RATE: 0.0803719, ARHR: 0.0275477, RMSE: 10.4947811, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8456327, DIVERSITY_MEAN_INTER_LIST: 0.5674495, DIVERSITY_HERFINDAHL: 0.9567332, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3218391, SHANNON_ENTROPY: 4.8646152, 
SearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0429326, PRECISION: 0.0080372, PRECISION_RECALL_MIN_DEN: 0.0308196, RECALL: 0.0308196, MAP: 0.0107871, MRR: 0.0269119, NDCG: 0.0203444, F1: 0.0127495, HIT_RATE: 0.0803719, ARHR: 0.0275477, RMSE: 10.4947811, NOVELTY: 0.0049226, AVERAGE_POPULARITY: 0.8456327, DIVERSITY_MEAN_INTER_LIST: 0.5674495, DIVERSITY_HERFINDAHL: 0.9567332, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.3218391, SHANNON_ENTROPY: 4.8646152, 
SearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 3968, 'shrink': 2997, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.11062462930027708, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0438072, PRECISION: 0.0079132, PRECISION_RECALL_MIN_DEN: 0.0303030, RECALL: 0.0303030, MAP: 0.0108288, MRR: 0.0273025, NDCG: 0.0203070, F1: 0.0125494, HIT_RATE: 0.0791322, ARHR: 0.0278666, RMSE: 0.9613123, NOVELTY: 0.0049521, AVERAGE_POPULARITY: 0.8181822, DIVERSITY_MEAN_INTER_LIST: 0.6414879, DIVERSITY_HERFINDAHL: 0.9641355, COVERAGE_ITEM: 0.0054069, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.2790148, SHANNON_ENTROPY: 5.1892018, 
SearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 3932, 'shrink': 2978, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9564415435098708, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0427169, PRECISION: 0.0079545, PRECISION_RECALL_MIN_DEN: 0.0300964, RECALL: 0.0300964, MAP: 0.0103391, MRR: 0.0261220, NDCG: 0.0197785, F1: 0.0125833, HIT_RATE: 0.0795455, ARHR: 0.0266316, RMSE: 0.9770264, NOVELTY: 0.0049386, AVERAGE_POPULARITY: 0.8308495, DIVERSITY_MEAN_INTER_LIST: 0.6247073, DIVERSITY_HERFINDAHL: 0.9624578, COVERAGE_ITEM: 0.0029197, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4778610, SHANNON_ENTROPY: 5.0641266, 
SearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 3973, 'shrink': 179, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9071936468283048, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0435721, PRECISION: 0.0083884, PRECISION_RECALL_MIN_DEN: 0.0316804, RECALL: 0.0316804, MAP: 0.0112146, MRR: 0.0280152, NDCG: 0.0210808, F1: 0.0132646, HIT_RATE: 0.0838843, ARHR: 0.0287156, RMSE: 1.4663598, NOVELTY: 0.0049889, AVERAGE_POPULARITY: 0.7891581, DIVERSITY_MEAN_INTER_LIST: 0.6931947, DIVERSITY_HERFINDAHL: 0.9693052, COVERAGE_ITEM: 0.0039470, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4525877, SHANNON_ENTROPY: 5.4342113, 
SearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 3894, 'shrink': 2973, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.05821275745355138, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0411555, PRECISION: 0.0078719, PRECISION_RECALL_MIN_DEN: 0.0296143, RECALL: 0.0296143, MAP: 0.0104263, MRR: 0.0262342, NDCG: 0.0196794, F1: 0.0124377, HIT_RATE: 0.0787190, ARHR: 0.0268327, RMSE: 0.8784856, NOVELTY: 0.0049641, AVERAGE_POPULARITY: 0.8097767, DIVERSITY_MEAN_INTER_LIST: 0.6597515, DIVERSITY_HERFINDAHL: 0.9659615, COVERAGE_ITEM: 0.0034063, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4604236, SHANNON_ENTROPY: 5.2430953, 
SearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 3998, 'shrink': 2816, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.959115711162506, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0421650, PRECISION: 0.0079339, PRECISION_RECALL_MIN_DEN: 0.0300275, RECALL: 0.0300275, MAP: 0.0102815, MRR: 0.0258394, NDCG: 0.0196688, F1: 0.0125514, HIT_RATE: 0.0793388, ARHR: 0.0264023, RMSE: 0.9745749, NOVELTY: 0.0049333, AVERAGE_POPULARITY: 0.8360714, DIVERSITY_MEAN_INTER_LIST: 0.6070295, DIVERSITY_HERFINDAHL: 0.9606904, COVERAGE_ITEM: 0.0028656, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4642684, SHANNON_ENTROPY: 4.9979182, 
SearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 4000, 'shrink': 0, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0404239, PRECISION: 0.0077686, PRECISION_RECALL_MIN_DEN: 0.0294077, RECALL: 0.0294077, MAP: 0.0104371, MRR: 0.0260528, NDCG: 0.0195695, F1: 0.0122904, HIT_RATE: 0.0776860, ARHR: 0.0266935, RMSE: 75.6648356, NOVELTY: 0.0049629, AVERAGE_POPULARITY: 0.8107990, DIVERSITY_MEAN_INTER_LIST: 0.6530196, DIVERSITY_HERFINDAHL: 0.9652885, COVERAGE_ITEM: 0.0031901, COVERAGE_USER: 1.2350089, DIVERSITY_GINI: 0.4690978, SHANNON_ENTROPY: 5.1757028, 
