CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 2223, 'shrink': 282, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.3744324151892557, 'tversky_beta': 1.0722360123440144} - results: ROC_AUC: 0.038819±0.0007, PRECISION: 0.005841±0.0001, PRECISION_RECALL_MIN_DEN: 0.058412±0.0012, RECALL: 0.058412±0.0012, MAP: 0.026449±0.0003, MRR: 0.026449±0.0003, NDCG: 0.033925±0.0005, F1: 0.010620±0.0002, HIT_RATE: 0.058412±0.0012, ARHR: 0.026449±0.0003, RMSE: 0.991455±0.0066, NOVELTY: 0.005569±0.0000, AVERAGE_POPULARITY: 0.464651±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.951332±0.0003, DIVERSITY_HERFINDAHL: 0.995128±0.0000, COVERAGE_ITEM: 0.177529±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.118466±0.0017, SHANNON_ENTROPY: 8.755393±0.0066, 
CrossSearchBayesianSkopt: Config 104 is suboptimal. Config: {'topK': 3968, 'shrink': 1956, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.1733476493575157, 'tversky_beta': 0.19232826996318503} - results: ROC_AUC: 0.038425±0.0008, PRECISION: 0.005931±0.0001, PRECISION_RECALL_MIN_DEN: 0.059312±0.0011, RECALL: 0.059312±0.0011, MAP: 0.025770±0.0006, MRR: 0.025770±0.0006, NDCG: 0.033594±0.0007, F1: 0.010784±0.0002, HIT_RATE: 0.059312±0.0011, ARHR: 0.025770±0.0006, RMSE: 0.917866±0.0018, NOVELTY: 0.005343±0.0000, AVERAGE_POPULARITY: 0.556916±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.914949±0.0013, DIVERSITY_HERFINDAHL: 0.991490±0.0001, COVERAGE_ITEM: 0.104980±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.107064±0.0017, SHANNON_ENTROPY: 7.890818±0.0176, 
CrossSearchBayesianSkopt: Config 105 is suboptimal. Config: {'topK': 2229, 'shrink': 120, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.06274506793126113, 'tversky_beta': 0.08180855651138753} - results: ROC_AUC: 0.036983±0.0006, PRECISION: 0.005649±0.0001, PRECISION_RECALL_MIN_DEN: 0.056487±0.0010, RECALL: 0.056487±0.0010, MAP: 0.025010±0.0006, MRR: 0.025010±0.0006, NDCG: 0.032363±0.0006, F1: 0.010270±0.0002, HIT_RATE: 0.056487±0.0010, ARHR: 0.025010±0.0006, RMSE: 1.371332±0.0146, NOVELTY: 0.005612±0.0000, AVERAGE_POPULARITY: 0.447740±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.953801±0.0004, DIVERSITY_HERFINDAHL: 0.995375±0.0000, COVERAGE_ITEM: 0.174382±0.0030, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.127838±0.0018, SHANNON_ENTROPY: 8.850920±0.0077, 
CrossSearchBayesianSkopt: Config 106 is suboptimal. Config: {'topK': 3990, 'shrink': 1873, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.925454825405575, 'tversky_beta': 0.07097314134247147} - results: ROC_AUC: 0.036070±0.0007, PRECISION: 0.005673±0.0001, PRECISION_RECALL_MIN_DEN: 0.056726±0.0011, RECALL: 0.056726±0.0011, MAP: 0.023896±0.0006, MRR: 0.023896±0.0006, NDCG: 0.031541±0.0007, F1: 0.010314±0.0002, HIT_RATE: 0.056726±0.0011, ARHR: 0.023896±0.0006, RMSE: 0.957951±0.0007, NOVELTY: 0.005143±0.0000, AVERAGE_POPULARITY: 0.663598±0.0053, DIVERSITY_MEAN_INTER_LIST: 0.846747±0.0020, DIVERSITY_HERFINDAHL: 0.984670±0.0002, COVERAGE_ITEM: 0.051441±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.106041±0.0019, SHANNON_ENTROPY: 6.921431±0.0113, 
CrossSearchBayesianSkopt: Config 107 is suboptimal. Config: {'topK': 3498, 'shrink': 34, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.15310534140226076, 'tversky_beta': 1.9804853837458043} - results: ROC_AUC: 0.042099±0.0006, PRECISION: 0.006439±0.0001, PRECISION_RECALL_MIN_DEN: 0.064392±0.0013, RECALL: 0.064392±0.0013, MAP: 0.028776±0.0006, MRR: 0.028776±0.0006, NDCG: 0.037078±0.0007, F1: 0.011708±0.0002, HIT_RATE: 0.064392±0.0013, ARHR: 0.028776±0.0006, RMSE: 9.732511±0.0655, NOVELTY: 0.005213±0.0000, AVERAGE_POPULARITY: 0.623744±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.892277±0.0004, DIVERSITY_HERFINDAHL: 0.989223±0.0000, COVERAGE_ITEM: 0.086986±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.096712±0.0009, SHANNON_ENTROPY: 7.494442±0.0101, 
CrossSearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 2215, 'shrink': 1949, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.06996285053452823, 'tversky_beta': 1.9964268596395907} - results: ROC_AUC: 0.037142±0.0007, PRECISION: 0.005656±0.0001, PRECISION_RECALL_MIN_DEN: 0.056555±0.0013, RECALL: 0.056555±0.0013, MAP: 0.025150±0.0006, MRR: 0.025150±0.0006, NDCG: 0.032488±0.0007, F1: 0.010283±0.0002, HIT_RATE: 0.056555±0.0013, ARHR: 0.025150±0.0006, RMSE: 0.931410±0.0009, NOVELTY: 0.005615±0.0000, AVERAGE_POPULARITY: 0.447117±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.954187±0.0003, DIVERSITY_HERFINDAHL: 0.995413±0.0000, COVERAGE_ITEM: 0.178416±0.0032, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.127051±0.0017, SHANNON_ENTROPY: 8.868948±0.0069, 
CrossSearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 1475, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.041558±0.0009, PRECISION: 0.006308±0.0001, PRECISION_RECALL_MIN_DEN: 0.063082±0.0015, RECALL: 0.063082±0.0015, MAP: 0.028327±0.0006, MRR: 0.028327±0.0006, NDCG: 0.036442±0.0008, F1: 0.011470±0.0003, HIT_RATE: 0.063082±0.0015, ARHR: 0.028327±0.0006, RMSE: 3.742527±0.0142, NOVELTY: 0.005142±0.0000, AVERAGE_POPULARITY: 0.676588±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.845253±0.0005, DIVERSITY_HERFINDAHL: 0.984521±0.0001, COVERAGE_ITEM: 0.105261±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.069454±0.0005, SHANNON_ENTROPY: 7.113832±0.0035, 
CrossSearchBayesianSkopt: New best config found. Config 110: {'topK': 771, 'shrink': 63, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.015890288885574314, 'tversky_beta': 1.998965438307252} - results: ROC_AUC: 0.046294±0.0006, PRECISION: 0.006805±0.0002, PRECISION_RECALL_MIN_DEN: 0.068049±0.0015, RECALL: 0.068049±0.0015, MAP: 0.031973±0.0005, MRR: 0.031973±0.0005, NDCG: 0.040433±0.0006, F1: 0.012373±0.0003, HIT_RATE: 0.068049±0.0015, ARHR: 0.031973±0.0005, RMSE: 2.442275±0.0224, NOVELTY: 0.005613±0.0000, AVERAGE_POPULARITY: 0.451234±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.962575±0.0003, DIVERSITY_HERFINDAHL: 0.996252±0.0000, COVERAGE_ITEM: 0.265553±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.111676±0.0008, SHANNON_ENTROPY: 9.154664±0.0067, 
CrossSearchBayesianSkopt: New best config found. Config 111: {'topK': 1313, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.046697±0.0009, PRECISION: 0.006942±0.0001, PRECISION_RECALL_MIN_DEN: 0.069416±0.0011, RECALL: 0.069416±0.0011, MAP: 0.032327±0.0008, MRR: 0.032327±0.0008, NDCG: 0.041008±0.0008, F1: 0.012621±0.0002, HIT_RATE: 0.069416±0.0011, ARHR: 0.032327±0.0008, RMSE: 16.413117±0.0577, NOVELTY: 0.005414±0.0000, AVERAGE_POPULARITY: 0.542232±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.931585±0.0002, DIVERSITY_HERFINDAHL: 0.993153±0.0000, COVERAGE_ITEM: 0.275956±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.082462±0.0003, SHANNON_ENTROPY: 8.495183±0.0038, 
CrossSearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 1345, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.042038±0.0009, PRECISION: 0.006339±0.0002, PRECISION_RECALL_MIN_DEN: 0.063390±0.0015, RECALL: 0.063390±0.0015, MAP: 0.028712±0.0007, MRR: 0.028712±0.0007, NDCG: 0.036817±0.0008, F1: 0.011525±0.0003, HIT_RATE: 0.063390±0.0015, ARHR: 0.028712±0.0007, RMSE: 3.530877±0.0161, NOVELTY: 0.005159±0.0000, AVERAGE_POPULARITY: 0.667272±0.0055, DIVERSITY_MEAN_INTER_LIST: 0.853167±0.0004, DIVERSITY_HERFINDAHL: 0.985312±0.0000, COVERAGE_ITEM: 0.118313±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.068589±0.0004, SHANNON_ENTROPY: 7.221443±0.0041, 
CrossSearchBayesianSkopt: New best config found. Config 113: {'topK': 1299, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.046767±0.0009, PRECISION: 0.006931±0.0001, PRECISION_RECALL_MIN_DEN: 0.069313±0.0012, RECALL: 0.069313±0.0012, MAP: 0.032386±0.0008, MRR: 0.032386±0.0008, NDCG: 0.041032±0.0009, F1: 0.012602±0.0002, HIT_RATE: 0.069313±0.0012, ARHR: 0.032386±0.0008, RMSE: 16.293587±0.0570, NOVELTY: 0.005419±0.0000, AVERAGE_POPULARITY: 0.540780±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.932122±0.0001, DIVERSITY_HERFINDAHL: 0.993207±0.0000, COVERAGE_ITEM: 0.280378±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.082709±0.0002, SHANNON_ENTROPY: 8.512764±0.0031, 
CrossSearchBayesianSkopt: New best config found. Config 114: {'topK': 1284, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.046820±0.0009, PRECISION: 0.006924±0.0001, PRECISION_RECALL_MIN_DEN: 0.069245±0.0012, RECALL: 0.069245±0.0012, MAP: 0.032428±0.0008, MRR: 0.032428±0.0008, NDCG: 0.041051±0.0008, F1: 0.012590±0.0002, HIT_RATE: 0.069245±0.0012, ARHR: 0.032428±0.0008, RMSE: 16.164178±0.0573, NOVELTY: 0.005423±0.0000, AVERAGE_POPULARITY: 0.539086±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.932761±0.0001, DIVERSITY_HERFINDAHL: 0.993271±0.0000, COVERAGE_ITEM: 0.284931±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.083072±0.0002, SHANNON_ENTROPY: 8.532987±0.0039, 
CrossSearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 770, 'shrink': 129, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.8639442375667241, 'tversky_beta': 1.9932700523376663} - results: ROC_AUC: 0.040197±0.0005, PRECISION: 0.006004±0.0001, PRECISION_RECALL_MIN_DEN: 0.060041±0.0010, RECALL: 0.060041±0.0010, MAP: 0.027478±0.0003, MRR: 0.027478±0.0003, NDCG: 0.035102±0.0004, F1: 0.010917±0.0002, HIT_RATE: 0.060041±0.0010, ARHR: 0.027478±0.0003, RMSE: 0.950265±0.0051, NOVELTY: 0.005761±0.0000, AVERAGE_POPULARITY: 0.394775±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.971165±0.0003, DIVERSITY_HERFINDAHL: 0.997111±0.0000, COVERAGE_ITEM: 0.251571±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.138354±0.0007, SHANNON_ENTROPY: 9.492574±0.0103, 
CrossSearchBayesianSkopt: New best config found. Config 116: {'topK': 1059, 'shrink': 13, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.09545806426430906, 'tversky_beta': 1.6755491265678741} - results: ROC_AUC: 0.046935±0.0005, PRECISION: 0.007008±0.0001, PRECISION_RECALL_MIN_DEN: 0.070076±0.0011, RECALL: 0.070076±0.0011, MAP: 0.032547±0.0006, MRR: 0.032547±0.0006, NDCG: 0.041318±0.0006, F1: 0.012741±0.0002, HIT_RATE: 0.070076±0.0011, ARHR: 0.032547±0.0006, RMSE: 5.876259±0.0292, NOVELTY: 0.005417±0.0000, AVERAGE_POPULARITY: 0.515219±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.946188±0.0002, DIVERSITY_HERFINDAHL: 0.994613±0.0000, COVERAGE_ITEM: 0.144655±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.116795±0.0011, SHANNON_ENTROPY: 8.498505±0.0035, 
CrossSearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 3988, 'shrink': 71, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.32596900575869286, 'tversky_beta': 0.06817209652410906} - results: ROC_AUC: 0.037907±0.0008, PRECISION: 0.005861±0.0001, PRECISION_RECALL_MIN_DEN: 0.058606±0.0009, RECALL: 0.058606±0.0009, MAP: 0.025331±0.0006, MRR: 0.025331±0.0006, NDCG: 0.033093±0.0007, F1: 0.010656±0.0002, HIT_RATE: 0.058606±0.0009, ARHR: 0.025331±0.0006, RMSE: 3.975121±0.0595, NOVELTY: 0.005336±0.0000, AVERAGE_POPULARITY: 0.558953±0.0042, DIVERSITY_MEAN_INTER_LIST: 0.912983±0.0012, DIVERSITY_HERFINDAHL: 0.991293±0.0001, COVERAGE_ITEM: 0.098329±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.109880±0.0017, SHANNON_ENTROPY: 7.847164±0.0160, 
CrossSearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 1324, 'shrink': 0, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.042068±0.0009, PRECISION: 0.006364±0.0002, PRECISION_RECALL_MIN_DEN: 0.063641±0.0016, RECALL: 0.063641±0.0016, MAP: 0.028726±0.0006, MRR: 0.028726±0.0006, NDCG: 0.036884±0.0008, F1: 0.011571±0.0003, HIT_RATE: 0.063641±0.0016, ARHR: 0.028726±0.0006, RMSE: 3.496981±0.0160, NOVELTY: 0.005162±0.0000, AVERAGE_POPULARITY: 0.665634±0.0054, DIVERSITY_MEAN_INTER_LIST: 0.854518±0.0005, DIVERSITY_HERFINDAHL: 0.985447±0.0001, COVERAGE_ITEM: 0.120887±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.068412±0.0005, SHANNON_ENTROPY: 7.240512±0.0034, 
CrossSearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 1282, 'shrink': 0, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.046854±0.0009, PRECISION: 0.006934±0.0001, PRECISION_RECALL_MIN_DEN: 0.069336±0.0014, RECALL: 0.069336±0.0014, MAP: 0.032465±0.0008, MRR: 0.032465±0.0008, NDCG: 0.041100±0.0009, F1: 0.012607±0.0002, HIT_RATE: 0.069336±0.0014, ARHR: 0.032465±0.0008, RMSE: 16.146717±0.0570, NOVELTY: 0.005424±0.0000, AVERAGE_POPULARITY: 0.538888±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.932842±0.0002, DIVERSITY_HERFINDAHL: 0.993279±0.0000, COVERAGE_ITEM: 0.285439±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.083124±0.0002, SHANNON_ENTROPY: 8.535398±0.0036, 
CrossSearchBayesianSkopt: Search complete. Best config is 116: {'topK': 1059, 'shrink': 13, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.09545806426430906, 'tversky_beta': 1.6755491265678741}
