CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 624, 'shrink': 787, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0500555, PRECISION: 0.0069683, PRECISION_RECALL_MIN_DEN: 0.0696834, RECALL: 0.0696834, MAP: 0.0363418, MRR: 0.0363418, NDCG: 0.0441921, F1: 0.0126697, HIT_RATE: 0.0696834, ARHR: 0.0363418, RMSE: 0.9742164, NOVELTY: 0.0052576, AVERAGE_POPULARITY: 0.6373885, DIVERSITY_MEAN_INTER_LIST: 0.8464026, DIVERSITY_HERFINDAHL: 0.9846365, COVERAGE_ITEM: 0.2886510, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0580553, SHANNON_ENTROPY: 7.4663964, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0557011, PRECISION: 0.0076433, PRECISION_RECALL_MIN_DEN: 0.0764332, RECALL: 0.0764332, MAP: 0.0402469, MRR: 0.0402469, NDCG: 0.0488029, F1: 0.0138970, HIT_RATE: 0.0764332, ARHR: 0.0402469, RMSE: 0.9246236, NOVELTY: 0.0065851, AVERAGE_POPULARITY: 0.3285223, DIVERSITY_MEAN_INTER_LIST: 0.9665018, DIVERSITY_HERFINDAHL: 0.9966459, COVERAGE_ITEM: 0.7434334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417667, SHANNON_ENTROPY: 10.8664579, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 992, 'shrink': 2, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0576856, PRECISION: 0.0078813, PRECISION_RECALL_MIN_DEN: 0.0788134, RECALL: 0.0788134, MAP: 0.0419134, MRR: 0.0419134, NDCG: 0.0506406, F1: 0.0143297, HIT_RATE: 0.0788134, ARHR: 0.0419134, RMSE: 0.9254235, NOVELTY: 0.0064026, AVERAGE_POPULARITY: 0.3491091, DIVERSITY_MEAN_INTER_LIST: 0.9627892, DIVERSITY_HERFINDAHL: 0.9962746, COVERAGE_ITEM: 0.7335604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2181042, SHANNON_ENTROPY: 10.6302452, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 10, 'shrink': 889, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0568044, PRECISION: 0.0078538, PRECISION_RECALL_MIN_DEN: 0.0785381, RECALL: 0.0785381, MAP: 0.0408205, MRR: 0.0408205, NDCG: 0.0497250, F1: 0.0142797, HIT_RATE: 0.0785381, ARHR: 0.0408205, RMSE: 0.9934740, NOVELTY: 0.0059385, AVERAGE_POPULARITY: 0.3646765, DIVERSITY_MEAN_INTER_LIST: 0.9757359, DIVERSITY_HERFINDAHL: 0.9975693, COVERAGE_ITEM: 0.5288456, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1350283, SHANNON_ENTROPY: 10.1132219, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 5, 'shrink': 884, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0569188, PRECISION: 0.0078360, PRECISION_RECALL_MIN_DEN: 0.0783605, RECALL: 0.0783605, MAP: 0.0408066, MRR: 0.0408066, NDCG: 0.0496834, F1: 0.0142474, HIT_RATE: 0.0783605, ARHR: 0.0408066, RMSE: 0.9946121, NOVELTY: 0.0060652, AVERAGE_POPULARITY: 0.3271043, DIVERSITY_MEAN_INTER_LIST: 0.9804261, DIVERSITY_HERFINDAHL: 0.9980383, COVERAGE_ITEM: 0.5087970, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1511984, SHANNON_ENTROPY: 10.3428047, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 13, 'shrink': 1998, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0546087, PRECISION: 0.0075137, PRECISION_RECALL_MIN_DEN: 0.0751366, RECALL: 0.0751366, MAP: 0.0391601, MRR: 0.0391601, NDCG: 0.0476642, F1: 0.0136612, HIT_RATE: 0.0751366, ARHR: 0.0391601, RMSE: 0.9957972, NOVELTY: 0.0058939, AVERAGE_POPULARITY: 0.3934370, DIVERSITY_MEAN_INTER_LIST: 0.9697665, DIVERSITY_HERFINDAHL: 0.9969723, COVERAGE_ITEM: 0.5523439, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1332208, SHANNON_ENTROPY: 9.9716992, 
CrossSearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 996, 'shrink': 1996, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0453385, PRECISION: 0.0063866, PRECISION_RECALL_MIN_DEN: 0.0638661, RECALL: 0.0638661, MAP: 0.0329070, MRR: 0.0329070, NDCG: 0.0401807, F1: 0.0116120, HIT_RATE: 0.0638661, ARHR: 0.0329070, RMSE: 0.9851670, NOVELTY: 0.0051416, AVERAGE_POPULARITY: 0.7042298, DIVERSITY_MEAN_INTER_LIST: 0.7690479, DIVERSITY_HERFINDAHL: 0.9769014, COVERAGE_ITEM: 0.2474831, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0450256, SHANNON_ENTROPY: 6.7250127, 
CrossSearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 997, 'shrink': 2, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0576886, PRECISION: 0.0078876, PRECISION_RECALL_MIN_DEN: 0.0788756, RECALL: 0.0788756, MAP: 0.0419170, MRR: 0.0419170, NDCG: 0.0506566, F1: 0.0143410, HIT_RATE: 0.0788756, ARHR: 0.0419170, RMSE: 0.9253197, NOVELTY: 0.0064019, AVERAGE_POPULARITY: 0.3492264, DIVERSITY_MEAN_INTER_LIST: 0.9627302, DIVERSITY_HERFINDAHL: 0.9962687, COVERAGE_ITEM: 0.7336469, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2179600, SHANNON_ENTROPY: 10.6288085, 
CrossSearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 999, 'shrink': 2, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0576777, PRECISION: 0.0078822, PRECISION_RECALL_MIN_DEN: 0.0788223, RECALL: 0.0788223, MAP: 0.0419139, MRR: 0.0419139, NDCG: 0.0506425, F1: 0.0143313, HIT_RATE: 0.0788223, ARHR: 0.0419139, RMSE: 0.9252759, NOVELTY: 0.0064017, AVERAGE_POPULARITY: 0.3492644, DIVERSITY_MEAN_INTER_LIST: 0.9627110, DIVERSITY_HERFINDAHL: 0.9962668, COVERAGE_ITEM: 0.7334415, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2178932, SHANNON_ENTROPY: 10.6280225, 
CrossSearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 12, 'shrink': 1995, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0545574, PRECISION: 0.0075110, PRECISION_RECALL_MIN_DEN: 0.0751099, RECALL: 0.0751099, MAP: 0.0391630, MRR: 0.0391630, NDCG: 0.0476579, F1: 0.0136563, HIT_RATE: 0.0751099, ARHR: 0.0391630, RMSE: 0.9959016, NOVELTY: 0.0059098, AVERAGE_POPULARITY: 0.3882409, DIVERSITY_MEAN_INTER_LIST: 0.9707777, DIVERSITY_HERFINDAHL: 0.9970735, COVERAGE_ITEM: 0.5514572, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1349116, SHANNON_ENTROPY: 10.0080645, 
CrossSearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 490, 'shrink': 1, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0563692, PRECISION: 0.0076620, PRECISION_RECALL_MIN_DEN: 0.0766197, RECALL: 0.0766197, MAP: 0.0409001, MRR: 0.0409001, NDCG: 0.0493570, F1: 0.0139309, HIT_RATE: 0.0766197, ARHR: 0.0409001, RMSE: 0.9396583, NOVELTY: 0.0065935, AVERAGE_POPULARITY: 0.3224699, DIVERSITY_MEAN_INTER_LIST: 0.9714999, DIVERSITY_HERFINDAHL: 0.9971457, COVERAGE_ITEM: 0.7459530, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2452338, SHANNON_ENTROPY: 10.9661305, 
CrossSearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 11, 'shrink': 1995, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0545673, PRECISION: 0.0075048, PRECISION_RECALL_MIN_DEN: 0.0750477, RECALL: 0.0750477, MAP: 0.0391775, MRR: 0.0391775, NDCG: 0.0476563, F1: 0.0136450, HIT_RATE: 0.0750477, ARHR: 0.0391775, RMSE: 0.9960171, NOVELTY: 0.0059262, AVERAGE_POPULARITY: 0.3830408, DIVERSITY_MEAN_INTER_LIST: 0.9717849, DIVERSITY_HERFINDAHL: 0.9971742, COVERAGE_ITEM: 0.5498135, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1365563, SHANNON_ENTROPY: 10.0419489, 
CrossSearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0557011, PRECISION: 0.0076433, PRECISION_RECALL_MIN_DEN: 0.0764332, RECALL: 0.0764332, MAP: 0.0402469, MRR: 0.0402469, NDCG: 0.0488029, F1: 0.0138970, HIT_RATE: 0.0764332, ARHR: 0.0402469, RMSE: 0.9246236, NOVELTY: 0.0065851, AVERAGE_POPULARITY: 0.3285223, DIVERSITY_MEAN_INTER_LIST: 0.9665018, DIVERSITY_HERFINDAHL: 0.9966459, COVERAGE_ITEM: 0.7434334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417667, SHANNON_ENTROPY: 10.8664579, 
CrossSearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 6, 'shrink': 1023, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0566712, PRECISION: 0.0078183, PRECISION_RECALL_MIN_DEN: 0.0781829, RECALL: 0.0781829, MAP: 0.0405597, MRR: 0.0405597, NDCG: 0.0494497, F1: 0.0142151, HIT_RATE: 0.0781829, ARHR: 0.0405597, RMSE: 0.9948067, NOVELTY: 0.0060310, AVERAGE_POPULARITY: 0.3397731, DIVERSITY_MEAN_INTER_LIST: 0.9788373, DIVERSITY_HERFINDAHL: 0.9978794, COVERAGE_ITEM: 0.5162584, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1468325, SHANNON_ENTROPY: 10.2713454, 
CrossSearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 529, 'shrink': 2, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0572484, PRECISION: 0.0077526, PRECISION_RECALL_MIN_DEN: 0.0775256, RECALL: 0.0775256, MAP: 0.0415902, MRR: 0.0415902, NDCG: 0.0501040, F1: 0.0140956, HIT_RATE: 0.0775256, ARHR: 0.0415902, RMSE: 0.9383610, NOVELTY: 0.0064901, AVERAGE_POPULARITY: 0.3347687, DIVERSITY_MEAN_INTER_LIST: 0.9691170, DIVERSITY_HERFINDAHL: 0.9969074, COVERAGE_ITEM: 0.7414112, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2315707, SHANNON_ENTROPY: 10.8254947, 
CrossSearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 998, 'shrink': 3, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0583182, PRECISION: 0.0079435, PRECISION_RECALL_MIN_DEN: 0.0794351, RECALL: 0.0794351, MAP: 0.0423635, MRR: 0.0423635, NDCG: 0.0511369, F1: 0.0144428, HIT_RATE: 0.0794351, ARHR: 0.0423635, RMSE: 0.9255867, NOVELTY: 0.0063334, AVERAGE_POPULARITY: 0.3569270, DIVERSITY_MEAN_INTER_LIST: 0.9613158, DIVERSITY_HERFINDAHL: 0.9961273, COVERAGE_ITEM: 0.7275047, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2083462, SHANNON_ENTROPY: 10.5353977, 
CrossSearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 476, 'shrink': 4, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584504, PRECISION: 0.0079178, PRECISION_RECALL_MIN_DEN: 0.0791776, RECALL: 0.0791776, MAP: 0.0425067, MRR: 0.0425067, NDCG: 0.0511929, F1: 0.0143959, HIT_RATE: 0.0791776, ARHR: 0.0425067, RMSE: 0.9408644, NOVELTY: 0.0063682, AVERAGE_POPULARITY: 0.3469753, DIVERSITY_MEAN_INTER_LIST: 0.9678821, DIVERSITY_HERFINDAHL: 0.9967839, COVERAGE_ITEM: 0.7321114, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2147451, SHANNON_ENTROPY: 10.6813854, 
CrossSearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 1000, 'shrink': 1988, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0453207, PRECISION: 0.0063848, PRECISION_RECALL_MIN_DEN: 0.0638483, RECALL: 0.0638483, MAP: 0.0329121, MRR: 0.0329121, NDCG: 0.0401800, F1: 0.0116088, HIT_RATE: 0.0638483, ARHR: 0.0329121, RMSE: 0.9851143, NOVELTY: 0.0051415, AVERAGE_POPULARITY: 0.7042422, DIVERSITY_MEAN_INTER_LIST: 0.7689579, DIVERSITY_HERFINDAHL: 0.9768924, COVERAGE_ITEM: 0.2472128, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0450096, SHANNON_ENTROPY: 6.7242735, 
CrossSearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 10, 'shrink': 1998, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0547399, PRECISION: 0.0075421, PRECISION_RECALL_MIN_DEN: 0.0754208, RECALL: 0.0754208, MAP: 0.0392922, MRR: 0.0392922, NDCG: 0.0478290, F1: 0.0137129, HIT_RATE: 0.0754208, ARHR: 0.0392922, RMSE: 0.9961420, NOVELTY: 0.0059446, AVERAGE_POPULARITY: 0.3771742, DIVERSITY_MEAN_INTER_LIST: 0.9727960, DIVERSITY_HERFINDAHL: 0.9972753, COVERAGE_ITEM: 0.5478129, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1384918, SHANNON_ENTROPY: 10.0786739, 
CrossSearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0557011, PRECISION: 0.0076433, PRECISION_RECALL_MIN_DEN: 0.0764332, RECALL: 0.0764332, MAP: 0.0402469, MRR: 0.0402469, NDCG: 0.0488029, F1: 0.0138970, HIT_RATE: 0.0764332, ARHR: 0.0402469, RMSE: 0.9246236, NOVELTY: 0.0065851, AVERAGE_POPULARITY: 0.3285223, DIVERSITY_MEAN_INTER_LIST: 0.9665018, DIVERSITY_HERFINDAHL: 0.9966459, COVERAGE_ITEM: 0.7434334, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2417667, SHANNON_ENTROPY: 10.8664579, 
CrossSearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 5, 'shrink': 923, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0567363, PRECISION: 0.0078121, PRECISION_RECALL_MIN_DEN: 0.0781207, RECALL: 0.0781207, MAP: 0.0406948, MRR: 0.0406948, NDCG: 0.0495402, F1: 0.0142038, HIT_RATE: 0.0781207, ARHR: 0.0406948, RMSE: 0.9947485, NOVELTY: 0.0060658, AVERAGE_POPULARITY: 0.3277229, DIVERSITY_MEAN_INTER_LIST: 0.9803024, DIVERSITY_HERFINDAHL: 0.9980259, COVERAGE_ITEM: 0.5096945, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1512858, SHANNON_ENTROPY: 10.3401428, 
CrossSearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 473, 'shrink': 2, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0572149, PRECISION: 0.0077677, PRECISION_RECALL_MIN_DEN: 0.0776766, RECALL: 0.0776766, MAP: 0.0416201, MRR: 0.0416201, NDCG: 0.0501570, F1: 0.0141230, HIT_RATE: 0.0776766, ARHR: 0.0416201, RMSE: 0.9405823, NOVELTY: 0.0065092, AVERAGE_POPULARITY: 0.3313947, DIVERSITY_MEAN_INTER_LIST: 0.9703302, DIVERSITY_HERFINDAHL: 0.9970287, COVERAGE_ITEM: 0.7423736, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2344607, SHANNON_ENTROPY: 10.8664857, 
CrossSearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 8, 'shrink': 926, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0568251, PRECISION: 0.0078583, PRECISION_RECALL_MIN_DEN: 0.0785825, RECALL: 0.0785825, MAP: 0.0407520, MRR: 0.0407520, NDCG: 0.0496849, F1: 0.0142877, HIT_RATE: 0.0785825, ARHR: 0.0407520, RMSE: 0.9940221, NOVELTY: 0.0059783, AVERAGE_POPULARITY: 0.3534693, DIVERSITY_MEAN_INTER_LIST: 0.9773118, DIVERSITY_HERFINDAHL: 0.9977268, COVERAGE_ITEM: 0.5227683, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1401592, SHANNON_ENTROPY: 10.1885465, 
CrossSearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0584425, PRECISION: 0.0081913, PRECISION_RECALL_MIN_DEN: 0.0819131, RECALL: 0.0819131, MAP: 0.0412285, MRR: 0.0412285, NDCG: 0.0508318, F1: 0.0148933, HIT_RATE: 0.0819131, ARHR: 0.0412285, RMSE: 0.9838399, NOVELTY: 0.0071715, AVERAGE_POPULARITY: 0.1705876, DIVERSITY_MEAN_INTER_LIST: 0.9887452, DIVERSITY_HERFINDAHL: 0.9988701, COVERAGE_ITEM: 0.7177291, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3186562, SHANNON_ENTROPY: 11.8662710, 
CrossSearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 546, 'shrink': 2, 'normalize': False, 'similarity': 'dice'} - results: ROC_AUC: 0.0572731, PRECISION: 0.0077668, PRECISION_RECALL_MIN_DEN: 0.0776677, RECALL: 0.0776677, MAP: 0.0415645, MRR: 0.0415645, NDCG: 0.0501166, F1: 0.0141214, HIT_RATE: 0.0776677, ARHR: 0.0415645, RMSE: 0.9377105, NOVELTY: 0.0064850, AVERAGE_POPULARITY: 0.3357087, DIVERSITY_MEAN_INTER_LIST: 0.9687344, DIVERSITY_HERFINDAHL: 0.9968691, COVERAGE_ITEM: 0.7410003, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2308505, SHANNON_ENTROPY: 10.8141318, 
