CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 624, 'shrink': 787, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.30553268100646164, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0566544, PRECISION: 0.0078325, PRECISION_RECALL_MIN_DEN: 0.0783250, RECALL: 0.0783250, MAP: 0.0409629, MRR: 0.0409629, NDCG: 0.0497805, F1: 0.0142409, HIT_RATE: 0.0783250, ARHR: 0.0409629, RMSE: 0.8012527, NOVELTY: 0.0059740, AVERAGE_POPULARITY: 0.4451588, DIVERSITY_MEAN_INTER_LIST: 0.9416550, DIVERSITY_HERFINDAHL: 0.9941613, COVERAGE_ITEM: 0.6700514, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1623749, SHANNON_ENTROPY: 9.8208672, 
CrossSearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 14, 'shrink': 1967, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.0792145040566983, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0525877, PRECISION: 0.0072081, PRECISION_RECALL_MIN_DEN: 0.0720814, RECALL: 0.0720814, MAP: 0.0379678, MRR: 0.0379678, NDCG: 0.0460323, F1: 0.0131057, HIT_RATE: 0.0720814, ARHR: 0.0379678, RMSE: 0.9947179, NOVELTY: 0.0059726, AVERAGE_POPULARITY: 0.3854175, DIVERSITY_MEAN_INTER_LIST: 0.9685452, DIVERSITY_HERFINDAHL: 0.9968502, COVERAGE_ITEM: 0.4420114, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1462790, SHANNON_ENTROPY: 9.8534302, 
CrossSearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 0.9880531, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 5, 'shrink': 578, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 1.3856431, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 7, 'shrink': 1993, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.0290995450781772, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0630618, PRECISION: 0.0086984, PRECISION_RECALL_MIN_DEN: 0.0869843, RECALL: 0.0869843, MAP: 0.0449670, MRR: 0.0449670, NDCG: 0.0549023, F1: 0.0158153, HIT_RATE: 0.0869843, ARHR: 0.0449670, RMSE: 1.0493858, NOVELTY: 0.0061250, AVERAGE_POPULARITY: 0.3100350, DIVERSITY_MEAN_INTER_LIST: 0.9827791, DIVERSITY_HERFINDAHL: 0.9982735, COVERAGE_ITEM: 0.5599892, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1572170, SHANNON_ENTROPY: 10.5523044, 
CrossSearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 18, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9687036785080128, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0627579, PRECISION: 0.0087260, PRECISION_RECALL_MIN_DEN: 0.0872596, RECALL: 0.0872596, MAP: 0.0445560, MRR: 0.0445560, NDCG: 0.0546471, F1: 0.0158654, HIT_RATE: 0.0872596, ARHR: 0.0445560, RMSE: 512.1018313, NOVELTY: 0.0060712, AVERAGE_POPULARITY: 0.3414946, DIVERSITY_MEAN_INTER_LIST: 0.9778404, DIVERSITY_HERFINDAHL: 0.9977797, COVERAGE_ITEM: 0.5735820, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1641156, SHANNON_ENTROPY: 10.4068448, 
CrossSearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 959, 'shrink': 873, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0126920927388845, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0523153, PRECISION: 0.0074364, PRECISION_RECALL_MIN_DEN: 0.0743639, RECALL: 0.0743639, MAP: 0.0375170, MRR: 0.0375170, NDCG: 0.0461725, F1: 0.0135207, HIT_RATE: 0.0743639, ARHR: 0.0375170, RMSE: 0.8124357, NOVELTY: 0.0055198, AVERAGE_POPULARITY: 0.5490047, DIVERSITY_MEAN_INTER_LIST: 0.9065542, DIVERSITY_HERFINDAHL: 0.9906514, COVERAGE_ITEM: 0.4695539, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0951537, SHANNON_ENTROPY: 8.6090660, 
CrossSearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 5, 'shrink': 1, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8994426976364347, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 135 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.0823626782850575, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 0.9880531, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 970, 'shrink': 5, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9547618619126403, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0416211, PRECISION: 0.0058955, PRECISION_RECALL_MIN_DEN: 0.0589547, RECALL: 0.0589547, MAP: 0.0300943, MRR: 0.0300943, NDCG: 0.0368699, F1: 0.0107190, HIT_RATE: 0.0589547, ARHR: 0.0300943, RMSE: 7.4679160, NOVELTY: 0.0050761, AVERAGE_POPULARITY: 0.7421960, DIVERSITY_MEAN_INTER_LIST: 0.7096504, DIVERSITY_HERFINDAHL: 0.9709619, COVERAGE_ITEM: 0.2056231, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0412478, SHANNON_ENTROPY: 6.2914954, 
CrossSearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 5, 'shrink': 1378, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 1.0435462, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 982, 'shrink': 1979, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9078684828704942, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0510936, PRECISION: 0.0071442, PRECISION_RECALL_MIN_DEN: 0.0714419, RECALL: 0.0714419, MAP: 0.0368224, MRR: 0.0368224, NDCG: 0.0449764, F1: 0.0129894, HIT_RATE: 0.0714419, ARHR: 0.0368224, RMSE: 1.6382711, NOVELTY: 0.0052490, AVERAGE_POPULARITY: 0.6522115, DIVERSITY_MEAN_INTER_LIST: 0.8244953, DIVERSITY_HERFINDAHL: 0.9824459, COVERAGE_ITEM: 0.3059421, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0588628, SHANNON_ENTROPY: 7.3478602, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 20, 'shrink': 1368, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7582803259414519, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0627105, PRECISION: 0.0087242, PRECISION_RECALL_MIN_DEN: 0.0872419, RECALL: 0.0872419, MAP: 0.0445517, MRR: 0.0445517, NDCG: 0.0546368, F1: 0.0158622, HIT_RATE: 0.0872419, ARHR: 0.0445517, RMSE: 1.0070698, NOVELTY: 0.0060526, AVERAGE_POPULARITY: 0.3468300, DIVERSITY_MEAN_INTER_LIST: 0.9770036, DIVERSITY_HERFINDAHL: 0.9976960, COVERAGE_ITEM: 0.5685537, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1619707, SHANNON_ENTROPY: 10.3624097, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 5, 'shrink': 902, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 1.1624566, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 65, 'shrink': 1931, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.004788011865020315, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0490095, PRECISION: 0.0069053, PRECISION_RECALL_MIN_DEN: 0.0690528, RECALL: 0.0690528, MAP: 0.0356142, MRR: 0.0356142, NDCG: 0.0434684, F1: 0.0125551, HIT_RATE: 0.0690528, ARHR: 0.0356142, RMSE: 0.9890433, NOVELTY: 0.0055235, AVERAGE_POPULARITY: 0.5458596, DIVERSITY_MEAN_INTER_LIST: 0.9082634, DIVERSITY_HERFINDAHL: 0.9908223, COVERAGE_ITEM: 0.4781509, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0971585, SHANNON_ENTROPY: 8.6717630, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 5, 'shrink': 1437, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 1.0354005, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 28, 'shrink': 1954, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9991413385764665, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0510048, PRECISION: 0.0068644, PRECISION_RECALL_MIN_DEN: 0.0686443, RECALL: 0.0686443, MAP: 0.0363270, MRR: 0.0363270, NDCG: 0.0440207, F1: 0.0124808, HIT_RATE: 0.0686443, ARHR: 0.0363270, RMSE: 0.8461429, NOVELTY: 0.0068841, AVERAGE_POPULARITY: 0.1267071, DIVERSITY_MEAN_INTER_LIST: 0.9936514, DIVERSITY_HERFINDAHL: 0.9993607, COVERAGE_ITEM: 0.6895918, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2548185, SHANNON_ENTROPY: 11.8272510, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 36, 'shrink': 1984, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.011319282019976786, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0610250, PRECISION: 0.0084826, PRECISION_RECALL_MIN_DEN: 0.0848261, RECALL: 0.0848261, MAP: 0.0438835, MRR: 0.0438835, NDCG: 0.0535404, F1: 0.0154229, HIT_RATE: 0.0848261, ARHR: 0.0438835, RMSE: 1.0449459, NOVELTY: 0.0058301, AVERAGE_POPULARITY: 0.4018427, DIVERSITY_MEAN_INTER_LIST: 0.9678212, DIVERSITY_HERFINDAHL: 0.9967778, COVERAGE_ITEM: 0.5112301, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1236387, SHANNON_ENTROPY: 9.8430068, 
CrossSearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 856, 'shrink': 1970, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.001890830605236538, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0524762, PRECISION: 0.0074026, PRECISION_RECALL_MIN_DEN: 0.0740264, RECALL: 0.0740264, MAP: 0.0378697, MRR: 0.0378697, NDCG: 0.0463690, F1: 0.0134593, HIT_RATE: 0.0740264, ARHR: 0.0378697, RMSE: 0.8058685, NOVELTY: 0.0053965, AVERAGE_POPULARITY: 0.5848254, DIVERSITY_MEAN_INTER_LIST: 0.8894441, DIVERSITY_HERFINDAHL: 0.9889405, COVERAGE_ITEM: 0.3809138, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0770345, SHANNON_ENTROPY: 8.1464212, 
CrossSearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 42, 'shrink': 749, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.007468246499424238, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0609086, PRECISION: 0.0084622, PRECISION_RECALL_MIN_DEN: 0.0846219, RECALL: 0.0846219, MAP: 0.0437455, MRR: 0.0437455, NDCG: 0.0533896, F1: 0.0153858, HIT_RATE: 0.0846219, ARHR: 0.0437455, RMSE: 2.0039236, NOVELTY: 0.0057999, AVERAGE_POPULARITY: 0.4129670, DIVERSITY_MEAN_INTER_LIST: 0.9651504, DIVERSITY_HERFINDAHL: 0.9965108, COVERAGE_ITEM: 0.5010327, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1204012, SHANNON_ENTROPY: 9.7478707, 
CrossSearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 156, 'shrink': 1999, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9759324309281392, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0464378, PRECISION: 0.0065447, PRECISION_RECALL_MIN_DEN: 0.0654470, RECALL: 0.0654470, MAP: 0.0336582, MRR: 0.0336582, NDCG: 0.0411267, F1: 0.0118994, HIT_RATE: 0.0654470, ARHR: 0.0336582, RMSE: 0.9860657, NOVELTY: 0.0053307, AVERAGE_POPULARITY: 0.6257648, DIVERSITY_MEAN_INTER_LIST: 0.8516272, DIVERSITY_HERFINDAHL: 0.9851589, COVERAGE_ITEM: 0.3880508, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0744346, SHANNON_ENTROPY: 7.7942388, 
CrossSearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627362, PRECISION: 0.0086158, PRECISION_RECALL_MIN_DEN: 0.0861584, RECALL: 0.0861584, MAP: 0.0448837, MRR: 0.0448837, NDCG: 0.0546498, F1: 0.0156652, HIT_RATE: 0.0861584, ARHR: 0.0448837, RMSE: 725.1070707, NOVELTY: 0.0061896, AVERAGE_POPULARITY: 0.2934846, DIVERSITY_MEAN_INTER_LIST: 0.9842721, DIVERSITY_HERFINDAHL: 0.9984228, COVERAGE_ITEM: 0.5572966, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1659439, SHANNON_ENTROPY: 10.6581120, 
CrossSearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8194786903138018, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 0.9880531, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 5, 'shrink': 576, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 1.3878965, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 403.0333876, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: New best config found. Config 155: {'topK': 19, 'shrink': 1440, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.003829869229278416, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0667061, PRECISION: 0.0091745, PRECISION_RECALL_MIN_DEN: 0.0917447, RECALL: 0.0917447, MAP: 0.0476646, MRR: 0.0476646, NDCG: 0.0580951, F1: 0.0166809, HIT_RATE: 0.0917447, ARHR: 0.0476646, RMSE: 0.9274467, NOVELTY: 0.0065116, AVERAGE_POPULARITY: 0.2548922, DIVERSITY_MEAN_INTER_LIST: 0.9881228, DIVERSITY_HERFINDAHL: 0.9988079, COVERAGE_ITEM: 0.7077697, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2160646, SHANNON_ENTROPY: 11.3022598, 
CrossSearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 972, 'shrink': 1126, 'normalize': True, 'similarity': 'asymmetric', 'asymmetric_alpha': 1.9786881314839684, 'feature_weighting': 'none'} - results: ROC_AUC: 0.0515959, PRECISION: 0.0070794, PRECISION_RECALL_MIN_DEN: 0.0707936, RECALL: 0.0707936, MAP: 0.0376533, MRR: 0.0376533, NDCG: 0.0454757, F1: 0.0128716, HIT_RATE: 0.0707936, ARHR: 0.0376533, RMSE: 0.9730664, NOVELTY: 0.0055348, AVERAGE_POPULARITY: 0.4696160, DIVERSITY_MEAN_INTER_LIST: 0.9352522, DIVERSITY_HERFINDAHL: 0.9935211, COVERAGE_ITEM: 0.3430549, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0824186, SHANNON_ENTROPY: 8.6726760, 
CrossSearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 0.9880531, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.0, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627362, PRECISION: 0.0086158, PRECISION_RECALL_MIN_DEN: 0.0861584, RECALL: 0.0861584, MAP: 0.0448837, MRR: 0.0448837, NDCG: 0.0546498, F1: 0.0156652, HIT_RATE: 0.0861584, ARHR: 0.0448837, RMSE: 725.1070707, NOVELTY: 0.0061896, AVERAGE_POPULARITY: 0.2934846, DIVERSITY_MEAN_INTER_LIST: 0.9842721, DIVERSITY_HERFINDAHL: 0.9984228, COVERAGE_ITEM: 0.5572966, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1659439, SHANNON_ENTROPY: 10.6581120, 
CrossSearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 974, 'shrink': 1985, 'normalize': False, 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8924778272086178, 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0573471, PRECISION: 0.0079897, PRECISION_RECALL_MIN_DEN: 0.0798970, RECALL: 0.0798970, MAP: 0.0411341, MRR: 0.0411341, NDCG: 0.0502755, F1: 0.0145267, HIT_RATE: 0.0798970, ARHR: 0.0411341, RMSE: 0.8179766, NOVELTY: 0.0054403, AVERAGE_POPULARITY: 0.5806561, DIVERSITY_MEAN_INTER_LIST: 0.8899421, DIVERSITY_HERFINDAHL: 0.9889903, COVERAGE_ITEM: 0.4345283, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0840177, SHANNON_ENTROPY: 8.2525783, 
