CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 624, 'shrink': 787, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0504127, PRECISION: 0.0069994, PRECISION_RECALL_MIN_DEN: 0.0699942, RECALL: 0.0699942, MAP: 0.0365685, MRR: 0.0365685, NDCG: 0.0444442, F1: 0.0127262, HIT_RATE: 0.0699942, ARHR: 0.0365685, RMSE: 0.9737187, NOVELTY: 0.0052588, AVERAGE_POPULARITY: 0.6366581, DIVERSITY_MEAN_INTER_LIST: 0.8467429, DIVERSITY_HERFINDAHL: 0.9846705, COVERAGE_ITEM: 0.2884672, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0581329, SHANNON_ENTROPY: 7.4715007, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 7, 'shrink': 788, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0576096, PRECISION: 0.0079249, PRECISION_RECALL_MIN_DEN: 0.0792486, RECALL: 0.0792486, MAP: 0.0412292, MRR: 0.0412292, NDCG: 0.0502189, F1: 0.0144088, HIT_RATE: 0.0792486, ARHR: 0.0412292, RMSE: 0.9933509, NOVELTY: 0.0059986, AVERAGE_POPULARITY: 0.3447440, DIVERSITY_MEAN_INTER_LIST: 0.9785130, DIVERSITY_HERFINDAHL: 0.9978470, COVERAGE_ITEM: 0.5141498, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1424064, SHANNON_ENTROPY: 10.2317021, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 8, 'shrink': 1989, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0548149, PRECISION: 0.0075465, PRECISION_RECALL_MIN_DEN: 0.0754652, RECALL: 0.0754652, MAP: 0.0392690, MRR: 0.0392690, NDCG: 0.0478240, F1: 0.0137209, HIT_RATE: 0.0754652, ARHR: 0.0392690, RMSE: 0.9962749, NOVELTY: 0.0059860, AVERAGE_POPULARITY: 0.3647035, DIVERSITY_MEAN_INTER_LIST: 0.9748608, DIVERSITY_HERFINDAHL: 0.9974818, COVERAGE_ITEM: 0.5377237, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1431078, SHANNON_ENTROPY: 10.1533137, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 5, 'shrink': 884, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0569327, PRECISION: 0.0078405, PRECISION_RECALL_MIN_DEN: 0.0784049, RECALL: 0.0784049, MAP: 0.0408230, MRR: 0.0408230, NDCG: 0.0497053, F1: 0.0142554, HIT_RATE: 0.0784049, ARHR: 0.0408230, RMSE: 0.9943156, NOVELTY: 0.0060638, AVERAGE_POPULARITY: 0.3277186, DIVERSITY_MEAN_INTER_LIST: 0.9803104, DIVERSITY_HERFINDAHL: 0.9980267, COVERAGE_ITEM: 0.5086780, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1510039, SHANNON_ENTROPY: 10.3372829, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 992, 'shrink': 1995, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0455655, PRECISION: 0.0063999, PRECISION_RECALL_MIN_DEN: 0.0639993, RECALL: 0.0639993, MAP: 0.0330287, MRR: 0.0330287, NDCG: 0.0403099, F1: 0.0116362, HIT_RATE: 0.0639993, ARHR: 0.0330287, RMSE: 0.9850115, NOVELTY: 0.0051426, AVERAGE_POPULARITY: 0.7036338, DIVERSITY_MEAN_INTER_LIST: 0.7697388, DIVERSITY_HERFINDAHL: 0.9769705, COVERAGE_ITEM: 0.2477318, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0451025, SHANNON_ENTROPY: 6.7313106, 
CrossSearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 19, 'shrink': 1996, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0541252, PRECISION: 0.0075270, PRECISION_RECALL_MIN_DEN: 0.0752698, RECALL: 0.0752698, MAP: 0.0389936, MRR: 0.0389936, NDCG: 0.0475461, F1: 0.0136854, HIT_RATE: 0.0752698, ARHR: 0.0389936, RMSE: 0.9950915, NOVELTY: 0.0058196, AVERAGE_POPULARITY: 0.4191651, DIVERSITY_MEAN_INTER_LIST: 0.9639023, DIVERSITY_HERFINDAHL: 0.9963859, COVERAGE_ITEM: 0.5502785, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1254357, SHANNON_ENTROPY: 9.7772973, 
CrossSearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 997, 'shrink': 2, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0586330, PRECISION: 0.0079879, PRECISION_RECALL_MIN_DEN: 0.0798792, RECALL: 0.0798792, MAP: 0.0424411, MRR: 0.0424411, NDCG: 0.0513060, F1: 0.0145235, HIT_RATE: 0.0798792, ARHR: 0.0424411, RMSE: 0.9219705, NOVELTY: 0.0064673, AVERAGE_POPULARITY: 0.3388338, DIVERSITY_MEAN_INTER_LIST: 0.9648949, DIVERSITY_HERFINDAHL: 0.9964852, COVERAGE_ITEM: 0.7359178, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2256407, SHANNON_ENTROPY: 10.7305760, 
CrossSearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 999, 'shrink': 2, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0586172, PRECISION: 0.0079835, PRECISION_RECALL_MIN_DEN: 0.0798348, RECALL: 0.0798348, MAP: 0.0424374, MRR: 0.0424374, NDCG: 0.0512932, F1: 0.0145154, HIT_RATE: 0.0798348, ARHR: 0.0424374, RMSE: 0.9219265, NOVELTY: 0.0064670, AVERAGE_POPULARITY: 0.3388749, DIVERSITY_MEAN_INTER_LIST: 0.9648733, DIVERSITY_HERFINDAHL: 0.9964830, COVERAGE_ITEM: 0.7357232, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2255862, SHANNON_ENTROPY: 10.7298052, 
CrossSearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 12, 'shrink': 1995, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0545949, PRECISION: 0.0075119, PRECISION_RECALL_MIN_DEN: 0.0751188, RECALL: 0.0751188, MAP: 0.0391758, MRR: 0.0391758, NDCG: 0.0476715, F1: 0.0136580, HIT_RATE: 0.0751188, ARHR: 0.0391758, RMSE: 0.9957885, NOVELTY: 0.0059088, AVERAGE_POPULARITY: 0.3887888, DIVERSITY_MEAN_INTER_LIST: 0.9706204, DIVERSITY_HERFINDAHL: 0.9970577, COVERAGE_ITEM: 0.5514247, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1348054, SHANNON_ENTROPY: 10.0034655, 
CrossSearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 6, 'shrink': 822, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0574577, PRECISION: 0.0079320, PRECISION_RECALL_MIN_DEN: 0.0793197, RECALL: 0.0793197, MAP: 0.0412175, MRR: 0.0412175, NDCG: 0.0502180, F1: 0.0144218, HIT_RATE: 0.0793197, ARHR: 0.0412175, RMSE: 0.9937686, NOVELTY: 0.0060272, AVERAGE_POPULARITY: 0.3368742, DIVERSITY_MEAN_INTER_LIST: 0.9793700, DIVERSITY_HERFINDAHL: 0.9979326, COVERAGE_ITEM: 0.5105380, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1462282, SHANNON_ENTROPY: 10.2784301, 
CrossSearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 522, 'shrink': 1, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0570461, PRECISION: 0.0077295, PRECISION_RECALL_MIN_DEN: 0.0772947, RECALL: 0.0772947, MAP: 0.0412238, MRR: 0.0412238, NDCG: 0.0497747, F1: 0.0140536, HIT_RATE: 0.0772947, ARHR: 0.0412238, RMSE: 0.9350845, NOVELTY: 0.0066647, AVERAGE_POPULARITY: 0.3121027, DIVERSITY_MEAN_INTER_LIST: 0.9728305, DIVERSITY_HERFINDAHL: 0.9972787, COVERAGE_ITEM: 0.7464828, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2525725, SHANNON_ENTROPY: 11.0557610, 
CrossSearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 6, 'shrink': 1023, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0566889, PRECISION: 0.0078165, PRECISION_RECALL_MIN_DEN: 0.0781651, RECALL: 0.0781651, MAP: 0.0405730, MRR: 0.0405730, NDCG: 0.0494564, F1: 0.0142118, HIT_RATE: 0.0781651, ARHR: 0.0405730, RMSE: 0.9945521, NOVELTY: 0.0060296, AVERAGE_POPULARITY: 0.3404368, DIVERSITY_MEAN_INTER_LIST: 0.9787008, DIVERSITY_HERFINDAHL: 0.9978657, COVERAGE_ITEM: 0.5161611, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1466621, SHANNON_ENTROPY: 10.2655862, 
CrossSearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 470, 'shrink': 1, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0570294, PRECISION: 0.0077508, PRECISION_RECALL_MIN_DEN: 0.0775079, RECALL: 0.0775079, MAP: 0.0412564, MRR: 0.0412564, NDCG: 0.0498442, F1: 0.0140923, HIT_RATE: 0.0775079, ARHR: 0.0412564, RMSE: 0.9371858, NOVELTY: 0.0066836, AVERAGE_POPULARITY: 0.3088587, DIVERSITY_MEAN_INTER_LIST: 0.9738554, DIVERSITY_HERFINDAHL: 0.9973812, COVERAGE_ITEM: 0.7474669, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2552175, SHANNON_ENTROPY: 11.0932962, 
CrossSearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 533, 'shrink': 3, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0589606, PRECISION: 0.0079595, PRECISION_RECALL_MIN_DEN: 0.0795950, RECALL: 0.0795950, MAP: 0.0427328, MRR: 0.0427328, NDCG: 0.0514747, F1: 0.0144718, HIT_RATE: 0.0795950, ARHR: 0.0427328, RMSE: 0.9351971, NOVELTY: 0.0064697, AVERAGE_POPULARITY: 0.3341967, DIVERSITY_MEAN_INTER_LIST: 0.9692524, DIVERSITY_HERFINDAHL: 0.9969209, COVERAGE_ITEM: 0.7374858, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2276695, SHANNON_ENTROPY: 10.8083662, 
CrossSearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 8, 'shrink': 1985, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0548228, PRECISION: 0.0075447, PRECISION_RECALL_MIN_DEN: 0.0754474, RECALL: 0.0754474, MAP: 0.0392671, MRR: 0.0392671, NDCG: 0.0478193, F1: 0.0137177, HIT_RATE: 0.0754474, ARHR: 0.0392671, RMSE: 0.9962691, NOVELTY: 0.0059859, AVERAGE_POPULARITY: 0.3646986, DIVERSITY_MEAN_INTER_LIST: 0.9748648, DIVERSITY_HERFINDAHL: 0.9974821, COVERAGE_ITEM: 0.5377345, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1430874, SHANNON_ENTROPY: 10.1532485, 
CrossSearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 1000, 'shrink': 1988, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0455122, PRECISION: 0.0064017, PRECISION_RECALL_MIN_DEN: 0.0640171, RECALL: 0.0640171, MAP: 0.0330402, MRR: 0.0330402, NDCG: 0.0403197, F1: 0.0116395, HIT_RATE: 0.0640171, ARHR: 0.0330402, RMSE: 0.9849563, NOVELTY: 0.0051422, AVERAGE_POPULARITY: 0.7038190, DIVERSITY_MEAN_INTER_LIST: 0.7693726, DIVERSITY_HERFINDAHL: 0.9769338, COVERAGE_ITEM: 0.2471587, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0450537, SHANNON_ENTROPY: 6.7282312, 
CrossSearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 10, 'shrink': 1998, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0547725, PRECISION: 0.0075439, PRECISION_RECALL_MIN_DEN: 0.0754385, RECALL: 0.0754385, MAP: 0.0393173, MRR: 0.0393173, NDCG: 0.0478530, F1: 0.0137161, HIT_RATE: 0.0754385, ARHR: 0.0393173, RMSE: 0.9960310, NOVELTY: 0.0059435, AVERAGE_POPULARITY: 0.3777273, DIVERSITY_MEAN_INTER_LIST: 0.9726478, DIVERSITY_HERFINDAHL: 0.9972605, COVERAGE_ITEM: 0.5477372, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1383892, SHANNON_ENTROPY: 10.0740228, 
CrossSearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 5, 'shrink': 923, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0567521, PRECISION: 0.0078147, PRECISION_RECALL_MIN_DEN: 0.0781473, RECALL: 0.0781473, MAP: 0.0407082, MRR: 0.0407082, NDCG: 0.0495566, F1: 0.0142086, HIT_RATE: 0.0781473, ARHR: 0.0407082, RMSE: 0.9944660, NOVELTY: 0.0060646, AVERAGE_POPULARITY: 0.3283014, DIVERSITY_MEAN_INTER_LIST: 0.9801916, DIVERSITY_HERFINDAHL: 0.9980148, COVERAGE_ITEM: 0.5095756, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1511158, SHANNON_ENTROPY: 10.3349873, 
CrossSearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 524, 'shrink': 5, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0598586, PRECISION: 0.0080856, PRECISION_RECALL_MIN_DEN: 0.0808562, RECALL: 0.0808562, MAP: 0.0434433, MRR: 0.0434433, NDCG: 0.0523133, F1: 0.0147011, HIT_RATE: 0.0808562, ARHR: 0.0434433, RMSE: 0.9360243, NOVELTY: 0.0063399, AVERAGE_POPULARITY: 0.3484687, DIVERSITY_MEAN_INTER_LIST: 0.9670511, DIVERSITY_HERFINDAHL: 0.9967008, COVERAGE_ITEM: 0.7261746, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2091053, SHANNON_ENTROPY: 10.6355114, 
CrossSearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': True, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 8, 'shrink': 926, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0568695, PRECISION: 0.0078716, PRECISION_RECALL_MIN_DEN: 0.0787158, RECALL: 0.0787158, MAP: 0.0408185, MRR: 0.0408185, NDCG: 0.0497648, F1: 0.0143120, HIT_RATE: 0.0787158, ARHR: 0.0408185, RMSE: 0.9937302, NOVELTY: 0.0059767, AVERAGE_POPULARITY: 0.3542283, DIVERSITY_MEAN_INTER_LIST: 0.9771389, DIVERSITY_HERFINDAHL: 0.9977096, COVERAGE_ITEM: 0.5227034, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1399587, SHANNON_ENTROPY: 10.1817652, 
CrossSearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 5, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0583784, PRECISION: 0.0081869, PRECISION_RECALL_MIN_DEN: 0.0818686, RECALL: 0.0818686, MAP: 0.0412699, MRR: 0.0412699, NDCG: 0.0508485, F1: 0.0148852, HIT_RATE: 0.0818686, ARHR: 0.0412699, RMSE: 0.9813249, NOVELTY: 0.0071830, AVERAGE_POPULARITY: 0.1692867, DIVERSITY_MEAN_INTER_LIST: 0.9887920, DIVERSITY_HERFINDAHL: 0.9988748, COVERAGE_ITEM: 0.7185077, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3210039, SHANNON_ENTROPY: 11.8798610, 
CrossSearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 1000, 'shrink': 0, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0562725, PRECISION: 0.0077126, PRECISION_RECALL_MIN_DEN: 0.0771260, RECALL: 0.0771260, MAP: 0.0404326, MRR: 0.0404326, NDCG: 0.0491176, F1: 0.0140229, HIT_RATE: 0.0771260, ARHR: 0.0404326, RMSE: 0.9211689, NOVELTY: 0.0066861, AVERAGE_POPULARITY: 0.3136874, DIVERSITY_MEAN_INTER_LIST: 0.9694520, DIVERSITY_HERFINDAHL: 0.9969409, COVERAGE_ITEM: 0.7451527, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2528760, SHANNON_ENTROPY: 11.0099981, 
CrossSearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 999, 'shrink': 1995, 'normalize': False, 'similarity': 'jaccard'} - results: ROC_AUC: 0.0455122, PRECISION: 0.0063990, PRECISION_RECALL_MIN_DEN: 0.0639904, RECALL: 0.0639904, MAP: 0.0330241, MRR: 0.0330241, NDCG: 0.0403022, F1: 0.0116346, HIT_RATE: 0.0639904, ARHR: 0.0330241, RMSE: 0.9849987, NOVELTY: 0.0051421, AVERAGE_POPULARITY: 0.7039143, DIVERSITY_MEAN_INTER_LIST: 0.7692619, DIVERSITY_HERFINDAHL: 0.9769228, COVERAGE_ITEM: 0.2471479, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0450485, SHANNON_ENTROPY: 6.7273409, 
