CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 624, 'shrink': 787, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0464822, PRECISION: 0.0065465, PRECISION_RECALL_MIN_DEN: 0.0654647, RECALL: 0.0654647, MAP: 0.0337144, MRR: 0.0337144, NDCG: 0.0411735, F1: 0.0119027, HIT_RATE: 0.0654647, ARHR: 0.0337144, RMSE: 0.9662823, NOVELTY: 0.0051831, AVERAGE_POPULARITY: 0.6847640, DIVERSITY_MEAN_INTER_LIST: 0.7983775, DIVERSITY_HERFINDAHL: 0.9798342, COVERAGE_ITEM: 0.2822925, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0498951, SHANNON_ENTROPY: 6.9912707, 
CrossSearchBayesianSkopt: Config 136 is suboptimal. Config: {'topK': 7, 'shrink': 1378, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0630618, PRECISION: 0.0086984, PRECISION_RECALL_MIN_DEN: 0.0869843, RECALL: 0.0869843, MAP: 0.0449670, MRR: 0.0449670, NDCG: 0.0549023, F1: 0.0158153, HIT_RATE: 0.0869843, ARHR: 0.0449670, RMSE: 1.1862035, NOVELTY: 0.0061250, AVERAGE_POPULARITY: 0.3100350, DIVERSITY_MEAN_INTER_LIST: 0.9827791, DIVERSITY_HERFINDAHL: 0.9982735, COVERAGE_ITEM: 0.5599892, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1572170, SHANNON_ENTROPY: 10.5523044, 
CrossSearchBayesianSkopt: Config 137 is suboptimal. Config: {'topK': 22, 'shrink': 1987, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0618243, PRECISION: 0.0086070, PRECISION_RECALL_MIN_DEN: 0.0860695, RECALL: 0.0860695, MAP: 0.0443767, MRR: 0.0443767, NDCG: 0.0542087, F1: 0.0156490, HIT_RATE: 0.0860695, ARHR: 0.0443767, RMSE: 1.0342441, NOVELTY: 0.0059227, AVERAGE_POPULARITY: 0.3699514, DIVERSITY_MEAN_INTER_LIST: 0.9744511, DIVERSITY_HERFINDAHL: 0.9974408, COVERAGE_ITEM: 0.5428710, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1338314, SHANNON_ENTROPY: 10.1160722, 
CrossSearchBayesianSkopt: Config 138 is suboptimal. Config: {'topK': 42, 'shrink': 1989, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0518752, PRECISION: 0.0072854, PRECISION_RECALL_MIN_DEN: 0.0728540, RECALL: 0.0728540, MAP: 0.0375050, MRR: 0.0375050, NDCG: 0.0458181, F1: 0.0132462, HIT_RATE: 0.0728540, ARHR: 0.0375050, RMSE: 0.9924137, NOVELTY: 0.0056492, AVERAGE_POPULARITY: 0.4892649, DIVERSITY_MEAN_INTER_LIST: 0.9397306, DIVERSITY_HERFINDAHL: 0.9939689, COVERAGE_ITEM: 0.4990862, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1087903, SHANNON_ENTROPY: 9.1774406, 
CrossSearchBayesianSkopt: Config 139 is suboptimal. Config: {'topK': 7, 'shrink': 2000, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0512229, PRECISION: 0.0070616, PRECISION_RECALL_MIN_DEN: 0.0706159, RECALL: 0.0706159, MAP: 0.0368975, MRR: 0.0368975, NDCG: 0.0448630, F1: 0.0128393, HIT_RATE: 0.0706159, ARHR: 0.0368975, RMSE: 0.9952263, NOVELTY: 0.0060507, AVERAGE_POPULARITY: 0.3669979, DIVERSITY_MEAN_INTER_LIST: 0.9730147, DIVERSITY_HERFINDAHL: 0.9972972, COVERAGE_ITEM: 0.5929819, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1498306, SHANNON_ENTROPY: 10.2208865, 
CrossSearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 9, 'shrink': 1238, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0654568, PRECISION: 0.0088654, PRECISION_RECALL_MIN_DEN: 0.0886540, RECALL: 0.0886540, MAP: 0.0467926, MRR: 0.0467926, NDCG: 0.0567299, F1: 0.0161189, HIT_RATE: 0.0886540, ARHR: 0.0467926, RMSE: 0.9236806, NOVELTY: 0.0068436, AVERAGE_POPULARITY: 0.1896771, DIVERSITY_MEAN_INTER_LIST: 0.9919967, DIVERSITY_HERFINDAHL: 0.9991953, COVERAGE_ITEM: 0.7432820, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2679123, SHANNON_ENTROPY: 11.7778213, 
CrossSearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 968, 'shrink': 6, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0563041, PRECISION: 0.0076522, PRECISION_RECALL_MIN_DEN: 0.0765220, RECALL: 0.0765220, MAP: 0.0409685, MRR: 0.0409685, NDCG: 0.0493827, F1: 0.0139131, HIT_RATE: 0.0765220, ARHR: 0.0409685, RMSE: 0.8616536, NOVELTY: 0.0064122, AVERAGE_POPULARITY: 0.3887184, DIVERSITY_MEAN_INTER_LIST: 0.9481084, DIVERSITY_HERFINDAHL: 0.9948066, COVERAGE_ITEM: 0.6804109, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1816136, SHANNON_ENTROPY: 10.1564969, 
CrossSearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 10, 'shrink': 5, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0627579, PRECISION: 0.0086984, PRECISION_RECALL_MIN_DEN: 0.0869843, RECALL: 0.0869843, MAP: 0.0448563, MRR: 0.0448563, NDCG: 0.0548055, F1: 0.0158153, HIT_RATE: 0.0869843, ARHR: 0.0448563, RMSE: 174.3221453, NOVELTY: 0.0060613, AVERAGE_POPULARITY: 0.3270654, DIVERSITY_MEAN_INTER_LIST: 0.9809346, DIVERSITY_HERFINDAHL: 0.9980891, COVERAGE_ITEM: 0.5621627, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1493740, SHANNON_ENTROPY: 10.4405139, 
CrossSearchBayesianSkopt: Config 148 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 20, 'shrink': 2, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0332766, PRECISION: 0.0047240, PRECISION_RECALL_MIN_DEN: 0.0472401, RECALL: 0.0472401, MAP: 0.0240513, MRR: 0.0240513, NDCG: 0.0294938, F1: 0.0085891, HIT_RATE: 0.0472401, ARHR: 0.0240513, RMSE: 0.9533698, NOVELTY: 0.0089098, AVERAGE_POPULARITY: 0.0589697, DIVERSITY_MEAN_INTER_LIST: 0.9975805, DIVERSITY_HERFINDAHL: 0.9997536, COVERAGE_ITEM: 0.6448121, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4079064, SHANNON_ENTROPY: 12.6333872, 
CrossSearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 5, 'shrink': 1285, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628131, PRECISION: 0.0086274, PRECISION_RECALL_MIN_DEN: 0.0862738, RECALL: 0.0862738, MAP: 0.0447414, MRR: 0.0447414, NDCG: 0.0545768, F1: 0.0156861, HIT_RATE: 0.0862738, ARHR: 0.0447414, RMSE: 1.0583818, NOVELTY: 0.0063231, AVERAGE_POPULARITY: 0.2803169, DIVERSITY_MEAN_INTER_LIST: 0.9853560, DIVERSITY_HERFINDAHL: 0.9985312, COVERAGE_ITEM: 0.6243958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1920601, SHANNON_ENTROPY: 10.8989486, 
CrossSearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 968, 'shrink': 1994, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0573521, PRECISION: 0.0079888, PRECISION_RECALL_MIN_DEN: 0.0798881, RECALL: 0.0798881, MAP: 0.0411346, MRR: 0.0411346, NDCG: 0.0502741, F1: 0.0145251, HIT_RATE: 0.0798881, ARHR: 0.0411346, RMSE: 0.8171688, NOVELTY: 0.0054409, AVERAGE_POPULARITY: 0.5803919, DIVERSITY_MEAN_INTER_LIST: 0.8901289, DIVERSITY_HERFINDAHL: 0.9890089, COVERAGE_ITEM: 0.4346039, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0840958, SHANNON_ENTROPY: 8.2553101, 
CrossSearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 993, 'shrink': 1975, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0415185, PRECISION: 0.0058937, PRECISION_RECALL_MIN_DEN: 0.0589369, RECALL: 0.0589369, MAP: 0.0299929, MRR: 0.0299929, NDCG: 0.0367873, F1: 0.0107158, HIT_RATE: 0.0589369, ARHR: 0.0299929, RMSE: 0.9798218, NOVELTY: 0.0050741, AVERAGE_POPULARITY: 0.7432139, DIVERSITY_MEAN_INTER_LIST: 0.7078429, DIVERSITY_HERFINDAHL: 0.9707811, COVERAGE_ITEM: 0.2038172, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.0410363, SHANNON_ENTROPY: 6.2769916, 
CrossSearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 15, 'shrink': 1983, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0625388, PRECISION: 0.0087197, PRECISION_RECALL_MIN_DEN: 0.0871975, RECALL: 0.0871975, MAP: 0.0448163, MRR: 0.0448163, NDCG: 0.0548092, F1: 0.0158541, HIT_RATE: 0.0871975, ARHR: 0.0448163, RMSE: 1.0366969, NOVELTY: 0.0059912, AVERAGE_POPULARITY: 0.3479879, DIVERSITY_MEAN_INTER_LIST: 0.9780513, DIVERSITY_HERFINDAHL: 0.9978008, COVERAGE_ITEM: 0.5578048, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1414713, SHANNON_ENTROPY: 10.2909018, 
CrossSearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 6, 'shrink': 1141, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0652407, PRECISION: 0.0088228, PRECISION_RECALL_MIN_DEN: 0.0882277, RECALL: 0.0882277, MAP: 0.0466537, MRR: 0.0466537, NDCG: 0.0565269, F1: 0.0160414, HIT_RATE: 0.0882277, ARHR: 0.0466537, RMSE: 0.9313745, NOVELTY: 0.0069063, AVERAGE_POPULARITY: 0.1763593, DIVERSITY_MEAN_INTER_LIST: 0.9909628, DIVERSITY_HERFINDAHL: 0.9990919, COVERAGE_ITEM: 0.7299919, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.2650719, SHANNON_ENTROPY: 11.7342737, 
CrossSearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 11, 'shrink': 688, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628842, PRECISION: 0.0087215, PRECISION_RECALL_MIN_DEN: 0.0872152, RECALL: 0.0872152, MAP: 0.0446419, MRR: 0.0446419, NDCG: 0.0547054, F1: 0.0158573, HIT_RATE: 0.0872152, ARHR: 0.0446419, RMSE: 1.2769104, NOVELTY: 0.0061639, AVERAGE_POPULARITY: 0.3168528, DIVERSITY_MEAN_INTER_LIST: 0.9814092, DIVERSITY_HERFINDAHL: 0.9981366, COVERAGE_ITEM: 0.6018059, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1747823, SHANNON_ENTROPY: 10.6232378, 
CrossSearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 996, 'shrink': 1997, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0577123, PRECISION: 0.0079364, PRECISION_RECALL_MIN_DEN: 0.0793641, RECALL: 0.0793641, MAP: 0.0418292, MRR: 0.0418292, NDCG: 0.0506940, F1: 0.0144298, HIT_RATE: 0.0793641, ARHR: 0.0418292, RMSE: 0.7675668, NOVELTY: 0.0056988, AVERAGE_POPULARITY: 0.4937751, DIVERSITY_MEAN_INTER_LIST: 0.9234368, DIVERSITY_HERFINDAHL: 0.9923396, COVERAGE_ITEM: 0.5508408, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1164086, SHANNON_ENTROPY: 9.1338777, 
CrossSearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 6, 'shrink': 1304, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0578435, PRECISION: 0.0076922, PRECISION_RECALL_MIN_DEN: 0.0769217, RECALL: 0.0769217, MAP: 0.0419226, MRR: 0.0419226, NDCG: 0.0502531, F1: 0.0139858, HIT_RATE: 0.0769217, ARHR: 0.0419226, RMSE: 0.9476806, NOVELTY: 0.0073948, AVERAGE_POPULARITY: 0.1316184, DIVERSITY_MEAN_INTER_LIST: 0.9942168, DIVERSITY_HERFINDAHL: 0.9994173, COVERAGE_ITEM: 0.7065585, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3712753, SHANNON_ENTROPY: 12.3140988, 
CrossSearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 8, 'shrink': 920, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0512565, PRECISION: 0.0070660, PRECISION_RECALL_MIN_DEN: 0.0706603, RECALL: 0.0706603, MAP: 0.0369146, MRR: 0.0369146, NDCG: 0.0448869, F1: 0.0128473, HIT_RATE: 0.0706603, ARHR: 0.0369146, RMSE: 0.9891824, NOVELTY: 0.0060199, AVERAGE_POPULARITY: 0.3751781, DIVERSITY_MEAN_INTER_LIST: 0.9715947, DIVERSITY_HERFINDAHL: 0.9971552, COVERAGE_ITEM: 0.5939227, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1472919, SHANNON_ENTROPY: 10.1694804, 
CrossSearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 16, 'shrink': 9, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'none'} - results: ROC_AUC: 0.0512683, PRECISION: 0.0070785, PRECISION_RECALL_MIN_DEN: 0.0707847, RECALL: 0.0707847, MAP: 0.0369282, MRR: 0.0369282, NDCG: 0.0449224, F1: 0.0128699, HIT_RATE: 0.0707847, ARHR: 0.0369282, RMSE: 1.8106004, NOVELTY: 0.0058566, AVERAGE_POPULARITY: 0.4244856, DIVERSITY_MEAN_INTER_LIST: 0.9601809, DIVERSITY_HERFINDAHL: 0.9960138, COVERAGE_ITEM: 0.5806002, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1318502, SHANNON_ENTROPY: 9.8035569, 
CrossSearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 16, 'shrink': 5, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0628990, PRECISION: 0.0087375, PRECISION_RECALL_MIN_DEN: 0.0873751, RECALL: 0.0873751, MAP: 0.0446532, MRR: 0.0446532, NDCG: 0.0547496, F1: 0.0158864, HIT_RATE: 0.0873751, ARHR: 0.0446532, RMSE: 100.3243815, NOVELTY: 0.0060935, AVERAGE_POPULARITY: 0.3351810, DIVERSITY_MEAN_INTER_LIST: 0.9787985, DIVERSITY_HERFINDAHL: 0.9978755, COVERAGE_ITEM: 0.5792593, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1669058, SHANNON_ENTROPY: 10.4604894, 
CrossSearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 8, 'shrink': 1455, 'normalize': False, 'similarity': 'cosine', 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0628496, PRECISION: 0.0087038, PRECISION_RECALL_MIN_DEN: 0.0870376, RECALL: 0.0870376, MAP: 0.0448894, MRR: 0.0448894, NDCG: 0.0548461, F1: 0.0158250, HIT_RATE: 0.0870376, ARHR: 0.0448894, RMSE: 1.1607385, NOVELTY: 0.0061016, AVERAGE_POPULARITY: 0.3161765, DIVERSITY_MEAN_INTER_LIST: 0.9821772, DIVERSITY_HERFINDAHL: 0.9982134, COVERAGE_ITEM: 0.5611787, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1543156, SHANNON_ENTROPY: 10.5139624, 
CrossSearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
CrossSearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 5, 'shrink': 2000, 'normalize': True, 'similarity': 'cosine', 'feature_weighting': 'BM25'} - results: ROC_AUC: 0.0602405, PRECISION: 0.0080607, PRECISION_RECALL_MIN_DEN: 0.0806075, RECALL: 0.0806075, MAP: 0.0434583, MRR: 0.0434583, NDCG: 0.0522936, F1: 0.0146559, HIT_RATE: 0.0806075, ARHR: 0.0434583, RMSE: 0.9498992, NOVELTY: 0.0071642, AVERAGE_POPULARITY: 0.1540380, DIVERSITY_MEAN_INTER_LIST: 0.9928782, DIVERSITY_HERFINDAHL: 0.9992834, COVERAGE_ITEM: 0.6924358, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3335519, SHANNON_ENTROPY: 12.0659072, 
