CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 139, 'shrink': 1420, 'normalize': False, 'alpha_weight': 1.6, 'interactions_feature_weighting': 'BM25', 'similarity': 'jaccard'} - results: ROC_AUC: 0.077744±0.0009, PRECISION: 0.010427±0.0001, PRECISION_RECALL_MIN_DEN: 0.104272±0.0011, RECALL: 0.104272±0.0011, MAP: 0.057149±0.0007, MRR: 0.057149±0.0007, NDCG: 0.068318±0.0007, F1: 0.018958±0.0002, HIT_RATE: 0.104272±0.0011, ARHR: 0.057149±0.0007, RMSE: 0.988589±0.0001, NOVELTY: 0.006314±0.0000, AVERAGE_POPULARITY: 0.315875±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.980234±0.0001, DIVERSITY_HERFINDAHL: 0.998018±0.0000, COVERAGE_ITEM: 0.720692±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.230786±0.0004, SHANNON_ENTROPY: 11.118596±0.0039, 
CrossSearchBayesianSkopt: Config 108 is suboptimal. Config: {'topK': 176, 'shrink': 1323, 'normalize': False, 'alpha_weight': 0.54, 'interactions_feature_weighting': 'BM25', 'similarity': 'jaccard'} - results: ROC_AUC: 0.076945±0.0008, PRECISION: 0.010311±0.0001, PRECISION_RECALL_MIN_DEN: 0.103110±0.0007, RECALL: 0.103110±0.0007, MAP: 0.056382±0.0007, MRR: 0.056382±0.0007, NDCG: 0.067464±0.0007, F1: 0.018747±0.0001, HIT_RATE: 0.103110±0.0007, ARHR: 0.056382±0.0007, RMSE: 0.987111±0.0001, NOVELTY: 0.006264±0.0000, AVERAGE_POPULARITY: 0.331955±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.977522±0.0001, DIVERSITY_HERFINDAHL: 0.997747±0.0000, COVERAGE_ITEM: 0.711327±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.222915±0.0007, SHANNON_ENTROPY: 10.975046±0.0060, 
CrossSearchBayesianSkopt: Config 109 is suboptimal. Config: {'topK': 22, 'shrink': 1369, 'normalize': False, 'alpha_weight': 0.64, 'interactions_feature_weighting': 'BM25', 'similarity': 'jaccard'} - results: ROC_AUC: 0.079490±0.0010, PRECISION: 0.010426±0.0001, PRECISION_RECALL_MIN_DEN: 0.104260±0.0012, RECALL: 0.104260±0.0012, MAP: 0.058469±0.0009, MRR: 0.058469±0.0009, NDCG: 0.069379±0.0009, F1: 0.018956±0.0002, HIT_RATE: 0.104260±0.0012, ARHR: 0.058469±0.0009, RMSE: 0.992356±0.0001, NOVELTY: 0.006739±0.0000, AVERAGE_POPULARITY: 0.195991±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.993088±0.0000, DIVERSITY_HERFINDAHL: 0.999303±0.0000, COVERAGE_ITEM: 0.778881±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.308445±0.0005, SHANNON_ENTROPY: 12.103047±0.0026, 
CrossSearchBayesianSkopt: Config 110 is suboptimal. Config: {'topK': 1, 'shrink': 1082, 'normalize': False, 'alpha_weight': 0.02, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.056595±0.0010, PRECISION: 0.007052±0.0001, PRECISION_RECALL_MIN_DEN: 0.070521±0.0011, RECALL: 0.070521±0.0011, MAP: 0.042837±0.0008, MRR: 0.042837±0.0008, NDCG: 0.049495±0.0008, F1: 0.012822±0.0002, HIT_RATE: 0.070521±0.0011, ARHR: 0.042837±0.0008, RMSE: 0.997152±0.0001, NOVELTY: 0.006763±0.0000, AVERAGE_POPULARITY: 0.159223±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.950369±0.0004, DIVERSITY_HERFINDAHL: 0.995032±0.0000, COVERAGE_ITEM: 0.412847±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203720±0.0009, SHANNON_ENTROPY: 10.335172±0.0081, 
CrossSearchBayesianSkopt: Config 111 is suboptimal. Config: {'topK': 200, 'shrink': 1135, 'normalize': False, 'alpha_weight': 0.24, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065391±0.0012, PRECISION: 0.008904±0.0001, PRECISION_RECALL_MIN_DEN: 0.089042±0.0014, RECALL: 0.089042±0.0014, MAP: 0.048033±0.0012, MRR: 0.048033±0.0012, NDCG: 0.057722±0.0013, F1: 0.016189±0.0003, HIT_RATE: 0.089042±0.0014, ARHR: 0.048033±0.0012, RMSE: 0.918733±0.0008, NOVELTY: 0.005518±0.0000, AVERAGE_POPULARITY: 0.531382±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.923585±0.0005, DIVERSITY_HERFINDAHL: 0.992353±0.0000, COVERAGE_ITEM: 0.449840±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098867±0.0006, SHANNON_ENTROPY: 8.773837±0.0096, 
CrossSearchBayesianSkopt: Config 112 is suboptimal. Config: {'topK': 200, 'shrink': 1448, 'normalize': True, 'alpha_weight': 0.64, 'interactions_feature_weighting': 'BM25', 'similarity': 'jaccard'} - results: ROC_AUC: 0.076355±0.0008, PRECISION: 0.010229±0.0001, PRECISION_RECALL_MIN_DEN: 0.102290±0.0011, RECALL: 0.102290±0.0011, MAP: 0.055866±0.0006, MRR: 0.055866±0.0006, NDCG: 0.066877±0.0007, F1: 0.018598±0.0002, HIT_RATE: 0.102290±0.0011, ARHR: 0.055866±0.0006, RMSE: 0.987512±0.0001, NOVELTY: 0.006197±0.0000, AVERAGE_POPULARITY: 0.352025±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.973756±0.0001, DIVERSITY_HERFINDAHL: 0.997370±0.0000, COVERAGE_ITEM: 0.700178±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.211651±0.0008, SHANNON_ENTROPY: 10.788802±0.0043, 
CrossSearchBayesianSkopt: Config 113 is suboptimal. Config: {'topK': 200, 'shrink': 1438, 'normalize': False, 'alpha_weight': 0.64, 'interactions_feature_weighting': 'BM25', 'similarity': 'jaccard'} - results: ROC_AUC: 0.076339±0.0008, PRECISION: 0.010227±0.0001, PRECISION_RECALL_MIN_DEN: 0.102267±0.0011, RECALL: 0.102267±0.0011, MAP: 0.055863±0.0006, MRR: 0.055863±0.0006, NDCG: 0.066869±0.0007, F1: 0.018594±0.0002, HIT_RATE: 0.102267±0.0011, ARHR: 0.055863±0.0006, RMSE: 0.987446±0.0001, NOVELTY: 0.006199±0.0000, AVERAGE_POPULARITY: 0.351477±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.973863±0.0001, DIVERSITY_HERFINDAHL: 0.997381±0.0000, COVERAGE_ITEM: 0.700297±0.0021, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.211976±0.0008, SHANNON_ENTROPY: 10.793744±0.0047, 
CrossSearchBayesianSkopt: Config 114 is suboptimal. Config: {'topK': 200, 'shrink': 1135, 'normalize': True, 'alpha_weight': 0.24, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065391±0.0012, PRECISION: 0.008904±0.0001, PRECISION_RECALL_MIN_DEN: 0.089042±0.0014, RECALL: 0.089042±0.0014, MAP: 0.048033±0.0012, MRR: 0.048033±0.0012, NDCG: 0.057722±0.0013, F1: 0.016189±0.0003, HIT_RATE: 0.089042±0.0014, ARHR: 0.048033±0.0012, RMSE: 0.918733±0.0008, NOVELTY: 0.005518±0.0000, AVERAGE_POPULARITY: 0.531382±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.923585±0.0005, DIVERSITY_HERFINDAHL: 0.992353±0.0000, COVERAGE_ITEM: 0.449840±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098867±0.0006, SHANNON_ENTROPY: 8.773837±0.0096, 
CrossSearchBayesianSkopt: Config 115 is suboptimal. Config: {'topK': 57, 'shrink': 1102, 'normalize': True, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'jaccard'} - results: ROC_AUC: 0.068147±0.0013, PRECISION: 0.009253±0.0001, PRECISION_RECALL_MIN_DEN: 0.092528±0.0009, RECALL: 0.092528±0.0009, MAP: 0.050053±0.0012, MRR: 0.050053±0.0012, NDCG: 0.060095±0.0011, F1: 0.016823±0.0002, HIT_RATE: 0.092528±0.0009, ARHR: 0.050053±0.0012, RMSE: 0.939919±0.0008, NOVELTY: 0.005717±0.0000, AVERAGE_POPULARITY: 0.438214±0.0038, DIVERSITY_MEAN_INTER_LIST: 0.959595±0.0002, DIVERSITY_HERFINDAHL: 0.995954±0.0000, COVERAGE_ITEM: 0.480638±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.125441±0.0004, SHANNON_ENTROPY: 9.636618±0.0046, 
CrossSearchBayesianSkopt: Config 116 is suboptimal. Config: {'topK': 1, 'shrink': 1224, 'normalize': True, 'alpha_weight': 0.38, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'jaccard'} - results: ROC_AUC: 0.056261±0.0009, PRECISION: 0.007010±0.0001, PRECISION_RECALL_MIN_DEN: 0.070099±0.0011, RECALL: 0.070099±0.0011, MAP: 0.042616±0.0008, MRR: 0.042616±0.0008, NDCG: 0.049224±0.0008, F1: 0.012745±0.0002, HIT_RATE: 0.070099±0.0011, ARHR: 0.042616±0.0008, RMSE: 0.980678±0.0004, NOVELTY: 0.006763±0.0000, AVERAGE_POPULARITY: 0.159856±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.950614±0.0005, DIVERSITY_HERFINDAHL: 0.995056±0.0001, COVERAGE_ITEM: 0.408283±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203499±0.0011, SHANNON_ENTROPY: 10.325007±0.0101, 
CrossSearchBayesianSkopt: Config 117 is suboptimal. Config: {'topK': 200, 'shrink': 1424, 'normalize': False, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'BM25', 'similarity': 'jaccard'} - results: ROC_AUC: 0.076373±0.0008, PRECISION: 0.010230±0.0001, PRECISION_RECALL_MIN_DEN: 0.102301±0.0011, RECALL: 0.102301±0.0011, MAP: 0.055880±0.0006, MRR: 0.055880±0.0006, NDCG: 0.066891±0.0007, F1: 0.018600±0.0002, HIT_RATE: 0.102301±0.0011, ARHR: 0.055880±0.0006, RMSE: 0.987351±0.0001, NOVELTY: 0.006201±0.0000, AVERAGE_POPULARITY: 0.350662±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.974023±0.0001, DIVERSITY_HERFINDAHL: 0.997397±0.0000, COVERAGE_ITEM: 0.700546±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.212465±0.0007, SHANNON_ENTROPY: 10.801328±0.0048, 
CrossSearchBayesianSkopt: Config 118 is suboptimal. Config: {'topK': 200, 'shrink': 1409, 'normalize': False, 'alpha_weight': 0.74, 'interactions_feature_weighting': 'BM25', 'similarity': 'jaccard'} - results: ROC_AUC: 0.076365±0.0008, PRECISION: 0.010232±0.0001, PRECISION_RECALL_MIN_DEN: 0.102324±0.0011, RECALL: 0.102324±0.0011, MAP: 0.055887±0.0006, MRR: 0.055887±0.0006, NDCG: 0.066901±0.0007, F1: 0.018604±0.0002, HIT_RATE: 0.102324±0.0011, ARHR: 0.055887±0.0006, RMSE: 0.987248±0.0001, NOVELTY: 0.006205±0.0000, AVERAGE_POPULARITY: 0.349746±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.974207±0.0001, DIVERSITY_HERFINDAHL: 0.997415±0.0000, COVERAGE_ITEM: 0.701357±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.212968±0.0009, SHANNON_ENTROPY: 10.810100±0.0048, 
CrossSearchBayesianSkopt: Config 119 is suboptimal. Config: {'topK': 1, 'shrink': 1085, 'normalize': True, 'alpha_weight': 0.24, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.056596±0.0010, PRECISION: 0.007052±0.0001, PRECISION_RECALL_MIN_DEN: 0.070521±0.0012, RECALL: 0.070521±0.0012, MAP: 0.042837±0.0008, MRR: 0.042837±0.0008, NDCG: 0.049495±0.0008, F1: 0.012822±0.0002, HIT_RATE: 0.070521±0.0012, ARHR: 0.042837±0.0008, RMSE: 0.997157±0.0001, NOVELTY: 0.006763±0.0000, AVERAGE_POPULARITY: 0.159236±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.950357±0.0004, DIVERSITY_HERFINDAHL: 0.995030±0.0000, COVERAGE_ITEM: 0.412685±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.203708±0.0009, SHANNON_ENTROPY: 10.334465±0.0090, 
CrossSearchBayesianSkopt: Config 120 is suboptimal. Config: {'topK': 200, 'shrink': 1629, 'normalize': False, 'alpha_weight': 0.74, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'jaccard'} - results: ROC_AUC: 0.064108±0.0013, PRECISION: 0.008706±0.0001, PRECISION_RECALL_MIN_DEN: 0.087060±0.0013, RECALL: 0.087060±0.0013, MAP: 0.046944±0.0013, MRR: 0.046944±0.0013, NDCG: 0.056431±0.0012, F1: 0.015829±0.0002, HIT_RATE: 0.087060±0.0013, ARHR: 0.046944±0.0013, RMSE: 0.933304±0.0006, NOVELTY: 0.005488±0.0000, AVERAGE_POPULARITY: 0.548278±0.0051, DIVERSITY_MEAN_INTER_LIST: 0.914316±0.0005, DIVERSITY_HERFINDAHL: 0.991426±0.0000, COVERAGE_ITEM: 0.449289±0.0038, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.096362±0.0006, SHANNON_ENTROPY: 8.632367±0.0106, 
CrossSearchBayesianSkopt: Config 121 is suboptimal. Config: {'topK': 200, 'shrink': 1256, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065064±0.0012, PRECISION: 0.008852±0.0001, PRECISION_RECALL_MIN_DEN: 0.088518±0.0013, RECALL: 0.088518±0.0013, MAP: 0.047693±0.0012, MRR: 0.047693±0.0012, NDCG: 0.057343±0.0012, F1: 0.016094±0.0002, HIT_RATE: 0.088518±0.0013, ARHR: 0.047693±0.0012, RMSE: 0.988893±0.0001, NOVELTY: 0.005509±0.0000, AVERAGE_POPULARITY: 0.536471±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.920900±0.0006, DIVERSITY_HERFINDAHL: 0.992085±0.0001, COVERAGE_ITEM: 0.449938±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098042±0.0006, SHANNON_ENTROPY: 8.731355±0.0093, 
CrossSearchBayesianSkopt: Config 122 is suboptimal. Config: {'topK': 200, 'shrink': 958, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.066184±0.0013, PRECISION: 0.009004±0.0001, PRECISION_RECALL_MIN_DEN: 0.090044±0.0014, RECALL: 0.090044±0.0014, MAP: 0.048610±0.0012, MRR: 0.048610±0.0012, NDCG: 0.058400±0.0013, F1: 0.016372±0.0003, HIT_RATE: 0.090044±0.0014, ARHR: 0.048610±0.0012, RMSE: 0.986880±0.0001, NOVELTY: 0.005535±0.0000, AVERAGE_POPULARITY: 0.522312±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.928120±0.0004, DIVERSITY_HERFINDAHL: 0.992807±0.0000, COVERAGE_ITEM: 0.450543±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100384±0.0006, SHANNON_ENTROPY: 8.850024±0.0083, 
CrossSearchBayesianSkopt: Config 123 is suboptimal. Config: {'topK': 200, 'shrink': 1078, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065630±0.0013, PRECISION: 0.008912±0.0001, PRECISION_RECALL_MIN_DEN: 0.089122±0.0014, RECALL: 0.089122±0.0014, MAP: 0.048172±0.0013, MRR: 0.048172±0.0013, NDCG: 0.057853±0.0013, F1: 0.016204±0.0002, HIT_RATE: 0.089122±0.0014, ARHR: 0.048172±0.0013, RMSE: 0.987776±0.0001, NOVELTY: 0.005523±0.0000, AVERAGE_POPULARITY: 0.528732±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924929±0.0004, DIVERSITY_HERFINDAHL: 0.992488±0.0000, COVERAGE_ITEM: 0.449927±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099320±0.0006, SHANNON_ENTROPY: 8.796018±0.0092, 
CrossSearchBayesianSkopt: Config 124 is suboptimal. Config: {'topK': 200, 'shrink': 1032, 'normalize': False, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065864±0.0012, PRECISION: 0.008963±0.0001, PRECISION_RECALL_MIN_DEN: 0.089634±0.0013, RECALL: 0.089634±0.0013, MAP: 0.048374±0.0012, MRR: 0.048374±0.0012, NDCG: 0.058122±0.0012, F1: 0.016297±0.0002, HIT_RATE: 0.089634±0.0013, ARHR: 0.048374±0.0012, RMSE: 0.987448±0.0001, NOVELTY: 0.005527±0.0000, AVERAGE_POPULARITY: 0.526438±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.926088±0.0004, DIVERSITY_HERFINDAHL: 0.992604±0.0000, COVERAGE_ITEM: 0.450165±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099674±0.0006, SHANNON_ENTROPY: 8.815252±0.0089, 
CrossSearchBayesianSkopt: Config 125 is suboptimal. Config: {'topK': 200, 'shrink': 1078, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065630±0.0013, PRECISION: 0.008912±0.0001, PRECISION_RECALL_MIN_DEN: 0.089122±0.0014, RECALL: 0.089122±0.0014, MAP: 0.048172±0.0013, MRR: 0.048172±0.0013, NDCG: 0.057853±0.0013, F1: 0.016204±0.0002, HIT_RATE: 0.089122±0.0014, ARHR: 0.048172±0.0013, RMSE: 0.987776±0.0001, NOVELTY: 0.005523±0.0000, AVERAGE_POPULARITY: 0.528732±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924929±0.0004, DIVERSITY_HERFINDAHL: 0.992488±0.0000, COVERAGE_ITEM: 0.449927±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099320±0.0006, SHANNON_ENTROPY: 8.796018±0.0092, 
CrossSearchBayesianSkopt: Config 126 is suboptimal. Config: {'topK': 200, 'shrink': 1072, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065654±0.0013, PRECISION: 0.008918±0.0001, PRECISION_RECALL_MIN_DEN: 0.089179±0.0013, RECALL: 0.089179±0.0013, MAP: 0.048197±0.0013, MRR: 0.048197±0.0013, NDCG: 0.057885±0.0013, F1: 0.016214±0.0002, HIT_RATE: 0.089179±0.0013, ARHR: 0.048197±0.0013, RMSE: 0.987735±0.0001, NOVELTY: 0.005524±0.0000, AVERAGE_POPULARITY: 0.528425±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.925085±0.0004, DIVERSITY_HERFINDAHL: 0.992503±0.0000, COVERAGE_ITEM: 0.449916±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099360±0.0006, SHANNON_ENTROPY: 8.798567±0.0091, 
CrossSearchBayesianSkopt: Config 127 is suboptimal. Config: {'topK': 200, 'shrink': 1140, 'normalize': False, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065368±0.0012, PRECISION: 0.008897±0.0001, PRECISION_RECALL_MIN_DEN: 0.088974±0.0014, RECALL: 0.088974±0.0014, MAP: 0.048001±0.0012, MRR: 0.048001±0.0012, NDCG: 0.057683±0.0012, F1: 0.016177±0.0003, HIT_RATE: 0.088974±0.0014, ARHR: 0.048001±0.0012, RMSE: 0.988192±0.0001, NOVELTY: 0.005518±0.0000, AVERAGE_POPULARITY: 0.531592±0.0048, DIVERSITY_MEAN_INTER_LIST: 0.923477±0.0005, DIVERSITY_HERFINDAHL: 0.992342±0.0000, COVERAGE_ITEM: 0.449819±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.098841±0.0006, SHANNON_ENTROPY: 8.772183±0.0095, 
CrossSearchBayesianSkopt: Config 128 is suboptimal. Config: {'topK': 200, 'shrink': 922, 'normalize': False, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.066349±0.0013, PRECISION: 0.009032±0.0002, PRECISION_RECALL_MIN_DEN: 0.090318±0.0015, RECALL: 0.090318±0.0015, MAP: 0.048731±0.0012, MRR: 0.048731±0.0012, NDCG: 0.058556±0.0013, F1: 0.016421±0.0003, HIT_RATE: 0.090318±0.0015, ARHR: 0.048731±0.0012, RMSE: 0.986584±0.0001, NOVELTY: 0.005539±0.0000, AVERAGE_POPULARITY: 0.520198±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929134±0.0004, DIVERSITY_HERFINDAHL: 0.992908±0.0000, COVERAGE_ITEM: 0.450684±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100743±0.0006, SHANNON_ENTROPY: 8.867431±0.0077, 
CrossSearchBayesianSkopt: Config 129 is suboptimal. Config: {'topK': 200, 'shrink': 1082, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065616±0.0013, PRECISION: 0.008912±0.0001, PRECISION_RECALL_MIN_DEN: 0.089122±0.0014, RECALL: 0.089122±0.0014, MAP: 0.048166±0.0013, MRR: 0.048166±0.0013, NDCG: 0.057848±0.0013, F1: 0.016204±0.0003, HIT_RATE: 0.089122±0.0014, ARHR: 0.048166±0.0013, RMSE: 0.987804±0.0001, NOVELTY: 0.005523±0.0000, AVERAGE_POPULARITY: 0.528907±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924841±0.0004, DIVERSITY_HERFINDAHL: 0.992479±0.0000, COVERAGE_ITEM: 0.449916±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099278±0.0006, SHANNON_ENTROPY: 8.794523±0.0093, 
CrossSearchBayesianSkopt: Config 130 is suboptimal. Config: {'topK': 200, 'shrink': 1054, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065747±0.0012, PRECISION: 0.008937±0.0001, PRECISION_RECALL_MIN_DEN: 0.089372±0.0013, RECALL: 0.089372±0.0013, MAP: 0.048283±0.0013, MRR: 0.048283±0.0013, NDCG: 0.057994±0.0013, F1: 0.016250±0.0002, HIT_RATE: 0.089372±0.0013, ARHR: 0.048283±0.0013, RMSE: 0.987607±0.0001, NOVELTY: 0.005525±0.0000, AVERAGE_POPULARITY: 0.527576±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.925514±0.0004, DIVERSITY_HERFINDAHL: 0.992546±0.0000, COVERAGE_ITEM: 0.450165±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099489±0.0006, SHANNON_ENTROPY: 8.805799±0.0093, 
CrossSearchBayesianSkopt: Config 131 is suboptimal. Config: {'topK': 200, 'shrink': 1068, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065686±0.0012, PRECISION: 0.008925±0.0001, PRECISION_RECALL_MIN_DEN: 0.089247±0.0013, RECALL: 0.089247±0.0013, MAP: 0.048231±0.0012, MRR: 0.048231±0.0012, NDCG: 0.057926±0.0012, F1: 0.016227±0.0002, HIT_RATE: 0.089247±0.0013, ARHR: 0.048231±0.0012, RMSE: 0.987706±0.0001, NOVELTY: 0.005524±0.0000, AVERAGE_POPULARITY: 0.528235±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.925184±0.0004, DIVERSITY_HERFINDAHL: 0.992513±0.0000, COVERAGE_ITEM: 0.449981±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099388±0.0006, SHANNON_ENTROPY: 8.800224±0.0092, 
CrossSearchBayesianSkopt: Config 132 is suboptimal. Config: {'topK': 200, 'shrink': 1081, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065620±0.0013, PRECISION: 0.008913±0.0001, PRECISION_RECALL_MIN_DEN: 0.089133±0.0014, RECALL: 0.089133±0.0014, MAP: 0.048170±0.0013, MRR: 0.048170±0.0013, NDCG: 0.057854±0.0013, F1: 0.016206±0.0003, HIT_RATE: 0.089133±0.0014, ARHR: 0.048170±0.0013, RMSE: 0.987797±0.0001, NOVELTY: 0.005523±0.0000, AVERAGE_POPULARITY: 0.528867±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924862±0.0005, DIVERSITY_HERFINDAHL: 0.992481±0.0000, COVERAGE_ITEM: 0.449938±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099283±0.0006, SHANNON_ENTROPY: 8.794871±0.0093, 
CrossSearchBayesianSkopt: Config 133 is suboptimal. Config: {'topK': 200, 'shrink': 1048, 'normalize': False, 'alpha_weight': 0.52, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065788±0.0012, PRECISION: 0.008944±0.0001, PRECISION_RECALL_MIN_DEN: 0.089441±0.0013, RECALL: 0.089441±0.0013, MAP: 0.048305±0.0013, MRR: 0.048305±0.0013, NDCG: 0.058027±0.0013, F1: 0.016262±0.0002, HIT_RATE: 0.089441±0.0013, ARHR: 0.048305±0.0013, RMSE: 0.987564±0.0001, NOVELTY: 0.005526±0.0000, AVERAGE_POPULARITY: 0.527267±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.925673±0.0004, DIVERSITY_HERFINDAHL: 0.992562±0.0000, COVERAGE_ITEM: 0.450187±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099545±0.0006, SHANNON_ENTROPY: 8.808483±0.0090, 
CrossSearchBayesianSkopt: Config 134 is suboptimal. Config: {'topK': 200, 'shrink': 1094, 'normalize': False, 'alpha_weight': 0.44, 'interactions_feature_weighting': 'none', 'similarity': 'jaccard'} - results: ROC_AUC: 0.065539±0.0013, PRECISION: 0.008917±0.0001, PRECISION_RECALL_MIN_DEN: 0.089167±0.0014, RECALL: 0.089167±0.0014, MAP: 0.048132±0.0013, MRR: 0.048132±0.0013, NDCG: 0.057829±0.0013, F1: 0.016212±0.0003, HIT_RATE: 0.089167±0.0014, ARHR: 0.048132±0.0013, RMSE: 0.987886±0.0001, NOVELTY: 0.005522±0.0000, AVERAGE_POPULARITY: 0.529502±0.0047, DIVERSITY_MEAN_INTER_LIST: 0.924545±0.0004, DIVERSITY_HERFINDAHL: 0.992449±0.0000, COVERAGE_ITEM: 0.450046±0.0038, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099165±0.0006, SHANNON_ENTROPY: 8.789647±0.0093, 
